,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
520,33,Tommy Maxwell,42.0,24.0,DB,13,0.0,195.0,6-2,Texas A&M,5/5/1947,2,3.0,Baltimore Colts / 2nd / 51st pick / 1969,1971,
521,34,Ken Stabler,12.0,26.0,QB,14,1.0,215.0,6-3,Alabama,12/25/1945,1,2.0,Oakland Raiders / 2nd / 52nd pick / 1968,1971,
522,35,Jimmy Warren,20.0,32.0,DB,14,1.0,175.0,5-11,Illinois,7/20/1939,7,2.0,,1971,
523,36,Tom Keating,74.0,29.0,DT,7,6.0,247.0,6-2,Michigan,9/2/1942,7,2.0,"Kansas City Chiefs / 5th / 34th pick / 1964, Minnesota Vikings / 4th / 53rd pick / 1964",1971,
524,37,Gerald Irons,86.0,24.0,LB,7,0.0,230.0,6-2,Md-Eastern Shore,5/2/1947,1,2.0,Oakland Raiders / 3rd / 76th pick / 1970,1971,
525,38,Drew Buie,89.0,24.0,WR,14,5.0,185.0,6-0,Catawba,7/12/1947,2,2.0,Oakland Raiders / 9th / 234th pick / 1969,1971,
526,39,Charlie Smith,23.0,25.0,RB,8,0.0,205.0,6-0,Utah,1/18/1946,3,1.0,Oakland Raiders / 4th / 110th pick / 1968,1971,
527,40,Thomas Gipson,73.0,23.0,DT,4,0.0,280.0,6-7,North Texas,7/28/1948,Rook,1.0,Oakland Raiders / 14th / 357th pick / 1971,1971,
528,41,Eldridge Dickey,10.0,26.0,WR,7,2.0,198.0,6-2,Tennessee St.,12/24/1945,3,1.0,Oakland Raiders / 1st / 25th pick / 1968,1971,
529,42,Jerry DePoyster,4.0,25.0,K,12,0.0,200.0,6-1,Wyoming,7/6/1946,3,1.0,Detroit Lions / 2nd / 37th pick / 1968,1971,
530,43,Warren Koegel,56.0,22.0,C,1,0.0,253.0,6-3,Penn St.,11/1/1949,Rook,1.0,Oakland Raiders / 3rd / 73rd pick / 1971,1971,
531,44,Mike Eischeid,11.0,31.0,K,2,0.0,190.0,6-0,Upper Iowa,9/29/1940,5,0.0,,1971,
532,45,Bill Enyart,46.0,24.0,RB,1,0.0,235.0,6-4,Oregon St.,4/28/1947,2,0.0,Buffalo Bills / 2nd / 27th pick / 1969,1971,
533,46,Glenn Ellison,27.0,24.0,RB,1,0.0,215.0,6-1,Arkansas,3/9/1947,Rook,0.0,,1971,
534,47,Carl Weathers,49.0,23.0,LB,1,0.0,220.0,6-2,San Diego St.,1/14/1948,1,0.0,,1971,
535,48,Bob Moore,88.0,22.0,TE,14,1.0,220.0,6-3,Stanford,2/12/1949,Rook,0.0,Oakland Raiders / 5th / 123rd pick / 1971,1971,
536,49,Team Total,,26.3,,14,,224.9,6-2.1,,,3.8,,,1971,
537,0,Willie Brown,24.0,32.0,DB,14,14.0,195.0,6-1,Grambling St.,12/2/1940,9,13.0,,1972,
538,1,Marv Hubbard,44.0,26.0,RB,14,14.0,225.0,6-1,Colgate,5/7/1946,3,13.0,Oakland Raiders / 11th / 277th pick / 1968,1972,
539,2,Fred Biletnikoff,25.0,29.0,WR,14,14.0,190.0,6-1,Florida St.,2/23/1943,7,12.0,"Oakland Raiders / 2nd / 11th pick / 1965, Detroit Lions / 3rd / 39th pick / 1965",1972,
540,3,Charlie Smith,23.0,26.0,RB,14,13.0,205.0,6-0,Utah,1/18/1946,4,12.0,Oakland Raiders / 4th / 110th pick / 1968,1972,
541,4,Gene Upshaw,63.0,27.0,G,14,14.0,255.0,6-5,Texas A&M-Kingsville,8/15/1945,5,11.0,Oakland Raiders / 1st / 17th pick / 1967,1972,
542,5,Bob Brown,76.0,31.0,T,14,14.0,280.0,6-4,Nebraska,12/8/1941,8,11.0,"Philadelphia Eagles / 1st / 2nd pick / 1964, Denver Broncos / 1st / 4th pick / 1964",1972,
543,6,Daryle Lamonica,3.0,31.0,QB,14,13.0,215.0,6-3,Notre Dame,7/17/1941,9,11.0,"Green Bay Packers / 12th / 168th pick / 1963, Buffalo Bills / 24th / 188th pick / 1963",1972,
544,7,Jim Otto,0.0,34.0,C,14,14.0,255.0,6-2,Miami (FL),1/5/1938,12,11.0,,1972,
545,8,Art Shell,78.0,26.0,T,14,14.0,265.0,6-5,Md-Eastern Shore,11/26/1946,4,9.0,Oakland Raiders / 3rd / 80th pick / 1968,1972,
546,9,Phil Villapiano,41.0,23.0,LB,14,14.0,225.0,6-2,Bowling Green,2/26/1949,1,9.0,Oakland Raiders / 2nd / 45th pick / 1971,1972,
547,10,Raymond Chester,87.0,24.0,TE,13,11.0,232.0,6-3,Morgan St.,6/28/1948,2,8.0,Oakland Raiders / 1st / 24th pick / 1970,1972,
548,11,Gerald Irons,86.0,25.0,LB,14,14.0,230.0,6-2,Md-Eastern Shore,5/2/1947,2,8.0,Oakland Raiders / 3rd / 76th pick / 1970,1972,
549,12,Horace Jones,82.0,23.0,DE,14,14.0,255.0,6-3,Louisville,7/31/1949,1,8.0,Oakland Raiders / 12th / 305th pick / 1971,1972,
550,13,Otis Sistrunk,60.0,26.0,DT,14,14.0,265.0,6-4,none,9/18/1946,Rook,8.0,,1972,
551,14,Tony Cline,84.0,24.0,DE,14,14.0,244.0,6-3,Miami (FL),7/25/1948,2,8.0,Oakland Raiders / 4th / 102nd pick / 1970,1972,
552,15,Jack Tatum,31.0,24.0,DB,14,14.0,200.0,5-10,Ohio St.,11/18/1948,1,8.0,Oakland Raiders / 1st / 19th pick / 1971,1972,
553,16,Art Thoms,80.0,26.0,DT,14,14.0,260.0,6-5,Syracuse,10/20/1946,3,8.0,Oakland Raiders / 1st / 22nd pick / 1969,1972,
554,17,Mike Siani,49.0,22.0,WR,14,13.0,195.0,6-2,Villanova,5/27/1950,Rook,7.0,Oakland Raiders / 1st / 21st pick / 1972,1972,
555,18,George Atkinson,43.0,25.0,DB,14,14.0,180.0,6-0,Morris Brown,1/4/1947,4,7.0,Oakland Raiders / 7th / 190th pick / 1968,1972,
556,19,Nemiah Wilson,48.0,29.0,DB,14,14.0,165.0,6-0,Grambling St.,4/6/1943,7,7.0,,1972,
557,20,George Buehler,64.0,25.0,G,14,14.0,260.0,6-2,Stanford,8/10/1947,3,7.0,Oakland Raiders / 2nd / 50th pick / 1969,1972,
558,21,Dan Conners,55.0,31.0,LB,14,9.0,230.0,6-2,Miami (FL),2/6/1941,8,6.0,"Oakland Raiders / 2nd / 15th pick / 1964, Chicago Bears / 5th / 70th pick / 1964",1972,
559,22,George Blanda,16.0,45.0,QB,14,0.0,215.0,6-2,Kentucky,9/17/1927,23,5.0,Chicago Bears / 12th / 119th pick / 1949,1972,
560,23,Clarence Davis,28.0,23.0,RB,11,0.0,195.0,5-10,USC,6/28/1949,1,5.0,Oakland Raiders / 4th / 97th pick / 1971,1972,
561,24,Dave Dalby,50.0,22.0,C,14,0.0,247.0,6-3,UCLA,10/19/1950,Rook,4.0,Oakland Raiders / 4th / 100th pick / 1972,1972,
562,25,Carleton Oats,85.0,30.0,DT,14,0.0,260.0,6-3,Florida A&M,4/24/1942,7,4.0,"Oakland Raiders / 21st / 167th pick / 1964, Minnesota Vikings / 16th / 215th pick / 1964",1972,
563,26,John Vella,75.0,22.0,T,14,0.0,258.0,6-4,USC,4/21/1950,Rook,4.0,Oakland Raiders / 2nd / 43rd pick / 1972,1972,
564,27,Paul Seiler,65.0,27.0,C,14,0.0,258.0,6-4,Notre Dame,11/1/1945,5,4.0,New York Jets / 1st / 12th pick / 1967,1972,
565,28,Joe Carroll,51.0,22.0,LB,13,0.0,220.0,6-1,Pittsburgh,5/29/1950,Rook,4.0,Oakland Raiders / 11th / 277th pick / 1972,1972,
566,29,Jimmy Warren,20.0,33.0,DB,7,0.0,175.0,5-11,Illinois,7/20/1939,8,3.0,,1972,
567,30,Skip Thomas,26.0,22.0,DB,14,0.0,205.0,6-1,USC,2/7/1950,Rook,3.0,Oakland Raiders / 7th / 176th pick / 1972,1972,
568,31,Ken Stabler,12.0,27.0,QB,14,1.0,215.0,6-3,Alabama,12/25/1945,2,3.0,Oakland Raiders / 2nd / 52nd pick / 1968,1972,
569,32,Tom Keating,74.0,30.0,DT,8,0.0,247.0,6-2,Michigan,9/2/1942,8,3.0,"Kansas City Chiefs / 5th / 34th pick / 1964, Minnesota Vikings / 4th / 53rd pick / 1964",1972,
570,33,Greg Slough,45.0,24.0,LB,9,0.0,230.0,6-3,USC,2/26/1948,1,3.0,Oakland Raiders / 6th / 149th pick / 1971,1972,
571,34,Gus Otto,34.0,29.0,LB,11,5.0,220.0,6-1,Missouri,12/8/1943,7,3.0,Oakland Raiders / 4th / 27th pick / 1965,1972,
572,35,Tommy Maxwell,42.0,25.0,DB,7,0.0,195.0,6-2,Texas A&M,5/5/1947,3,3.0,Baltimore Colts / 2nd / 51st pick / 1969,1972,
573,36,Pete Banaszak,40.0,28.0,RB,14,0.0,210.0,5-11,Miami (FL),5/21/1944,6,2.0,Oakland Raiders / 5th / 59th pick / 1966,1972,
574,37,Don Highsmith,32.0,24.0,RB,8,1.0,210.0,6-0,Michigan St.,3/12/1948,2,1.0,Oakland Raiders / 13th / 336th pick / 1970,1972,
575,38,Cliff Branch,21.0,24.0,WR,14,1.0,170.0,5-11,Colorado,8/1/1948,Rook,1.0,Oakland Raiders / 4th / 98th pick / 1972,1972,
576,39,Bob Moore,88.0,23.0,TE,14,3.0,220.0,6-3,Stanford,2/12/1949,1,1.0,Oakland Raiders / 5th / 123rd pick / 1971,1972,
577,40,Terry Mendenhall,54.0,23.0,LB,3,0.0,210.0,6-1,San Diego St.,4/16/1949,1,1.0,,1972,
578,41,Jerry DePoyster,4.0,26.0,K,14,0.0,200.0,6-1,Wyoming,7/6/1946,4,0.0,Detroit Lions / 2nd / 37th pick / 1968,1972,
579,42,Jeff Queen,47.0,26.0,RB,14,0.0,217.0,6-1,Morgan St.,8/15/1946,3,0.0,San Diego Chargers / 12th / 317th pick / 1968,1972,
580,43,Team Total,,26.6,,14,,223.3,6-1.8,,,4.1,,,1972,
581,0,Willie Brown,24.0,33.0,DB,14,14.0,195.0,6-1,Grambling St.,12/2/1940,10,20.0,,1973,
582,1,Phil Villapiano,41.0,24.0,LB,14,14.0,225.0,6-2,Bowling Green,2/26/1949,2,13.0,Oakland Raiders / 2nd / 45th pick / 1971,1973,
583,2,George Atkinson,43.0,26.0,DB,14,13.0,180.0,6-0,Morris Brown,1/4/1947,5,11.0,Oakland Raiders / 7th / 190th pick / 1968,1973,
584,3,Jack Tatum,31.0,25.0,DB,13,13.0,200.0,5-10,Ohio St.,11/18/1948,2,11.0,Oakland Raiders / 1st / 19th pick / 1971,1973,
585,4,Otis Sistrunk,60.0,27.0,DT,14,14.0,265.0,6-4,none,9/18/1946,1,11.0,,1973,
586,5,Gerald Irons,86.0,26.0,LB,14,14.0,230.0,6-2,Md-Eastern Shore,5/2/1947,3,10.0,Oakland Raiders / 3rd / 76th pick / 1970,1973,
587,6,Gene Upshaw,63.0,28.0,G,14,14.0,255.0,6-5,Texas A&M-Kingsville,8/15/1945,6,10.0,Oakland Raiders / 1st / 17th pick / 1967,1973,
588,7,Art Thoms,80.0,27.0,DT,14,14.0,260.0,6-5,Syracuse,10/20/1946,4,10.0,Oakland Raiders / 1st / 22nd pick / 1969,1973,
589,8,Ken Stabler,12.0,28.0,QB,14,11.0,215.0,6-3,Alabama,12/25/1945,3,10.0,Oakland Raiders / 2nd / 52nd pick / 1968,1973,
590,9,Art Shell,78.0,27.0,T,14,14.0,265.0,6-5,Md-Eastern Shore,11/26/1946,5,10.0,Oakland Raiders / 3rd / 80th pick / 1968,1973,
591,10,Charlie Smith,23.0,27.0,RB,14,14.0,205.0,6-0,Utah,1/18/1946,5,9.0,Oakland Raiders / 4th / 110th pick / 1968,1973,
592,11,Tony Cline,84.0,25.0,DE,14,12.0,244.0,6-3,Miami (FL),7/25/1948,3,9.0,Oakland Raiders / 4th / 102nd pick / 1970,1973,
593,12,Dan Conners,55.0,32.0,LB,14,14.0,230.0,6-2,Miami (FL),2/6/1941,9,9.0,"Oakland Raiders / 2nd / 15th pick / 1964, Chicago Bears / 5th / 70th pick / 1964",1973,
594,13,Mike Siani,49.0,23.0,WR,14,14.0,195.0,6-2,Villanova,5/27/1950,1,9.0,Oakland Raiders / 1st / 21st pick / 1972,1973,
595,14,Marv Hubbard,44.0,27.0,RB,14,14.0,225.0,6-1,Colgate,5/7/1946,4,9.0,Oakland Raiders / 11th / 277th pick / 1968,1973,
596,15,Bubba Smith,77.0,28.0,DE,12,12.0,265.0,6-7,Michigan St.,2/28/1945,6,8.0,Baltimore Colts / 1st / 1st pick / 1967,1973,
597,16,Nemiah Wilson,48.0,30.0,DB,13,12.0,165.0,6-0,Grambling St.,4/6/1943,8,8.0,,1973,
598,17,Fred Biletnikoff,25.0,30.0,WR,14,14.0,190.0,6-1,Florida St.,2/23/1943,8,8.0,"Oakland Raiders / 2nd / 11th pick / 1965, Detroit Lions / 3rd / 39th pick / 1965",1973,
599,18,George Buehler,64.0,26.0,G,14,14.0,260.0,6-2,Stanford,8/10/1947,4,7.0,Oakland Raiders / 2nd / 50th pick / 1969,1973,
600,19,Jim Otto,0.0,35.0,C,14,14.0,255.0,6-2,Miami (FL),1/5/1938,13,7.0,,1973,
601,20,Clarence Davis,28.0,24.0,RB,14,0.0,195.0,5-10,USC,6/28/1949,2,6.0,Oakland Raiders / 4th / 97th pick / 1971,1973,
602,21,Kelvin Korver,71.0,24.0,DT,14,0.0,267.0,6-6,"Texas A&M,NW (IA)",2/21/1949,Rook,6.0,Oakland Raiders / 2nd / 33rd pick / 1972,1973,
603,22,Gary Weaver,52.0,24.0,LB,10,0.0,224.0,6-1,Fresno St.,3/13/1949,Rook,5.0,Oakland Raiders / 7th / 179th pick / 1973,1973,
604,23,Monte Johnson,58.0,22.0,LB,13,0.0,239.0,6-4,Nebraska,10/26/1951,Rook,5.0,Oakland Raiders / 2nd / 49th pick / 1973,1973,
605,24,Joe Carroll,51.0,23.0,LB,9,0.0,220.0,6-1,Pittsburgh,5/29/1950,1,4.0,Oakland Raiders / 11th / 277th pick / 1972,1973,
606,25,Bob Brown,76.0,32.0,T,10,8.0,280.0,6-4,Nebraska,12/8/1941,9,4.0,"Philadelphia Eagles / 1st / 2nd pick / 1964, Denver Broncos / 1st / 4th pick / 1964",1973,
607,26,Dave Dalby,50.0,23.0,C,14,0.0,247.0,6-3,UCLA,10/19/1950,1,4.0,Oakland Raiders / 4th / 100th pick / 1972,1973,
608,27,Skip Thomas,26.0,23.0,DB,14,3.0,205.0,6-1,USC,2/7/1950,1,4.0,Oakland Raiders / 7th / 176th pick / 1972,1973,
609,28,Ray Guy,8.0,24.0,P,14,0.0,195.0,6-3,Southern Miss,12/22/1949,Rook,4.0,Oakland Raiders / 1st / 23rd pick / 1973,1973,
610,29,Bob Moore,88.0,24.0,TE,14,14.0,220.0,6-3,Stanford,2/12/1949,2,4.0,Oakland Raiders / 5th / 123rd pick / 1971,1973,
611,30,Tommy Maxwell,42.0,26.0,DB,8,0.0,195.0,6-2,Texas A&M,5/5/1947,4,4.0,Baltimore Colts / 2nd / 51st pick / 1969,1973,
612,31,Horace Jones,82.0,24.0,DE,14,4.0,255.0,6-3,Louisville,7/31/1949,2,4.0,Oakland Raiders / 12th / 305th pick / 1971,1973,
613,32,George Blanda,16.0,46.0,QB,14,0.0,215.0,6-2,Kentucky,9/17/1927,24,3.0,Chicago Bears / 12th / 119th pick / 1949,1973,
614,33,Cliff Branch,21.0,25.0,WR,13,0.0,170.0,5-11,Colorado,8/1/1948,1,3.0,Oakland Raiders / 4th / 98th pick / 1972,1973,
615,34,John Vella,75.0,23.0,T,14,5.0,258.0,6-4,USC,4/21/1950,1,3.0,Oakland Raiders / 2nd / 43rd pick / 1972,1973,
616,35,Jimmy Warren,20.0,34.0,DB,10,1.0,175.0,5-11,Illinois,7/20/1939,9,2.0,,1973,
617,36,Daryle Lamonica,3.0,32.0,QB,8,3.0,215.0,6-3,Notre Dame,7/17/1941,10,2.0,"Green Bay Packers / 12th / 168th pick / 1963, Buffalo Bills / 24th / 188th pick / 1963",1973,
618,37,Pete Banaszak,40.0,29.0,RB,14,0.0,210.0,5-11,Miami (FL),5/21/1944,7,2.0,Oakland Raiders / 5th / 59th pick / 1966,1973,
619,38,Steve Sweeney,89.0,23.0,WR,14,0.0,205.0,6-3,California,9/6/1950,Rook,1.0,Oakland Raiders / 9th / 231st pick / 1973,1973,
620,39,Paul Seiler,65.0,28.0,C,4,1.0,258.0,6-4,Notre Dame,11/1/1945,6,1.0,New York Jets / 1st / 12th pick / 1967,1973,
621,40,Warren Bankston,46.0,26.0,RB,11,0.0,235.0,6-4,Tulane,7/22/1947,4,0.0,Pittsburgh Steelers / 2nd / 42nd pick / 1969,1973,
622,41,Jeff Queen,47.0,27.0,RB,9,0.0,217.0,6-1,Morgan St.,8/15/1946,4,0.0,San Diego Chargers / 12th / 317th pick / 1968,1973,
623,42,Bob Hudson,36.0,25.0,RB,14,0.0,210.0,5-11,NE State (OK),3/21/1948,1,0.0,Green Bay Packers / 6th / 147th pick / 1972,1973,
624,43,Team Total,,27.1,,14,,224.0,6-2.1,,,4.4,,,1973,
625,0,Cliff Branch,21.0,26.0,WR,14,14.0,170.0,5-11,Colorado,8/1/1948,2,17.0,Oakland Raiders / 4th / 98th pick / 1972,1974,
626,1,Ken Stabler,12.0,29.0,QB,14,13.0,215.0,6-3,Alabama,12/25/1945,4,15.0,Oakland Raiders / 2nd / 52nd pick / 1968,1974,
627,2,Art Shell,78.0,28.0,T,14,14.0,265.0,6-5,Md-Eastern Shore,11/26/1946,6,14.0,Oakland Raiders / 3rd / 80th pick / 1968,1974,
628,3,Gene Upshaw,63.0,29.0,G,14,14.0,255.0,6-5,Texas A&M-Kingsville,8/15/1945,7,14.0,Oakland Raiders / 1st / 17th pick / 1967,1974,
629,4,Otis Sistrunk,60.0,28.0,DT,14,14.0,265.0,6-4,none,9/18/1946,2,12.0,,1974,
630,5,Jack Tatum,32.0,26.0,DB,10,10.0,200.0,5-10,Ohio St.,11/18/1948,3,10.0,Oakland Raiders / 1st / 19th pick / 1971,1974,
631,6,Marv Hubbard,44.0,28.0,RB,14,13.0,225.0,6-1,Colgate,5/7/1946,5,10.0,Oakland Raiders / 11th / 277th pick / 1968,1974,
632,7,Fred Biletnikoff,25.0,31.0,WR,14,14.0,190.0,6-1,Florida St.,2/23/1943,9,9.0,"Oakland Raiders / 2nd / 11th pick / 1965, Detroit Lions / 3rd / 39th pick / 1965",1974,
633,8,Phil Villapiano,41.0,25.0,LB,14,14.0,225.0,6-2,Bowling Green,2/26/1949,3,9.0,Oakland Raiders / 2nd / 45th pick / 1971,1974,
634,9,Skip Thomas,26.0,24.0,DB,14,14.0,205.0,6-1,USC,2/7/1950,2,9.0,Oakland Raiders / 7th / 176th pick / 1972,1974,
635,10,Clarence Davis,28.0,25.0,RB,11,7.0,195.0,5-10,USC,6/28/1949,3,8.0,Oakland Raiders / 4th / 97th pick / 1971,1974,
636,11,Horace Jones,82.0,25.0,DE,14,14.0,255.0,6-3,Louisville,7/31/1949,3,8.0,Oakland Raiders / 12th / 305th pick / 1971,1974,
637,12,Gerald Irons,86.0,27.0,LB,14,14.0,230.0,6-2,Md-Eastern Shore,5/2/1947,4,8.0,Oakland Raiders / 3rd / 76th pick / 1970,1974,
638,13,George Atkinson,43.0,27.0,DB,14,14.0,180.0,6-0,Morris Brown,1/4/1947,6,8.0,Oakland Raiders / 7th / 190th pick / 1968,1974,
639,14,Dan Conners,55.0,33.0,LB,14,14.0,230.0,6-2,Miami (FL),2/6/1941,10,8.0,"Oakland Raiders / 2nd / 15th pick / 1964, Chicago Bears / 5th / 70th pick / 1964",1974,
640,15,Art Thoms,80.0,28.0,DT,14,14.0,260.0,6-5,Syracuse,10/20/1946,5,8.0,Oakland Raiders / 1st / 22nd pick / 1969,1974,
641,16,Bubba Smith,77.0,29.0,DE,14,13.0,265.0,6-7,Michigan St.,2/28/1945,7,7.0,Baltimore Colts / 1st / 1st pick / 1967,1974,
642,17,George Buehler,64.0,27.0,G,14,14.0,260.0,6-2,Stanford,8/10/1947,5,7.0,Oakland Raiders / 2nd / 50th pick / 1969,1974,
643,18,John Vella,75.0,24.0,T,13,13.0,258.0,6-4,USC,4/21/1950,2,7.0,Oakland Raiders / 2nd / 43rd pick / 1972,1974,
644,19,Jim Otto,0.0,36.0,C,14,14.0,255.0,6-2,Miami (FL),1/5/1938,14,7.0,,1974,
645,20,Bob Moore,88.0,25.0,TE,14,14.0,220.0,6-3,Stanford,2/12/1949,3,6.0,Oakland Raiders / 5th / 123rd pick / 1971,1974,
646,21,Pete Banaszak,40.0,30.0,RB,14,1.0,210.0,5-11,Miami (FL),5/21/1944,8,4.0,Oakland Raiders / 5th / 59th pick / 1966,1974,
647,22,Charlie Smith,23.0,28.0,RB,13,7.0,205.0,6-0,Utah,1/18/1946,6,4.0,Oakland Raiders / 4th / 110th pick / 1968,1974,
648,23,Gary Weaver,52.0,25.0,LB,14,0.0,224.0,6-1,Fresno St.,3/13/1949,1,4.0,Oakland Raiders / 7th / 179th pick / 1973,1974,
649,24,Nemiah Wilson,48.0,31.0,DB,12,5.0,165.0,6-0,Grambling St.,4/6/1943,9,4.0,,1974,
650,25,George Blanda,16.0,47.0,QB,14,0.0,215.0,6-2,Kentucky,9/17/1927,25,4.0,Chicago Bears / 12th / 119th pick / 1949,1974,
651,26,Monte Johnson,58.0,23.0,LB,14,0.0,239.0,6-4,Nebraska,10/26/1951,1,4.0,Oakland Raiders / 2nd / 49th pick / 1973,1974,
652,27,Dave Dalby,50.0,24.0,C,14,0.0,247.0,6-3,UCLA,10/19/1950,2,4.0,Oakland Raiders / 4th / 100th pick / 1972,1974,
653,28,Mike Dennery,54.0,24.0,LB,14,0.0,222.0,6-0,Southern Miss,6/26/1950,Rook,4.0,Oakland Raiders / 13th / 330th pick / 1974,1974,
654,29,Willie Brown,24.0,34.0,DB,9,9.0,195.0,6-1,Grambling St.,12/2/1940,11,4.0,,1974,
655,30,Ray Guy,8.0,25.0,P,14,0.0,195.0,6-3,Southern Miss,12/22/1949,1,4.0,Oakland Raiders / 1st / 23rd pick / 1973,1974,
656,31,Harold Hart,34.0,22.0,RB,13,0.0,206.0,6-0,Texas Southern,7/13/1952,Rook,3.0,Oakland Raiders / 11th / 279th pick / 1974,1974,
657,32,Dan Medlin,79.0,25.0,G,6,0.0,260.0,6-3,North Carolina St.,10/12/1949,Rook,3.0,Oakland Raiders / 6th / 131st pick / 1972,1974,
658,33,Kelvin Korver,71.0,25.0,DT,9,0.0,267.0,6-6,"Texas A&M,NW (IA)",2/21/1949,1,3.0,Oakland Raiders / 2nd / 33rd pick / 1972,1974,
659,34,Jimmy Warren,20.0,35.0,DB,14,4.0,175.0,5-11,Illinois,7/20/1939,10,3.0,,1974,
660,35,Henry Lawrence,70.0,23.0,T,14,1.0,272.0,6-4,Florida A&M,9/26/1951,Rook,2.0,Oakland Raiders / 1st / 19th pick / 1974,1974,
661,36,Mark van Eeghen,30.0,22.0,RB,14,0.0,223.0,6-2,Colgate,4/19/1952,Rook,2.0,Oakland Raiders / 3rd / 75th pick / 1974,1974,
662,37,Larry Lawrence,13.0,25.0,QB,7,1.0,208.0,6-1,"Iowa,Miami (FL)",4/11/1949,Rook,1.0,,1974,
663,38,Bob Prout,29.0,23.0,DB,2,0.0,190.0,6-1,Knox,5/11/1951,Rook,1.0,,1974,
664,39,Tony Cline,84.0,26.0,DE,5,1.0,244.0,6-3,Miami (FL),7/25/1948,4,1.0,Oakland Raiders / 4th / 102nd pick / 1970,1974,
665,40,Morris Bradshaw,81.0,22.0,WR,12,0.0,195.0,6-1,Ohio St.,10/19/1952,Rook,0.0,Oakland Raiders / 4th / 93rd pick / 1974,1974,
666,41,Warren Bankston,46.0,27.0,RB,14,0.0,235.0,6-4,Tulane,7/22/1947,5,0.0,Pittsburgh Steelers / 2nd / 42nd pick / 1969,1974,
667,42,Ron Smith,27.0,31.0,DB,14,0.0,195.0,6-1,Wisconsin,5/3/1943,9,0.0,,1974,
668,43,Dave Casper,87.0,22.0,TE,14,0.0,240.0,6-4,Notre Dame,2/2/1952,Rook,0.0,Oakland Raiders / 2nd / 45th pick / 1974,1974,
669,44,Bob Hudson,36.0,26.0,RB,14,0.0,210.0,5-11,NE State (OK),3/21/1948,2,0.0,Green Bay Packers / 6th / 147th pick / 1972,1974,
670,45,Mike Siani,49.0,24.0,WR,6,0.0,195.0,6-2,Villanova,5/27/1950,2,0.0,Oakland Raiders / 1st / 21st pick / 1972,1974,
671,46,George Jakowenko,6.0,26.0,K,6,0.0,175.0,5-9,Syracuse,6/26/1948,Rook,0.0,,1974,
672,47,Frank Pitts,85.0,31.0,WR,13,0.0,199.0,6-3,Southern,11/12/1943,9,0.0,"Kansas City Chiefs / 4th / 32nd pick / 1965, Chicago Bears / 16th / 213th pick / 1965",1974,
673,48,Daryle Lamonica,3.0,33.0,QB,4,0.0,215.0,6-3,Notre Dame,7/17/1941,11,0.0,"Green Bay Packers / 12th / 168th pick / 1963, Buffalo Bills / 24th / 188th pick / 1963",1974,
674,49,Team Total,,27.3,,14,,221.3,6-1.9,,,4.5,,,1974,
675,0,Phil Villapiano,41.0,26.0,LB,14,13.0,225.0,6-2,Bowling Green,2/26/1949,4,13.0,Oakland Raiders / 2nd / 45th pick / 1971,1975,
676,1,Gene Upshaw,63.0,30.0,G,14,14.0,255.0,6-5,Texas A&M-Kingsville,8/15/1945,8,12.0,Oakland Raiders / 1st / 17th pick / 1967,1975,
677,2,Cliff Branch,21.0,27.0,WR,14,14.0,170.0,5-11,Colorado,8/1/1948,3,12.0,Oakland Raiders / 4th / 98th pick / 1972,1975,
678,3,Art Shell,78.0,29.0,T,14,14.0,265.0,6-5,Md-Eastern Shore,11/26/1946,7,12.0,Oakland Raiders / 3rd / 80th pick / 1968,1975,
679,4,Jack Tatum,32.0,27.0,DB,13,13.0,200.0,5-10,Ohio St.,11/18/1948,4,10.0,Oakland Raiders / 1st / 19th pick / 1971,1975,
680,5,Ken Stabler,12.0,30.0,QB,14,13.0,215.0,6-3,Alabama,12/25/1945,5,10.0,Oakland Raiders / 2nd / 52nd pick / 1968,1975,
681,6,Gerald Irons,86.0,28.0,LB,14,14.0,230.0,6-2,Md-Eastern Shore,5/2/1947,5,9.0,Oakland Raiders / 3rd / 76th pick / 1970,1975,
682,7,Skip Thomas,26.0,25.0,DB,14,14.0,205.0,6-1,USC,2/7/1950,3,9.0,Oakland Raiders / 7th / 176th pick / 1972,1975,
683,8,Otis Sistrunk,60.0,29.0,DT,14,14.0,265.0,6-4,none,9/18/1946,3,9.0,,1975,
684,9,Horace Jones,82.0,26.0,DE,14,14.0,255.0,6-3,Louisville,7/31/1949,4,9.0,Oakland Raiders / 12th / 305th pick / 1971,1975,
685,10,George Atkinson,43.0,28.0,DB,14,14.0,180.0,6-0,Morris Brown,1/4/1947,7,9.0,Oakland Raiders / 7th / 190th pick / 1968,1975,
686,11,Tony Cline,84.0,27.0,DE,12,12.0,244.0,6-3,Miami (FL),7/25/1948,5,8.0,Oakland Raiders / 4th / 102nd pick / 1970,1975,
687,12,George Buehler,64.0,28.0,G,14,14.0,260.0,6-2,Stanford,8/10/1947,6,8.0,Oakland Raiders / 2nd / 50th pick / 1969,1975,
688,13,Art Thoms,80.0,29.0,DT,13,11.0,260.0,6-5,Syracuse,10/20/1946,6,8.0,Oakland Raiders / 1st / 22nd pick / 1969,1975,
