,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
562,34,Billy Brooks,82.0,26.0,WR,4,4.0,204.0,6-3,Oklahoma,7/22/1953,3,2.0,Cincinnati Bengals / 1st / 11th pick / 1976,1979,
563,35,Bob Johnson,54.0,33.0,C,5,0.0,262.0,6-5,Tennessee,8/19/1946,11,2.0,Cincinnati Bengals / 1st / 2nd pick / 1968,1979,
564,36,Glenn Cameron,50.0,26.0,LB,15,4.0,225.0,6-2,Florida,2/21/1953,4,2.0,Cincinnati Bengals / 1st / 14th pick / 1975,1979,
565,37,Mike White,63.0,22.0,DT,16,4.0,266.0,6-5,Albany State (GA),8/11/1957,Rook,2.0,Cincinnati Bengals / 4th / 84th pick / 1979,1979,
566,38,Scott Burk,28.0,23.0,DB,16,0.0,193.0,6-2,Oklahoma St.,8/2/1956,Rook,2.0,Cincinnati Bengals / 9th / 223rd pick / 1979,1979,
567,39,Mack Mitchell,72.0,27.0,DE,13,1.0,246.0,6-8,Houston,8/16/1952,4,1.0,Cleveland Browns / 1st / 5th pick / 1975,1979,
568,40,Max Montoya,65.0,23.0,G,11,1.0,282.0,6-5,UCLA,5/12/1956,Rook,1.0,Cincinnati Bengals / 7th / 168th pick / 1979,1979,
569,41,Tom Ruud,51.0,26.0,LB,16,1.0,223.0,6-3,Nebraska,7/26/1953,4,1.0,Buffalo Bills / 1st / 19th pick / 1975,1979,
570,42,Deacon Turner,22.0,24.0,RB,16,1.0,212.0,5-11,San Diego St.,1/2/1955,1,1.0,Cincinnati Bengals / 2nd / 45th pick / 1978,1979,
571,43,Steve Kreider,86.0,21.0,WR,15,0.0,192.0,6-3,Lehigh,5/12/1958,Rook,0.0,Cincinnati Bengals / 6th / 139th pick / 1979,1979,
572,44,Nathan Poole,35.0,23.0,RB,16,0.0,210.0,5-9,Louisville,12/17/1956,Rook,0.0,Cincinnati Bengals / 10th / 250th pick / 1979,1979,
573,45,Rick Walker,83.0,24.0,TE,10,0.0,235.0,6-4,UCLA,5/28/1955,2,0.0,Cincinnati Bengals / 4th / 85th pick / 1977,1979,
574,46,Jim Corbett,81.0,24.0,TE,10,1.0,218.0,6-4,Pittsburgh,2/22/1955,2,0.0,Cincinnati Bengals / 7th / 194th pick / 1977,1979,
575,47,Mike Levenseller,88.0,23.0,WR,12,0.0,180.0,6-1,Washington St.,2/21/1956,1,0.0,Oakland Raiders / 6th / 164th pick / 1978,1979,
576,48,Team Total,,25.1,,16,,225.4,6-2.2,,,2.6,,,1979,
577,0,Eddie Edwards,73.0,26.0,DE,16,16.0,256.0,6-5,Miami (FL),4/25/1954,3,9.0,Cincinnati Bengals / 1st / 3rd pick / 1977,1980,
578,1,Ken Riley,13.0,33.0,DB,16,16.0,181.0,5-11,Florida A&M,8/6/1947,11,8.0,Cincinnati Bengals / 6th / 135th pick / 1969,1980,
579,2,Glenn Cameron,50.0,27.0,LB,14,14.0,225.0,6-2,Florida,2/21/1953,5,8.0,Cincinnati Bengals / 1st / 14th pick / 1975,1980,
580,3,Jim LeClair,55.0,30.0,LB,16,16.0,234.0,6-3,North Dakota,10/30/1950,8,8.0,Cincinnati Bengals / 3rd / 54th pick / 1972,1980,
581,4,Greg Bright,47.0,23.0,DB,16,16.0,208.0,6-0,Morehead St.,8/2/1957,Rook,8.0,Cincinnati Bengals / 9th / 224th pick / 1980,1980,
582,5,Ross Browner,79.0,26.0,DE,15,15.0,262.0,6-3,Notre Dame,3/22/1954,2,8.0,Cincinnati Bengals / 1st / 8th pick / 1978,1980,
583,6,Ray Griffin,44.0,24.0,DB,16,11.0,186.0,5-10,Ohio St.,6/29/1956,2,7.0,Cincinnati Bengals / 2nd / 35th pick / 1978,1980,
584,7,Wilson Whitley,75.0,25.0,DT,16,16.0,265.0,6-3,Houston,4/28/1955,3,7.0,Cincinnati Bengals / 1st / 8th pick / 1977,1980,
585,8,Reggie Williams,57.0,26.0,LB,14,13.0,228.0,6-1,Dartmouth,9/19/1954,4,7.0,Cincinnati Bengals / 3rd / 82nd pick / 1976,1980,
586,9,Tom Dinkel,52.0,24.0,LOLB,16,12.0,240.0,6-3,Kansas,7/25/1956,2,7.0,Cincinnati Bengals / 5th / 126th pick / 1978,1980,
587,10,Anthony Munoz,78.0,22.0,T,16,16.0,278.0,6-6,USC,8/19/1958,Rook,6.0,Cincinnati Bengals / 1st / 3rd pick / 1980,1980,
588,11,Glenn Bujnoch,74.0,27.0,G,16,16.0,260.0,6-5,Texas A&M,12/20/1953,4,6.0,Cincinnati Bengals / 2nd / 38th pick / 1976,1980,
589,12,Max Montoya,65.0,24.0,G,16,16.0,282.0,6-5,UCLA,5/12/1956,1,6.0,Cincinnati Bengals / 7th / 168th pick / 1979,1980,
590,13,Mike Wilson,77.0,25.0,T,16,15.0,275.0,6-5,Georgia,5/28/1955,2,6.0,Cincinnati Bengals / 4th / 103rd pick / 1977,1980,
591,14,Dan Ross,89.0,23.0,TE,16,16.0,238.0,6-4,Northeastern,2/9/1957,1,5.0,Cincinnati Bengals / 2nd / 30th pick / 1979,1980,
592,15,Dick Jauron,30.0,30.0,DB,10,10.0,190.0,6-0,Yale,10/7/1950,7,5.0,Detroit Lions / 4th / 91st pick / 1973,1980,
593,16,Bo Harris,53.0,27.0,LB,15,7.0,225.0,6-3,LSU,1/16/1953,5,5.0,Cincinnati Bengals / 3rd / 77th pick / 1975,1980,
594,17,Charles Alexander,40.0,23.0,RB,16,16.0,224.0,6-1,LSU,7/28/1957,1,5.0,Cincinnati Bengals / 1st / 12th pick / 1979,1980,
595,18,Pete Johnson,46.0,26.0,RB,12,8.0,252.0,6-0,Ohio St.,3/2/1954,3,5.0,Cincinnati Bengals / 2nd / 49th pick / 1977,1980,
596,19,Blair Bush,58.0,24.0,C,16,13.0,268.0,6-3,Washington,11/25/1956,2,5.0,Cincinnati Bengals / 1st / 16th pick / 1978,1980,
597,20,Isaac Curtis,85.0,30.0,WR,15,14.0,192.0,6-1,"California,San Diego St.",10/20/1950,7,5.0,Cincinnati Bengals / 1st / 15th pick / 1973,1980,
598,21,Ken Anderson,14.0,31.0,QB,13,12.0,212.0,6-2,Augustana (IL),2/15/1949,9,5.0,Cincinnati Bengals / 3rd / 67th pick / 1971,1980,
599,22,Louis Breeden,34.0,27.0,DB,16,5.0,185.0,5-11,North Carolina Central,10/26/1953,2,5.0,Cincinnati Bengals / 7th / 187th pick / 1977,1980,
600,23,Bryan Hicks,27.0,23.0,DB,16,6.0,192.0,6-0,McNeese St.,1/24/1957,Rook,4.0,Cincinnati Bengals / 5th / 113th pick / 1980,1980,
601,24,Pat McInally,87.0,27.0,WR,16,6.0,210.0,6-6,Harvard,5/7/1953,4,4.0,Cincinnati Bengals / 5th / 120th pick / 1975,1980,
602,25,Don Bass,84.0,24.0,WR,14,12.0,219.0,6-2,Houston,3/11/1956,2,3.0,Cincinnati Bengals / 3rd / 83rd pick / 1978,1980,
603,26,Archie Griffin,45.0,26.0,RB,15,7.0,189.0,5-9,Ohio St.,8/21/1954,4,3.0,Cincinnati Bengals / 1st / 24th pick / 1976,1980,
604,27,Steve Kreider,86.0,22.0,WR,16,0.0,192.0,6-3,Lehigh,5/12/1958,1,2.0,Cincinnati Bengals / 6th / 139th pick / 1979,1980,
605,28,Rick Razzano,51.0,25.0,LILB,14,0.0,227.0,5-11,Virginia Tech,11/15/1955,Rook,2.0,,1980,
606,29,Mike White,63.0,23.0,DT,15,1.0,266.0,6-5,Albany State (GA),8/11/1957,1,2.0,Cincinnati Bengals / 4th / 84th pick / 1979,1980,
607,30,Jack Thompson,12.0,24.0,QB,14,4.0,217.0,6-3,Washington St.,5/19/1956,1,2.0,Cincinnati Bengals / 1st / 3rd pick / 1979,1980,
608,31,Ron Simpkins,56.0,22.0,LILB,16,2.0,235.0,6-1,Michigan,4/2/1958,Rook,2.0,Cincinnati Bengals / 7th / 167th pick / 1980,1980,
609,32,Blake Moore,60.0,22.0,C,16,3.0,267.0,6-5,Wooster,5/8/1958,Rook,2.0,,1980,
610,33,Andrew Melontree,59.0,23.0,LB,16,0.0,228.0,6-4,Baylor,12/1/1957,Rook,2.0,Cincinnati Bengals / 6th / 159th pick / 1980,1980,
611,34,Mike St. Clair,72.0,27.0,DE,10,0.0,248.0,6-5,"Iowa Central,Grambling St.",9/2/1953,4,1.0,Cleveland Browns / 4th / 99th pick / 1976,1980,
612,35,Gary Burley,67.0,28.0,DE,11,0.0,272.0,6-3,Pittsburgh,12/8/1952,4,1.0,Cincinnati Bengals / 3rd / 55th pick / 1975,1980,
613,36,M.L. Harris,83.0,26.0,TE,12,0.0,238.0,6-5,"Tampa,Kansas St.",1/16/1954,Rook,1.0,,1980,
614,37,Jo Heath,36.0,23.0,DB,10,0.0,182.0,5-10,Pittsburgh,3/9/1957,Rook,1.0,Cincinnati Bengals / 6th / 141st pick / 1980,1980,
615,38,Deacon Turner,22.0,25.0,RB,12,1.0,212.0,5-11,San Diego St.,1/2/1955,2,1.0,Cincinnati Bengals / 2nd / 45th pick / 1978,1980,
616,39,Ian Sunter,19.0,28.0,K,10,0.0,215.0,6-1,none,12/21/1952,4,1.0,,1980,
617,40,Rod Horn,71.0,24.0,NT,7,0.0,268.0,6-4,Nebraska,11/23/1956,Rook,1.0,Cincinnati Bengals / 3rd / 59th pick / 1980,1980,
618,41,Dave Lapham,62.0,28.0,G,16,1.0,259.0,6-4,Syracuse,6/24/1952,6,1.0,Cincinnati Bengals / 3rd / 61st pick / 1974,1980,
619,42,William Glass,64.0,23.0,G,15,0.0,261.0,6-4,Baylor,12/21/1957,Rook,1.0,Cincinnati Bengals / 4th / 86th pick / 1980,1980,
620,43,Jim Corbett,81.0,25.0,TE,4,0.0,218.0,6-4,Pittsburgh,2/22/1955,3,0.0,Cincinnati Bengals / 7th / 194th pick / 1977,1980,
621,44,Jim Breech,10.0,24.0,K,4,0.0,161.0,5-6,California,4/11/1956,1,0.0,Detroit Lions / 8th / 206th pick / 1978,1980,
622,45,Shafer Suggs,23.0,27.0,DB,4,0.0,200.0,6-1,Ball St.,4/28/1953,4,0.0,New York Jets / 2nd / 33rd pick / 1976,1980,
623,46,Mike Levenseller,88.0,24.0,WR,8,0.0,180.0,6-1,Washington St.,2/21/1956,2,0.0,Oakland Raiders / 6th / 164th pick / 1978,1980,
624,47,Nathan Poole,35.0,24.0,RB,16,0.0,210.0,5-9,Louisville,12/17/1956,1,0.0,Cincinnati Bengals / 10th / 250th pick / 1979,1980,
625,48,Alton Alexis,82.0,23.0,WR,1,0.0,184.0,6-0,Tulane,11/16/1957,Rook,0.0,Cincinnati Bengals / 11th / 281st pick / 1980,1980,
626,49,Jim Browner,21.0,25.0,DB,2,0.0,209.0,6-1,Notre Dame,12/4/1955,1,0.0,Cincinnati Bengals / 12th / 304th pick / 1979,1980,
627,50,Cleo Montgomery,28.0,24.0,WR,14,0.0,183.0,5-8,Abilene Christian,7/1/1956,Rook,0.0,,1980,
628,51,Sandro Vitiello,11.0,22.0,K,2,0.0,197.0,6-2,Massachusetts,2/21/1958,Rook,-1.0,Cincinnati Bengals / 10th / 252nd pick / 1980,1980,
629,52,Team Total,,25.3,,16,,225.1,6-1.8,,,2.5,,,1980,
630,0,Ken Anderson,14.0,32.0,QB,16,16.0,212.0,6-2,Augustana (IL),2/15/1949,10,18.0,Cincinnati Bengals / 3rd / 67th pick / 1971,1981,
631,1,Anthony Munoz,78.0,23.0,T,16,16.0,278.0,6-6,USC,8/19/1958,1,17.0,Cincinnati Bengals / 1st / 3rd pick / 1980,1981,
632,2,Pete Johnson,46.0,27.0,RB,16,16.0,252.0,6-0,Ohio St.,3/2/1954,4,12.0,Cincinnati Bengals / 2nd / 49th pick / 1977,1981,
633,3,Cris Collinsworth,80.0,22.0,WR,16,16.0,192.0,6-5,Florida,1/27/1959,Rook,11.0,Cincinnati Bengals / 2nd / 37th pick / 1981,1981,
634,4,Reggie Williams,57.0,27.0,LB,16,16.0,228.0,6-1,Dartmouth,9/19/1954,5,10.0,Cincinnati Bengals / 3rd / 82nd pick / 1976,1981,
635,5,Dan Ross,89.0,24.0,TE,16,16.0,238.0,6-4,Northeastern,2/9/1957,2,10.0,Cincinnati Bengals / 2nd / 30th pick / 1979,1981,
636,6,Mike Wilson,77.0,26.0,T,16,16.0,275.0,6-5,Georgia,5/28/1955,3,9.0,Cincinnati Bengals / 4th / 103rd pick / 1977,1981,
637,7,Blair Bush,58.0,25.0,C,16,16.0,268.0,6-3,Washington,11/25/1956,3,9.0,Cincinnati Bengals / 1st / 16th pick / 1978,1981,
638,8,Max Montoya,65.0,25.0,G,16,16.0,282.0,6-5,UCLA,5/12/1956,2,9.0,Cincinnati Bengals / 7th / 168th pick / 1979,1981,
639,9,Ken Riley,13.0,34.0,DB,16,16.0,181.0,5-11,Florida A&M,8/6/1947,12,9.0,Cincinnati Bengals / 6th / 135th pick / 1969,1981,
640,10,Louis Breeden,34.0,28.0,DB,16,16.0,185.0,5-11,North Carolina Central,10/26/1953,3,9.0,Cincinnati Bengals / 7th / 187th pick / 1977,1981,
641,11,Bo Harris,53.0,28.0,LB,16,16.0,225.0,6-3,LSU,1/16/1953,6,8.0,Cincinnati Bengals / 3rd / 77th pick / 1975,1981,
642,12,Ross Browner,79.0,27.0,DE,16,16.0,262.0,6-3,Notre Dame,3/22/1954,3,8.0,Cincinnati Bengals / 1st / 8th pick / 1978,1981,
643,13,Glenn Cameron,50.0,28.0,LB,16,16.0,225.0,6-2,Florida,2/21/1953,6,7.0,Cincinnati Bengals / 1st / 14th pick / 1975,1981,
644,14,Isaac Curtis,85.0,31.0,WR,15,14.0,192.0,6-1,"California,San Diego St.",10/20/1950,8,7.0,Cincinnati Bengals / 1st / 15th pick / 1973,1981,
645,15,Jim LeClair,55.0,31.0,LB,14,14.0,234.0,6-3,North Dakota,10/30/1950,9,7.0,Cincinnati Bengals / 3rd / 54th pick / 1972,1981,
646,16,Eddie Edwards,73.0,27.0,DE,14,13.0,256.0,6-5,Miami (FL),4/25/1954,4,7.0,Cincinnati Bengals / 1st / 3rd pick / 1977,1981,
647,17,Dave Lapham,62.0,29.0,G,13,10.0,259.0,6-4,Syracuse,6/24/1952,7,6.0,Cincinnati Bengals / 3rd / 61st pick / 1974,1981,
648,18,Steve Kreider,86.0,23.0,WR,16,1.0,192.0,6-3,Lehigh,5/12/1958,2,6.0,Cincinnati Bengals / 6th / 139th pick / 1979,1981,
649,19,Wilson Whitley,75.0,26.0,DT,14,12.0,265.0,6-3,Houston,4/28/1955,4,6.0,Cincinnati Bengals / 1st / 8th pick / 1977,1981,
650,20,Bryan Hicks,27.0,24.0,DB,16,11.0,192.0,6-0,McNeese St.,1/24/1957,1,6.0,Cincinnati Bengals / 5th / 113th pick / 1980,1981,
651,21,Bobby Kemp,26.0,22.0,DB,16,10.0,189.0,6-0,Cal State-Fullerton,5/29/1959,Rook,5.0,Cincinnati Bengals / 8th / 202nd pick / 1981,1981,
652,22,Charles Alexander,40.0,24.0,RB,15,14.0,224.0,6-1,LSU,7/28/1957,2,5.0,Cincinnati Bengals / 1st / 12th pick / 1979,1981,
653,23,Mike Fuller,42.0,28.0,DB,15,6.0,188.0,5-10,Auburn,4/7/1953,6,4.0,San Diego Chargers / 3rd / 73rd pick / 1975,1981,
654,24,Pat McInally,87.0,28.0,WR,16,1.0,210.0,6-6,Harvard,5/7/1953,5,4.0,Cincinnati Bengals / 5th / 120th pick / 1975,1981,
655,25,Rod Horn,71.0,25.0,NT,16,4.0,268.0,6-4,Nebraska,11/23/1956,1,3.0,Cincinnati Bengals / 3rd / 59th pick / 1980,1981,
656,26,Jim Breech,10.0,25.0,K,16,0.0,161.0,5-6,California,4/11/1956,2,3.0,Detroit Lions / 8th / 206th pick / 1978,1981,
657,27,Archie Griffin,45.0,27.0,RB,16,2.0,189.0,5-9,Ohio St.,8/21/1954,5,3.0,Cincinnati Bengals / 1st / 24th pick / 1976,1981,
658,28,Glenn Bujnoch,74.0,28.0,G,6,5.0,260.0,6-5,Texas A&M,12/20/1953,5,3.0,Cincinnati Bengals / 2nd / 38th pick / 1976,1981,
659,29,Gary Burley,67.0,29.0,DE,16,2.0,272.0,6-3,Pittsburgh,12/8/1952,5,2.0,Cincinnati Bengals / 3rd / 55th pick / 1975,1981,
660,30,David Verser,81.0,23.0,WR,16,0.0,200.0,6-1,Kansas,3/1/1958,Rook,2.0,Cincinnati Bengals / 1st / 10th pick / 1981,1981,
661,31,Mike St. Clair,72.0,28.0,DE,16,1.0,248.0,6-5,"Iowa Central,Grambling St.",9/2/1953,5,2.0,Cleveland Browns / 4th / 99th pick / 1976,1981,
662,32,Rick Razzano,51.0,26.0,LILB,16,2.0,227.0,5-11,Virginia Tech,11/15/1955,1,2.0,,1981,
663,33,M.L. Harris,83.0,27.0,TE,15,0.0,238.0,6-5,"Tampa,Kansas St.",1/16/1954,1,2.0,,1981,
664,34,Ray Griffin,44.0,25.0,DB,8,2.0,186.0,5-10,Ohio St.,6/29/1956,3,2.0,Cincinnati Bengals / 2nd / 35th pick / 1978,1981,
665,35,Blake Moore,60.0,23.0,C,14,0.0,267.0,6-5,Wooster,5/8/1958,1,1.0,,1981,
666,36,Turk Schonert,15.0,24.0,QB,4,0.0,191.0,6-1,Stanford,1/15/1957,Rook,1.0,Chicago Bears / 9th / 242nd pick / 1980,1981,
667,37,Guy Frazier,49.0,22.0,LB,16,0.0,215.0,6-2,Wyoming,7/20/1959,Rook,1.0,Cincinnati Bengals / 4th / 93rd pick / 1981,1981,
668,38,Jack Thompson,12.0,25.0,QB,8,0.0,217.0,6-3,Washington St.,5/19/1956,2,1.0,Cincinnati Bengals / 1st / 3rd pick / 1979,1981,
669,39,Tom Dinkel,52.0,25.0,LOLB,16,0.0,240.0,6-3,Kansas,7/25/1956,3,1.0,Cincinnati Bengals / 5th / 126th pick / 1978,1981,
670,40,John Simmons,25.0,23.0,DB,11,0.0,192.0,5-11,SMU,12/1/1958,Rook,1.0,Cincinnati Bengals / 3rd / 64th pick / 1981,1981,
671,41,Jeff Schuh,59.0,23.0,LOLB,16,0.0,228.0,6-2,Minnesota,5/22/1958,Rook,1.0,Cincinnati Bengals / 7th / 176th pick / 1981,1981,
672,42,Greg Bright,47.0,24.0,DB,4,3.0,208.0,6-0,Morehead St.,8/2/1957,1,1.0,Cincinnati Bengals / 9th / 224th pick / 1980,1981,
673,43,Oliver Davis,21.0,27.0,DB,10,0.0,203.0,6-1,Tennessee St.,8/29/1954,4,1.0,Cleveland Browns / 4th / 102nd pick / 1977,1981,
674,44,Jimmy Hargrove,36.0,24.0,RB,15,0.0,228.0,6-2,Wake Forest,11/13/1957,Rook,1.0,,1981,
675,45,Mike Obrovac,68.0,26.0,T,6,1.0,275.0,6-6,Bowling Green,10/11/1955,Rook,1.0,,1981,
676,46,Brad Oates,76.0,28.0,T,5,0.0,274.0,6-6,"Duke,BYU",9/30/1953,5,0.0,St. Louis Cardinals / 3rd / 83rd pick / 1976,1981,
677,47,Clarence Chapman,24.0,28.0,DB,5,0.0,185.0,5-10,East. Michigan,12/10/1953,5,0.0,Oakland Raiders / 7th / 204th pick / 1976,1981,
678,48,Bobby Whitten,70.0,22.0,G,1,0.0,265.0,6-3,Kansas,5/7/1959,Rook,0.0,,1981,
679,49,Don Bass,84.0,25.0,WR,6,0.0,219.0,6-2,Houston,3/11/1956,3,0.0,Cincinnati Bengals / 3rd / 83rd pick / 1978,1981,
680,50,Elvis Peacock,20.0,25.0,RB,3,0.0,212.0,6-1,Oklahoma,11/7/1956,2,0.0,Los Angeles Rams / 1st / 20th pick / 1978,1981,
681,51,Team Total,,26.0,,16,,226.9,6-2.1,,,3.2,,,1981,
682,0,Anthony Munoz,78.0,24.0,T,9,9.0,278.0,6-6,USC,8/19/1958,2,19.0,Cincinnati Bengals / 1st / 3rd pick / 1980,1982,
683,1,Ken Anderson,14.0,33.0,QB,9,9.0,212.0,6-2,Augustana (IL),2/15/1949,11,19.0,Cincinnati Bengals / 3rd / 67th pick / 1971,1982,
684,2,Pete Johnson,46.0,28.0,RB,9,9.0,252.0,6-0,Ohio St.,3/2/1954,5,15.0,Cincinnati Bengals / 2nd / 49th pick / 1977,1982,
685,3,Cris Collinsworth,80.0,23.0,WR,9,9.0,192.0,6-5,Florida,1/27/1959,1,14.0,Cincinnati Bengals / 2nd / 37th pick / 1981,1982,
686,4,Louis Breeden,34.0,29.0,DB,6,6.0,185.0,5-11,North Carolina Central,10/26/1953,4,12.0,Cincinnati Bengals / 7th / 187th pick / 1977,1982,
687,5,Dan Ross,89.0,25.0,TE,9,9.0,238.0,6-4,Northeastern,2/9/1957,3,10.0,Cincinnati Bengals / 2nd / 30th pick / 1979,1982,
688,6,Max Montoya,65.0,26.0,G,9,9.0,282.0,6-5,UCLA,5/12/1956,3,10.0,Cincinnati Bengals / 7th / 168th pick / 1979,1982,
689,7,Dave Lapham,62.0,30.0,G,9,9.0,259.0,6-4,Syracuse,6/24/1952,8,10.0,Cincinnati Bengals / 3rd / 61st pick / 1974,1982,
690,8,Mike Wilson,77.0,27.0,T,9,9.0,275.0,6-5,Georgia,5/28/1955,4,10.0,Cincinnati Bengals / 4th / 103rd pick / 1977,1982,
691,9,Blair Bush,58.0,26.0,C,8,8.0,268.0,6-3,Washington,11/25/1956,4,9.0,Cincinnati Bengals / 1st / 16th pick / 1978,1982,
692,10,Reggie Williams,57.0,28.0,LB,9,9.0,228.0,6-1,Dartmouth,9/19/1954,6,8.0,Cincinnati Bengals / 3rd / 82nd pick / 1976,1982,
693,11,Isaac Curtis,85.0,32.0,WR,9,9.0,192.0,6-1,"California,San Diego St.",10/20/1950,9,7.0,Cincinnati Bengals / 1st / 15th pick / 1973,1982,
694,12,Ken Riley,13.0,35.0,DB,9,9.0,181.0,5-11,Florida A&M,8/6/1947,13,7.0,Cincinnati Bengals / 6th / 135th pick / 1969,1982,
695,13,Bo Harris,53.0,29.0,LB,9,9.0,225.0,6-3,LSU,1/16/1953,7,7.0,Cincinnati Bengals / 3rd / 77th pick / 1975,1982,
696,14,Wilson Whitley,75.0,27.0,DT,9,9.0,265.0,6-3,Houston,4/28/1955,5,6.0,Cincinnati Bengals / 1st / 8th pick / 1977,1982,
697,15,Eddie Edwards,73.0,28.0,DE,9,9.0,256.0,6-5,Miami (FL),4/25/1954,5,6.0,Cincinnati Bengals / 1st / 3rd pick / 1977,1982,
698,16,Ross Browner,79.0,28.0,DE,9,9.0,262.0,6-3,Notre Dame,3/22/1954,4,6.0,Cincinnati Bengals / 1st / 8th pick / 1978,1982,
699,17,Glenn Cameron,50.0,29.0,LB,9,9.0,225.0,6-2,Florida,2/21/1953,7,5.0,Cincinnati Bengals / 1st / 14th pick / 1975,1982,
700,18,Bobby Kemp,26.0,23.0,DB,9,9.0,189.0,6-0,Cal State-Fullerton,5/29/1959,1,5.0,Cincinnati Bengals / 8th / 202nd pick / 1981,1982,
701,19,Jim Breech,10.0,26.0,K,9,0.0,161.0,5-6,California,4/11/1956,3,5.0,Detroit Lions / 8th / 206th pick / 1978,1982,
702,20,Jim LeClair,55.0,32.0,LB,8,8.0,234.0,6-3,North Dakota,10/30/1950,10,5.0,Cincinnati Bengals / 3rd / 54th pick / 1972,1982,
703,21,Steve Kreider,86.0,24.0,WR,9,0.0,192.0,6-3,Lehigh,5/12/1958,3,5.0,Cincinnati Bengals / 6th / 139th pick / 1979,1982,
704,22,Charles Alexander,40.0,25.0,RB,9,9.0,224.0,6-1,LSU,7/28/1957,3,5.0,Cincinnati Bengals / 1st / 12th pick / 1979,1982,
705,23,Archie Griffin,45.0,28.0,RB,9,0.0,189.0,5-9,Ohio St.,8/21/1954,6,4.0,Cincinnati Bengals / 1st / 24th pick / 1976,1982,
706,24,Bryan Hicks,27.0,25.0,DB,7,7.0,192.0,6-0,McNeese St.,1/24/1957,2,4.0,Cincinnati Bengals / 5th / 113th pick / 1980,1982,
707,25,Ray Griffin,44.0,26.0,DB,9,3.0,186.0,5-10,Ohio St.,6/29/1956,4,3.0,Cincinnati Bengals / 2nd / 35th pick / 1978,1982,
708,26,Pat McInally,87.0,29.0,WR,9,0.0,210.0,6-6,Harvard,5/7/1953,6,2.0,Cincinnati Bengals / 5th / 120th pick / 1975,1982,
709,27,Mike Obrovac,68.0,27.0,T,9,0.0,275.0,6-6,Bowling Green,10/11/1955,1,2.0,,1982,
710,28,David Verser,81.0,24.0,WR,9,0.0,200.0,6-1,Kansas,3/1/1958,1,2.0,Cincinnati Bengals / 1st / 10th pick / 1981,1982,
711,29,Blake Moore,60.0,24.0,C,4,1.0,267.0,6-5,Wooster,5/8/1958,2,2.0,,1982,
712,30,Mike Fuller,42.0,29.0,DB,9,2.0,188.0,5-10,Auburn,4/7/1953,7,2.0,San Diego Chargers / 3rd / 73rd pick / 1975,1982,
713,31,Glenn Bujnoch,74.0,29.0,G,9,0.0,260.0,6-5,Texas A&M,12/20/1953,6,2.0,Cincinnati Bengals / 2nd / 38th pick / 1976,1982,
714,32,M.L. Harris,83.0,28.0,TE,9,0.0,238.0,6-5,"Tampa,Kansas St.",1/16/1954,2,2.0,,1982,
715,33,Glen Collins,76.0,23.0,DE,7,0.0,265.0,6-6,Mississippi St.,7/10/1959,Rook,1.0,Cincinnati Bengals / 1st / 26th pick / 1982,1982,
716,34,Oliver Davis,21.0,28.0,DB,9,0.0,203.0,6-1,Tennessee St.,8/29/1954,5,1.0,Cleveland Browns / 4th / 102nd pick / 1977,1982,
717,35,Rick Razzano,51.0,27.0,LILB,9,1.0,227.0,5-11,Virginia Tech,11/15/1955,2,1.0,,1982,
718,36,Guy Frazier,49.0,23.0,LB,9,0.0,215.0,6-2,Wyoming,7/20/1959,1,1.0,Cincinnati Bengals / 4th / 93rd pick / 1981,1982,
719,37,Robert Jackson,37.0,24.0,DB,9,0.0,184.0,5-10,Central Michigan,10/10/1958,Rook,1.0,Cincinnati Bengals / 11th / 285th pick / 1981,1982,
720,38,Tom Dinkel,52.0,26.0,LOLB,9,0.0,240.0,6-3,Kansas,7/25/1956,4,1.0,Cincinnati Bengals / 5th / 126th pick / 1978,1982,
721,39,Jeff Schuh,59.0,24.0,LOLB,9,0.0,228.0,6-2,Minnesota,5/22/1958,1,1.0,Cincinnati Bengals / 7th / 176th pick / 1981,1982,
722,40,Emanuel Weaver,70.0,22.0,NT,5,0.0,260.0,6-4,South Carolina St.,6/28/1960,Rook,1.0,Cincinnati Bengals / 2nd / 54th pick / 1982,1982,
723,41,Ron Simpkins,56.0,24.0,LILB,5,0.0,235.0,6-1,Michigan,4/2/1958,2,1.0,Cincinnati Bengals / 7th / 167th pick / 1980,1982,
724,42,Mike St. Clair,72.0,29.0,DE,8,0.0,248.0,6-5,"Iowa Central,Grambling St.",9/2/1953,6,1.0,Cleveland Browns / 4th / 99th pick / 1976,1982,
725,43,Ray Wagner,63.0,25.0,T,4,0.0,290.0,6-4,Kent St.,11/15/1957,Rook,1.0,,1982,
726,44,Rodney Holman,82.0,22.0,TE,9,0.0,238.0,6-3,Tulane,4/20/1960,Rook,0.0,Cincinnati Bengals / 3rd / 82nd pick / 1982,1982,
727,45,Jack Thompson,12.0,26.0,QB,1,0.0,217.0,6-3,Washington St.,5/19/1956,3,0.0,Cincinnati Bengals / 1st / 3rd pick / 1979,1982,
728,46,Rodney Tate,23.0,23.0,RB,9,0.0,190.0,5-11,Texas,2/14/1959,Rook,0.0,Cincinnati Bengals / 4th / 110th pick / 1982,1982,
729,47,John Simmons,25.0,24.0,DB,2,0.0,192.0,5-11,SMU,12/1/1958,1,0.0,Cincinnati Bengals / 3rd / 64th pick / 1981,1982,
