,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
409,35,Fred Taylor,28.0,25.0,RB,2,2.0,228.0,6-1,Florida,1/27/1976,3,1.0,Jacksonville Jaguars / 1st / 9th pick / 1998,2001,
410,36,James Boyd,42.0,24.0,DB,16,0.0,207.0,5-11,Penn St.,10/17/1977,Rook,1.0,Jacksonville Jaguars / 3rd / 94th pick / 2001,2001,
411,37,Joe Tuipala,57.0,25.0,MLB,12,0.0,244.0,6-1,San Diego St.,9/13/1976,Rook,1.0,,2001,
412,38,Jonathan Quinn,12.0,26.0,QB,6,1.0,243.0,6-6,"Tulane,Middle Tenn. St.",2/27/1975,3,1.0,Jacksonville Jaguars / 3rd / 86th pick / 1998,2001,
413,39,Tony Boselli,71.0,29.0,T,3,3.0,324.0,6-7,USC,4/17/1972,6,1.0,Jacksonville Jaguars / 1st / 2nd pick / 1995,2001,
414,40,Damon Jones,88.0,27.0,TE,7,4.0,270.0,6-5,"Michigan,Southern Illinois",9/18/1974,4,1.0,Jacksonville Jaguars / 5th / 147th pick / 1997,2001,
415,41,Larry Smith,94.0,27.0,DT,7,0.0,310.0,6-5,Florida St.,12/4/1974,2,1.0,Jacksonville Jaguars / 2nd / 56th pick / 1999,2001,
416,42,John Wade,66.0,26.0,C,15,0.0,299.0,6-5,Marshall,1/25/1975,3,1.0,Jacksonville Jaguars / 5th / 148th pick / 1998,2001,
417,43,Mike Hollis,1.0,29.0,K,16,0.0,179.0,5-7,Idaho,5/22/1972,6,1.0,,2001,
418,44,Alvis Whitted,86.0,27.0,WR,11,0.0,185.0,6-0,North Carolina St.,9/4/1974,3,0.0,Jacksonville Jaguars / 7th / 192nd pick / 1998,2001,
419,45,Damen Wheeler,27.0,24.0,DB,5,0.0,170.0,5-9,Colorado,9/3/1977,Rook,0.0,San Diego Chargers / 6th / 203rd pick / 2000,2001,
420,46,Reggie White,22.0,22.0,RB,5,0.0,228.0,6-0,Oklahoma St.,7/11/1979,Rook,0.0,,2001,
421,47,Patrick Washington,31.0,23.0,FB,16,6.0,240.0,6-2,Virginia,3/4/1978,Rook,0.0,,2001,
422,48,Steve Zahursky,72.0,25.0,G,1,0.0,305.0,6-6,Kent St.,9/2/1976,2,0.0,,2001,
423,49,Joe Wesley,50.0,25.0,LB,6,0.0,234.0,6-1,LSU,11/10/1976,2,0.0,,2001,
424,50,Donny Green,54.0,24.0,LB,1,0.0,238.0,6-2,Virginia,9/18/1977,Rook,0.0,,2001,
425,51,Delvin Brown,24.0,22.0,DB,5,0.0,202.0,5-11,Miami (FL),9/17/1979,Rook,0.0,,2001,
426,52,Jim Tarle,5.0,29.0,K,9,0.0,221.0,6-0,"South Carolina,Arkansas St.",12/27/1972,1,0.0,,2001,
427,53,Gannon Shepherd,67.0,24.0,T,1,0.0,310.0,6-8,Duke,1/4/1977,Rook,0.0,,2001,
428,54,Micah Ross,86.0,25.0,WR,5,0.0,221.0,6-2,Jacksonville,1/13/1976,Rook,0.0,,2001,
429,55,Ryan Prince,89.0,24.0,TE,8,2.0,265.0,6-4,Weber St.,5/16/1977,Rook,0.0,,2001,
430,56,Renard Cox,36.0,23.0,DB,5,0.0,191.0,6-0,Maryland,3/3/1978,Rook,0.0,,2001,
431,57,Frank Moreau,22.0,25.0,RB,3,1.0,223.0,6-0,Louisville,9/9/1976,1,0.0,Kansas City Chiefs / 4th / 115th pick / 2000,2001,
432,58,Damon Gibson,85.0,26.0,WR,16,0.0,180.0,5-9,Iowa,2/25/1975,3,0.0,,2001,
433,59,Jaret Holmes,3.0,25.0,K,4,0.0,203.0,6-0,Auburn,3/3/1976,2,0.0,,2001,
434,60,Joe Zelenka,83.0,25.0,TE,16,0.0,260.0,6-3,Wake Forest,3/9/1976,2,0.0,,2001,
435,61,Team Total,,25.9,,16,,245.0,6-2.0,,,2.7,,,2001,
436,0,Fred Taylor,28.0,26.0,RB,16,16.0,228.0,6-1,Florida,1/27/1976,4,14.0,Jacksonville Jaguars / 1st / 9th pick / 1998,2002,
437,1,Mark Brunell,8.0,32.0,QB,15,15.0,215.0,6-1,Washington,9/17/1970,8,12.0,Green Bay Packers / 5th / 118th pick / 1993,2002,
438,2,Jimmy Smith,82.0,33.0,WR,16,16.0,213.0,6-1,Jackson St.,2/9/1969,10,11.0,Dallas Cowboys / 2nd / 36th pick / 1992,2002,
439,3,Brad Meester,63.0,25.0,C,16,16.0,292.0,6-3,Northern Iowa,3/23/1977,2,9.0,Jacksonville Jaguars / 2nd / 60th pick / 2000,2002,
440,4,Chris Naeole,65.0,28.0,G,16,16.0,317.0,6-3,Colorado,12/25/1974,5,9.0,New Orleans Saints / 1st / 10th pick / 1997,2002,
441,5,John Wade,66.0,27.0,C,16,16.0,299.0,6-5,Marshall,1/25/1975,4,9.0,Jacksonville Jaguars / 5th / 148th pick / 1998,2002,
442,6,Marcus Stroud,99.0,24.0,DT,16,16.0,310.0,6-6,Georgia,6/25/1978,1,8.0,Jacksonville Jaguars / 1st / 13th pick / 2001,2002,
443,7,John Henderson,98.0,23.0,DT,16,13.0,335.0,6-7,Tennessee,1/9/1979,Rook,8.0,Jacksonville Jaguars / 1st / 9th pick / 2002,2002,
444,8,Jason Craft,29.0,26.0,DB,16,16.0,187.0,5-10,Colorado St.,2/13/1976,3,8.0,Jacksonville Jaguars / 5th / 160th pick / 1999,2002,
445,9,Danny Clark,55.0,25.0,LB,16,16.0,233.0,6-2,Illinois,5/9/1977,2,8.0,Jacksonville Jaguars / 7th / 245th pick / 2000,2002,
446,10,Marlon McCree,32.0,25.0,DB,16,16.0,202.0,5-11,Kentucky,3/17/1977,1,8.0,Jacksonville Jaguars / 7th / 233rd pick / 2001,2002,
447,11,Fernando Bryant,25.0,25.0,DB,16,16.0,174.0,5-10,Alabama,3/26/1977,3,7.0,Jacksonville Jaguars / 1st / 26th pick / 1999,2002,
448,12,Bobby Shaw,81.0,27.0,WR,16,10.0,185.0,6-1,California,4/23/1975,3,7.0,Seattle Seahawks / 6th / 169th pick / 1998,2002,
449,13,Marco Coleman,91.0,33.0,DE,16,16.0,286.0,6-3,Georgia Tech,12/18/1969,10,7.0,Miami Dolphins / 1st / 12th pick / 1992,2002,
450,14,Mike Pearson,72.0,22.0,T,16,11.0,297.0,6-7,Florida,8/22/1980,Rook,7.0,Jacksonville Jaguars / 2nd / 40th pick / 2002,2002,
451,15,Wali Rainer,58.0,25.0,LB,16,14.0,247.0,6-2,Virginia,4/19/1977,3,7.0,Cleveland Browns / 4th / 124th pick / 1999,2002,
452,16,Donovin Darius,20.0,27.0,DB,14,14.0,225.0,6-1,Syracuse,8/12/1975,4,6.0,Jacksonville Jaguars / 1st / 25th pick / 1998,2002,
453,17,Todd Fordham,78.0,29.0,T,16,9.0,319.0,6-5,Florida St.,10/9/1973,5,6.0,,2002,
454,18,Kyle Brady,80.0,30.0,TE,16,16.0,278.0,6-6,Penn St.,1/14/1972,7,5.0,New York Jets / 1st / 9th pick / 1995,2002,
455,19,T.J. Slaughter,53.0,25.0,MLB,11,11.0,233.0,6-0,Southern Miss,2/20/1977,2,5.0,Jacksonville Jaguars / 3rd / 92nd pick / 2000,2002,
456,20,Zach Wiegert,77.0,30.0,G,7,7.0,309.0,6-5,Nebraska,8/16/1972,7,4.0,St. Louis Rams / 2nd / 38th pick / 1995,2002,
457,21,Paul Spicer,95.0,27.0,DE,16,4.0,292.0,6-4,"DuPage (IL),Saginaw Valley St.",8/18/1975,3,4.0,,2002,
458,22,Chris Hanson,2.0,26.0,P,16,0.0,202.0,6-2,Marshall,10/25/1976,3,4.0,,2002,
459,23,Rob Meier,92.0,25.0,DE,16,7.0,315.0,6-5,Washington St.,8/29/1977,2,4.0,Jacksonville Jaguars / 7th / 241st pick / 2000,2002,
460,24,Stacey Mack,34.0,27.0,RB,16,0.0,241.0,6-1,Temple,6/26/1975,3,4.0,,2002,
461,25,Akin Ayodele,51.0,23.0,LB,16,3.0,245.0,6-2,Purdue,9/17/1979,Rook,3.0,Jacksonville Jaguars / 3rd / 89th pick / 2002,2002,
462,26,Maurice Williams,74.0,23.0,T,5,5.0,302.0,6-5,Michigan,1/26/1979,1,3.0,Jacksonville Jaguars / 2nd / 43rd pick / 2001,2002,
463,27,Pete Mitchell,83.0,31.0,TE,16,11.0,243.0,6-2,Boston Col.,10/9/1971,7,3.0,Miami Dolphins / 4th / 122nd pick / 1995,2002,
464,28,Ainsley Battles,26.0,24.0,DB,16,4.0,204.0,5-11,Vanderbilt,11/6/1978,2,3.0,,2002,
465,29,Larry Smith,94.0,28.0,DT,15,3.0,310.0,6-5,Florida St.,12/4/1974,3,2.0,Jacksonville Jaguars / 2nd / 56th pick / 1999,2002,
466,30,Patrick Johnson,84.0,26.0,WR,9,6.0,186.0,5-10,Oregon,8/10/1976,4,2.0,Baltimore Ravens / 2nd / 42nd pick / 1998,2002,
467,31,David Garrard,9.0,24.0,QB,4,1.0,235.0,6-1,East Carolina,2/14/1978,Rook,2.0,Jacksonville Jaguars / 4th / 108th pick / 2002,2002,
468,32,Eric Westmoreland,52.0,25.0,LB,15,2.0,230.0,6-0,Tennessee,3/11/1977,1,2.0,Jacksonville Jaguars / 3rd / 73rd pick / 2001,2002,
469,33,Tony Brackens,90.0,28.0,DE,5,5.0,267.0,6-4,Texas,12/26/1974,6,2.0,Jacksonville Jaguars / 2nd / 33rd pick / 1996,2002,
470,34,Daryl Terrell,67.0,27.0,T,9,0.0,317.0,6-4,Southern Miss,1/25/1975,3,1.0,,2002,
471,35,Kevin Lockett,85.0,28.0,WR,7,2.0,186.0,6-0,Kansas St.,9/8/1974,5,1.0,Kansas City Chiefs / 2nd / 47th pick / 1997,2002,
472,36,Javor Mills,70.0,23.0,DE,8,0.0,271.0,6-5,Auburn,5/11/1979,Rook,1.0,,2002,
473,37,Joe Tuipala,57.0,26.0,MLB,15,0.0,244.0,6-1,San Diego St.,9/13/1976,1,1.0,,2002,
474,38,Ike Charlton,23.0,25.0,DB,15,0.0,199.0,5-11,Virginia Tech,10/6/1977,2,1.0,Seattle Seahawks / 2nd / 52nd pick / 2000,2002,
475,39,Tim Seder,3.0,28.0,K,5,0.0,180.0,5-9,Ashland,9/17/1974,2,1.0,,2002,
476,40,James Boyd,42.0,25.0,DB,10,0.0,207.0,5-11,Penn St.,10/17/1977,1,1.0,Jacksonville Jaguars / 3rd / 94th pick / 2001,2002,
477,41,Danny Boyd,5.0,24.0,K,4,0.0,213.0,6-0,LSU,6/1/1978,Rook,1.0,,2002,
478,42,Kiwaukee Thomas,41.0,25.0,DB,16,0.0,192.0,5-11,Georgia Southern,6/19/1977,2,1.0,Jacksonville Jaguars / 5th / 159th pick / 2000,2002,
479,43,Edward Thomas,59.0,27.0,LB,4,0.0,230.0,6-1,Georgia Southern,9/27/1975,2,0.0,,2002,
480,44,Patrick Washington,31.0,24.0,FB,14,3.0,240.0,6-2,Virginia,3/4/1978,1,0.0,,2002,
481,45,Dan Alexander,38.0,24.0,RB,3,0.0,257.0,6-0,Nebraska,3/17/1978,1,0.0,Tennessee Titans / 6th / 192nd pick / 2001,2002,
482,46,Steve Smith,21.0,23.0,DB,4,0.0,190.0,6-1,Oregon,6/28/1979,Rook,0.0,Jacksonville Jaguars / 7th / 246th pick / 2002,2002,
483,47,Micah Ross,86.0,26.0,WR,16,0.0,221.0,6-2,Jacksonville,1/13/1976,1,0.0,,2002,
484,48,Jimmy Redmond,87.0,25.0,WR,14,0.0,190.0,6-0,"Ohio St.,McNeese St.",8/18/1977,Rook,0.0,,2002,
485,49,Chris Luzar,89.0,23.0,TE,12,0.0,265.0,6-7,Virginia,2/12/1979,Rook,0.0,Jacksonville Jaguars / 4th / 118th pick / 2002,2002,
486,50,Elvis Joseph,35.0,24.0,RB,15,0.0,216.0,6-1,"Louisiana,Southern",8/30/1978,1,0.0,,2002,
487,51,Damon Gibson,85.0,27.0,WR,1,0.0,180.0,5-9,Iowa,2/25/1975,4,0.0,,2002,
488,52,Hayden Epstein,6.0,22.0,K,6,0.0,214.0,6-2,Michigan,11/16/1980,Rook,0.0,Jacksonville Jaguars / 7th / 247th pick / 2002,2002,
489,53,Richie Cunningham,7.0,32.0,K,1,0.0,167.0,5-10,Louisiana,8/18/1970,5,0.0,,2002,
490,54,Chris Combs,96.0,26.0,DE,2,0.0,284.0,6-4,Duke,12/15/1976,2,0.0,Pittsburgh Steelers / 6th / 173rd pick / 2000,2002,
491,55,Stalin Colinet,93.0,28.0,DT,1,0.0,281.0,6-6,Boston Col.,7/17/1974,5,0.0,Minnesota Vikings / 3rd / 78th pick / 1997,2002,
492,56,Bobby Brooks,56.0,26.0,LB,3,0.0,240.0,6-2,Fresno St.,3/3/1976,3,0.0,,2002,
493,57,Robert Bean,22.0,24.0,DB,5,0.0,178.0,5-11,Mississippi St.,1/6/1978,2,0.0,Cincinnati Bengals / 5th / 133rd pick / 2000,2002,
494,58,Joe Zelenka,88.0,26.0,TE,16,0.0,260.0,6-3,Wake Forest,3/9/1976,3,0.0,,2002,
495,59,Team Total,,26.1,,16,,242.0,6-1.9,,,2.8,,,2002,
496,0,Fred Taylor,28.0,27.0,RB,16,16.0,228.0,6-1,Florida,1/27/1976,5,13.0,Jacksonville Jaguars / 1st / 9th pick / 1998,2003,
497,1,Marcus Stroud,99.0,25.0,DT,16,16.0,310.0,6-6,Georgia,6/25/1978,2,12.0,Jacksonville Jaguars / 1st / 13th pick / 2001,2003,
498,2,Byron Leftwich,7.0,23.0,QB,15,13.0,250.0,6-5,Marshall,1/14/1980,Rook,9.0,Jacksonville Jaguars / 1st / 7th pick / 2003,2003,
499,3,Chris Naeole,65.0,29.0,G,16,16.0,317.0,6-3,Colorado,12/25/1974,6,8.0,New Orleans Saints / 1st / 10th pick / 1997,2003,
500,4,Akin Ayodele,51.0,24.0,LB,16,16.0,245.0,6-2,Purdue,9/17/1979,1,8.0,Jacksonville Jaguars / 3rd / 89th pick / 2002,2003,
501,5,Mike Peterson,54.0,27.0,LB,16,16.0,233.0,6-1,Florida,6/17/1976,4,8.0,Indianapolis Colts / 2nd / 36th pick / 1999,2003,
502,6,Mike Pearson,72.0,23.0,T,16,16.0,297.0,6-7,Florida,8/22/1980,1,8.0,Jacksonville Jaguars / 2nd / 40th pick / 2002,2003,
503,7,Brad Meester,63.0,26.0,C,16,16.0,292.0,6-3,Northern Iowa,3/23/1977,3,8.0,Jacksonville Jaguars / 2nd / 60th pick / 2000,2003,
504,8,Maurice Williams,74.0,24.0,T,16,16.0,302.0,6-5,Michigan,1/26/1979,2,8.0,Jacksonville Jaguars / 2nd / 43rd pick / 2001,2003,
505,9,Tony Brackens,90.0,29.0,DE,15,15.0,267.0,6-4,Texas,12/26/1974,7,7.0,Jacksonville Jaguars / 2nd / 33rd pick / 1996,2003,
506,10,Jimmy Smith,82.0,34.0,WR,12,12.0,213.0,6-1,Jackson St.,2/9/1969,11,7.0,Dallas Cowboys / 2nd / 36th pick / 1992,2003,
507,11,John Henderson,98.0,24.0,DT,16,16.0,335.0,6-7,Tennessee,1/9/1979,1,7.0,Jacksonville Jaguars / 1st / 9th pick / 2002,2003,
508,12,Vince Manuwai,67.0,23.0,G,15,14.0,312.0,6-2,Hawaii,7/12/1980,Rook,7.0,Jacksonville Jaguars / 3rd / 72nd pick / 2003,2003,
509,13,Rashean Mathis,27.0,23.0,DB,16,16.0,195.0,6-1,Bethune-Cookman,8/27/1980,Rook,7.0,Jacksonville Jaguars / 2nd / 39th pick / 2003,2003,
510,14,Hugh Douglas,58.0,32.0,DE,16,16.0,281.0,6-2,Central State (OH),8/23/1971,8,6.0,New York Jets / 1st / 16th pick / 1995,2003,
511,15,Donovin Darius,20.0,28.0,DB,16,16.0,225.0,6-1,Syracuse,8/12/1975,5,6.0,Jacksonville Jaguars / 1st / 25th pick / 1998,2003,
512,16,Fernando Bryant,25.0,26.0,DB,16,16.0,174.0,5-10,Alabama,3/26/1977,4,6.0,Jacksonville Jaguars / 1st / 26th pick / 1999,2003,
513,17,Troy Edwards,18.0,26.0,WR,13,11.0,195.0,5-10,Louisiana Tech,4/7/1977,4,4.0,Pittsburgh Steelers / 1st / 13th pick / 1999,2003,
514,18,Deke Cooper,35.0,26.0,DB,14,10.0,215.0,6-3,Notre Dame,10/18/1977,1,4.0,,2003,
515,19,Danny Clark,55.0,26.0,LB,16,8.0,233.0,6-2,Illinois,5/9/1977,3,4.0,Jacksonville Jaguars / 7th / 245th pick / 2000,2003,
516,20,Jason Craft,29.0,27.0,DB,7,6.0,187.0,5-10,Colorado St.,2/13/1976,4,3.0,Jacksonville Jaguars / 5th / 160th pick / 1999,2003,
517,21,Anthony Mitchell,42.0,29.0,DB,16,2.0,220.0,6-1,Tuskegee,12/13/1974,3,2.0,,2003,
518,22,Rob Meier,92.0,26.0,DE,16,0.0,315.0,6-5,Washington St.,8/29/1977,3,2.0,Jacksonville Jaguars / 7th / 241st pick / 2000,2003,
519,23,Jamar Nesbit,64.0,27.0,G,16,2.0,328.0,6-4,South Carolina,12/17/1976,4,2.0,,2003,
520,24,Paul Spicer,95.0,28.0,DE,16,1.0,292.0,6-4,"DuPage (IL),Saginaw Valley St.",8/18/1975,4,2.0,,2003,
521,25,LaBrandon Toefield,22.0,23.0,RB,16,0.0,232.0,5-11,LSU,9/24/1980,Rook,2.0,Jacksonville Jaguars / 4th / 132nd pick / 2003,2003,
522,26,T.J. Slaughter,53.0,26.0,MLB,6,3.0,233.0,6-0,Southern Miss,2/20/1977,3,2.0,Jacksonville Jaguars / 3rd / 92nd pick / 2000,2003,
523,27,Kevin Johnson,83.0,27.0,WR,6,1.0,195.0,5-11,Syracuse,7/15/1976,4,2.0,Cleveland Browns / 2nd / 32nd pick / 1999,2003,
524,28,Matthew Hatchette,81.0,29.0,WR,6,4.0,200.0,6-3,"Mercyhurst,Langston",5/1/1974,6,2.0,Minnesota Vikings / 7th / 235th pick / 1997,2003,
525,29,Kyle Brady,80.0,31.0,TE,16,15.0,278.0,6-6,Penn St.,1/14/1972,8,2.0,New York Jets / 1st / 9th pick / 1995,2003,
526,30,Mark Brunell,8.0,33.0,QB,3,3.0,215.0,6-1,Washington,9/17/1970,9,2.0,Green Bay Packers / 5th / 118th pick / 1993,2003,
527,31,Marc Edwards,44.0,29.0,FB,16,16.0,249.0,6-0,Notre Dame,11/17/1974,6,2.0,San Francisco 49ers / 2nd / 55th pick / 1997,2003,
528,32,Kiwaukee Thomas,24.0,26.0,DB,11,1.0,192.0,5-11,Georgia Southern,6/19/1977,3,1.0,Jacksonville Jaguars / 5th / 159th pick / 2000,2003,
529,33,Keith Mitchell,59.0,29.0,LB,4,2.0,236.0,6-2,Texas A&M,7/24/1974,6,1.0,,2003,
530,34,Mark Royals,3.0,38.0,P,11,0.0,225.0,6-5,"Chowan,Appalachian St.",6/22/1965,16,1.0,,2003,
531,35,Nick Sorensen,41.0,25.0,DB,14,0.0,210.0,6-3,Virginia Tech,7/31/1978,2,1.0,,2003,
532,36,Jimmy Redmond,17.0,26.0,WR,12,0.0,190.0,6-0,"Ohio St.,McNeese St.",8/18/1977,1,1.0,,2003,
533,37,Lionel Barnes,94.0,27.0,DE,13,0.0,260.0,6-5,La-Monroe,4/19/1976,4,1.0,St. Louis Rams / 6th / 176th pick / 1999,2003,
534,38,George Wrighster,87.0,22.0,TE,15,1.0,250.0,6-3,Oregon,4/1/1981,Rook,1.0,Jacksonville Jaguars / 4th / 104th pick / 2003,2003,
535,39,Chris Fuamatu-Ma'afala,45.0,26.0,RB,13,0.0,252.0,6-0,Utah,3/4/1977,5,1.0,Pittsburgh Steelers / 6th / 178th pick / 1998,2003,
536,40,James Trapp,33.0,34.0,DB,5,0.0,195.0,6-0,Clemson,12/28/1969,10,1.0,Los Angeles Raiders / 3rd / 72nd pick / 1993,2003,
537,41,J.J. Stokes,83.0,31.0,WR,5,3.0,218.0,6-4,UCLA,10/6/1972,8,1.0,San Francisco 49ers / 1st / 10th pick / 1995,2003,
538,42,Cortez Hankton,85.0,22.0,WR,16,0.0,200.0,6-0,Texas Southern,1/20/1981,Rook,1.0,,2003,
539,43,Chris Hanson,2.0,27.0,P,5,0.0,202.0,6-2,Marshall,10/25/1976,4,1.0,,2003,
540,44,David Allen,34.0,25.0,RB,14,0.0,195.0,5-9,Kansas St.,2/9/1978,Rook,1.0,,2003,
541,45,Jermaine Lewis,84.0,29.0,WR,2,0.0,183.0,5-7,Maryland,10/16/1974,7,1.0,Baltimore Ravens / 5th / 153rd pick / 1996,2003,
542,46,Shannon Taylor,56.0,28.0,LOLB,2,0.0,247.0,6-3,Virginia,2/16/1975,3,0.0,San Diego Chargers / 6th / 184th pick / 2000,2003,
543,47,Eric Westmoreland,52.0,26.0,LB,2,0.0,230.0,6-0,Tennessee,3/11/1977,2,0.0,Jacksonville Jaguars / 3rd / 73rd pick / 2001,2003,
544,48,Blue Adams,26.0,24.0,DB,8,0.0,182.0,5-9,Cincinnati,10/15/1979,Rook,0.0,Detroit Lions / 7th / 220th pick / 2003,2003,
545,49,Malaefou MacKenzie,40.0,24.0,FB,1,0.0,238.0,5-10,USC,7/24/1979,Rook,0.0,Jacksonville Jaguars / 7th / 218th pick / 2003,2003,
546,50,Micah Ross,86.0,27.0,WR,1,0.0,221.0,6-2,Jacksonville,1/13/1976,2,0.0,,2003,
547,51,Ray Perryman,23.0,25.0,DB,4,0.0,195.0,5-11,Northern Arizona,11/27/1978,1,0.0,Oakland Raiders / 5th / 158th pick / 2001,2003,
548,52,Marlon McCree,32.0,26.0,DB,2,0.0,202.0,5-11,Kentucky,3/17/1977,2,0.0,Jacksonville Jaguars / 7th / 233rd pick / 2001,2003,
549,53,Chris Luzar,89.0,24.0,TE,11,1.0,265.0,6-7,Virginia,2/12/1979,1,0.0,Jacksonville Jaguars / 4th / 118th pick / 2002,2003,
550,54,Matt Leonard,96.0,24.0,DT,4,0.0,301.0,6-3,Stanford,11/7/1979,Rook,0.0,,2003,
551,55,Leander Jordan,76.0,26.0,T,6,0.0,320.0,6-4,Indiana (PA),9/15/1977,2,0.0,Carolina Panthers / 3rd / 82nd pick / 2000,2003,
552,56,Deon Humphrey,56.0,27.0,LB,8,0.0,240.0,6-3,Florida St.,5/7/1976,3,0.0,,2003,
553,57,Tony Gilbert,50.0,24.0,LB,8,0.0,245.0,6-0,Georgia,10/16/1979,Rook,0.0,Arizona Cardinals / 6th / 210th pick / 2003,2003,
554,58,David Garrard,9.0,25.0,QB,2,0.0,235.0,6-1,East Carolina,2/14/1978,1,0.0,Jacksonville Jaguars / 4th / 108th pick / 2002,2003,
555,59,Brad Franklin,21.0,24.0,DB,4,0.0,184.0,6-1,Louisiana,12/22/1979,Rook,0.0,Carolina Panthers / 7th / 258th pick / 2002,2003,
556,60,Chris Brown,31.0,25.0,DB,4,0.0,195.0,6-1,Ala-Birmingham,5/9/1978,Rook,0.0,,2003,
557,61,Joe Zelenka,88.0,27.0,TE,16,0.0,260.0,6-3,Wake Forest,3/9/1976,4,0.0,,2003,
558,62,Seth Marler,6.0,22.0,K,16,0.0,200.0,6-1,Tulane,3/27/1981,Rook,-1.0,,2003,
559,63,Team Total,,26.6,,16,,238.6,6-1.7,,,3.3,,,2003,
560,0,John Henderson,98.0,25.0,DT,16,16.0,335.0,6-7,Tennessee,1/9/1979,2,14.0,Jacksonville Jaguars / 1st / 9th pick / 2002,2004,
561,1,Marcus Stroud,99.0,26.0,DT,16,16.0,310.0,6-6,Georgia,6/25/1978,3,13.0,Jacksonville Jaguars / 1st / 13th pick / 2001,2004,
562,2,Fred Taylor,28.0,28.0,RB,14,14.0,228.0,6-1,Florida,1/27/1976,6,10.0,Jacksonville Jaguars / 1st / 9th pick / 1998,2004,
563,3,Donovin Darius,20.0,29.0,DB,16,16.0,225.0,6-1,Syracuse,8/12/1975,6,10.0,Jacksonville Jaguars / 1st / 25th pick / 1998,2004,
564,4,Mike Peterson,54.0,28.0,LB,16,16.0,233.0,6-1,Florida,6/17/1976,5,10.0,Indianapolis Colts / 2nd / 36th pick / 1999,2004,
565,5,Jimmy Smith,82.0,35.0,WR,16,16.0,213.0,6-1,Jackson St.,2/9/1969,12,9.0,Dallas Cowboys / 2nd / 36th pick / 1992,2004,
566,6,Byron Leftwich,7.0,24.0,QB,14,14.0,250.0,6-5,Marshall,1/14/1980,1,9.0,Jacksonville Jaguars / 1st / 7th pick / 2003,2004,
567,7,Akin Ayodele,51.0,25.0,LB,16,16.0,245.0,6-2,Purdue,9/17/1979,2,9.0,Jacksonville Jaguars / 3rd / 89th pick / 2002,2004,
568,8,Dewayne Washington,30.0,32.0,DB,16,16.0,195.0,5-11,North Carolina St.,12/27/1972,10,8.0,Minnesota Vikings / 1st / 18th pick / 1994,2004,
569,9,Daryl Smith,52.0,22.0,LB,15,13.0,250.0,6-2,Georgia Tech,3/14/1982,Rook,8.0,Jacksonville Jaguars / 2nd / 39th pick / 2004,2004,
570,10,Deon Grant,37.0,25.0,DB,16,16.0,215.0,6-2,Tennessee,3/14/1979,3,8.0,Carolina Panthers / 2nd / 57th pick / 2000,2004,
571,11,Rashean Mathis,27.0,24.0,DB,16,16.0,195.0,6-1,Bethune-Cookman,8/27/1980,1,8.0,Jacksonville Jaguars / 2nd / 39th pick / 2003,2004,
572,12,Maurice Williams,74.0,25.0,T,16,16.0,302.0,6-5,Michigan,1/26/1979,3,7.0,Jacksonville Jaguars / 2nd / 43rd pick / 2001,2004,
573,13,Chris Naeole,65.0,30.0,G,16,16.0,317.0,6-3,Colorado,12/25/1974,7,7.0,New Orleans Saints / 1st / 10th pick / 1997,2004,
574,14,Brad Meester,63.0,27.0,C,16,16.0,292.0,6-3,Northern Iowa,3/23/1977,4,7.0,Jacksonville Jaguars / 2nd / 60th pick / 2000,2004,
575,15,Greg Favors,55.0,30.0,LB,15,11.0,242.0,6-1,Mississippi St.,9/30/1974,6,7.0,Kansas City Chiefs / 4th / 120th pick / 1998,2004,
576,16,Vince Manuwai,67.0,24.0,G,16,16.0,312.0,6-2,Hawaii,7/12/1980,1,7.0,Jacksonville Jaguars / 3rd / 72nd pick / 2003,2004,
577,17,Rob Meier,92.0,27.0,DE,11,8.0,315.0,6-5,Washington St.,8/29/1977,4,5.0,Jacksonville Jaguars / 7th / 241st pick / 2000,2004,
578,18,Ephraim Salaam,76.0,28.0,T,15,12.0,310.0,6-7,San Diego St.,6/19/1976,6,5.0,Atlanta Falcons / 7th / 199th pick / 1998,2004,
579,19,Bobby McCray,93.0,23.0,DE,16,7.0,260.0,6-6,Florida,11/1/1981,Rook,5.0,Jacksonville Jaguars / 7th / 249th pick / 2004,2004,
580,20,Troy Edwards,16.0,27.0,WR,16,4.0,195.0,5-10,Louisiana Tech,4/7/1977,5,4.0,Pittsburgh Steelers / 1st / 13th pick / 1999,2004,
581,21,Chris Hanson,2.0,28.0,P,16,0.0,202.0,6-2,Marshall,10/25/1976,5,3.0,,2004,
582,22,Reggie Williams,11.0,21.0,WR,16,15.0,233.0,6-4,Washington,5/17/1983,Rook,2.0,Jacksonville Jaguars / 1st / 9th pick / 2004,2004,
583,23,Mike Pearson,72.0,24.0,T,4,4.0,297.0,6-7,Florida,8/22/1980,2,2.0,Jacksonville Jaguars / 2nd / 40th pick / 2002,2004,
584,24,Josh Scobee,10.0,22.0,K,16,0.0,200.0,6-1,Louisiana Tech,6/23/1982,Rook,2.0,Jacksonville Jaguars / 5th / 137th pick / 2004,2004,
585,25,Kiwaukee Thomas,24.0,27.0,DB,16,2.0,192.0,5-11,Georgia Southern,6/19/1977,4,2.0,Jacksonville Jaguars / 5th / 159th pick / 2000,2004,
