,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
1525,32,Bob Jeter,21.0,28.0,DB,13,2.0,200.0,6-1,Iowa,5/9/1937,2,2.0,Green Bay Packers / 2nd / 17th pick / 1960,1965,
1526,33,Marv Fleming,81.0,23.0,TE,13,10.0,232.0,6-4,Utah,1/2/1942,2,2.0,"Denver Broncos / 9th / 69th pick / 1963, Green Bay Packers / 11th / 154th pick / 1963",1965,
1527,34,Max McGee,85.0,33.0,E,12,1.0,205.0,6-3,Tulane,7/16/1932,11,2.0,Green Bay Packers / 5th / 51st pick / 1954,1965,
1528,35,Zeke Bratkowski,12.0,34.0,QB,6,0.0,210.0,6-2,Georgia,10/20/1931,11,1.0,Chicago Bears / 2nd / 17th pick / 1953,1965,
1529,36,Bill Anderson,88.0,29.0,E,14,4.0,211.0,6-3,Tennessee,7/16/1936,7,1.0,Washington Redskins / 3rd / 31st pick / 1958,1965,
1530,37,Junior Coffey,41.0,23.0,RB,13,0.0,215.0,6-2,Washington,3/21/1942,Rook,0.0,"Green Bay Packers / 7th / 94th pick / 1965, Houston Oilers / 16th / 122nd pick / 1965",1965,
1531,38,Dennis Claridge,10.0,24.0,QB,1,0.0,220.0,6-2,Nebraska,8/18/1941,Rook,0.0,"Green Bay Packers / 3rd / 39th pick / 1963, Oakland Raiders / 26th / 201st pick / 1963",1965,
1532,39,Allen Jacobs,35.0,24.0,FB,14,0.0,215.0,6-1,Utah,5/19/1941,Rook,0.0,"Green Bay Packers / 10th / 139th pick / 1964, Buffalo Bills / 26th / 205th pick / 1964",1965,
1533,40,Team Total,,27.1,,14,,225.1,6-2.4,,,4.4,,,1965,
1534,0,Lee Roy Caffey,60.0,25.0,LB,14,14.0,240.0,6-4,Texas A&M,6/3/1941,3,16.0,"Houston Oilers / 4th / 25th pick / 1963, Philadelphia Eagles / 7th / 88th pick / 1963",1966,
1535,1,Willie Davis,87.0,32.0,DE,14,14.0,243.0,6-3,Grambling St.,7/24/1934,8,16.0,Cleveland Browns / 15th / 181st pick / 1956,1966,
1536,2,Herb Adderley,26.0,27.0,DB,14,14.0,205.0,6-0,Michigan St.,6/8/1939,5,15.0,"New York Titans / 2nd / 10th pick / 1961, Green Bay Packers / 1st / 12th pick / 1961",1966,
1537,3,Ray Nitschke,66.0,30.0,LB,14,14.0,235.0,6-3,Illinois,12/29/1936,8,15.0,Green Bay Packers / 3rd / 36th pick / 1958,1966,
1538,4,Forrest Gregg,75.0,33.0,T,14,14.0,249.0,6-4,SMU,10/18/1933,10,13.0,Green Bay Packers / 2nd / 20th pick / 1956,1966,
1539,5,Jerry Kramer,64.0,30.0,G,14,14.0,245.0,6-3,Idaho,1/23/1936,8,13.0,Green Bay Packers / 4th / 39th pick / 1958,1966,
1540,6,Dave Robinson,89.0,25.0,LB,14,14.0,245.0,6-3,Penn St.,5/3/1941,3,13.0,"Green Bay Packers / 1st / 14th pick / 1963, San Diego Chargers / 3rd / 17th pick / 1963",1966,
1541,7,Henry Jordan,74.0,31.0,DT,14,13.0,248.0,6-2,Virginia,1/26/1935,9,12.0,Cleveland Browns / 5th / 52nd pick / 1957,1966,
1542,8,Bart Starr,15.0,32.0,QB,14,13.0,197.0,6-1,Alabama,1/9/1934,10,12.0,Green Bay Packers / 17th / 200th pick / 1956,1966,
1543,9,Willie Wood,24.0,30.0,DB,14,14.0,190.0,5-10,USC,12/23/1936,6,12.0,,1966,
1544,10,Carroll Dale,84.0,28.0,WR,14,13.0,200.0,6-2,Virginia Tech,4/24/1938,6,11.0,Los Angeles Rams / 8th / 86th pick / 1960,1966,
1545,11,Bob Skoronski,76.0,32.0,T,14,14.0,249.0,6-3,Indiana,3/5/1934,10,9.0,Green Bay Packers / 5th / 56th pick / 1956,1966,
1546,12,Jim Taylor,31.0,31.0,FB,14,14.0,214.0,6-0,LSU,9/20/1935,8,9.0,Green Bay Packers / 2nd / 15th pick / 1958,1966,
1547,13,Elijah Pitts,22.0,28.0,HB,14,8.0,204.0,6-1,Philander Smith,2/3/1938,5,9.0,Green Bay Packers / 13th / 180th pick / 1961,1966,
1548,14,Lionel Aldridge,82.0,25.0,DE,13,13.0,254.0,6-3,Utah St.,2/14/1941,3,9.0,"Houston Oilers / 6th / 47th pick / 1963, Green Bay Packers / 4th / 54th pick / 1963",1966,
1549,15,Ron Kostelnik,77.0,26.0,DT,14,14.0,260.0,6-4,Cincinnati,1/14/1940,5,9.0,"Green Bay Packers / 2nd / 26th pick / 1961, Buffalo Bills / 14th / 108th pick / 1961",1966,
1550,16,Bob Jeter,21.0,29.0,DB,14,14.0,200.0,6-1,Iowa,5/9/1937,3,8.0,Green Bay Packers / 2nd / 17th pick / 1960,1966,
1551,17,Tom Brown,40.0,26.0,DB,14,14.0,192.0,6-1,Maryland,12/12/1940,2,7.0,"Buffalo Bills / 3rd / 20th pick / 1963, Green Bay Packers / 2nd / 28th pick / 1963",1966,
1552,18,Bill Curry,50.0,24.0,C,14,12.0,235.0,6-3,Georgia Tech,10/21/1942,1,6.0,"Oakland Raiders / 23rd / 183rd pick / 1964, Green Bay Packers / 20th / 279th pick / 1964",1966,
1553,19,Fuzzy Thurston,63.0,33.0,G,12,12.0,247.0,6-1,Valparaiso,12/29/1933,8,6.0,Philadelphia Eagles / 5th / 54th pick / 1956,1966,
1554,20,Boyd Dowler,86.0,29.0,FL,14,14.0,224.0,6-5,Colorado,10/18/1937,7,5.0,Green Bay Packers / 3rd / 25th pick / 1959,1966,
1555,21,Tommy Crutcher,56.0,25.0,LLB,14,0.0,229.0,6-3,TCU,8/10/1941,2,5.0,"Green Bay Packers / 3rd / 41st pick / 1964, Kansas City Chiefs / 11th / 82nd pick / 1964",1966,
1556,22,Phil Vandersea,37.0,23.0,LB,14,0.0,245.0,6-3,Massachusetts,2/25/1943,Rook,4.0,Green Bay Packers / 16th / 220th pick / 1965,1966,
1557,23,Doug Hart,43.0,27.0,DB,14,0.0,190.0,6-0,Texas-Arlington,6/3/1939,2,4.0,,1966,
1558,24,Paul Hornung,5.0,31.0,HB,9,6.0,215.0,6-2,Notre Dame,12/23/1935,9,4.0,Green Bay Packers / 1st / 1st pick / 1957,1966,
1559,25,Marv Fleming,81.0,24.0,TE,14,14.0,232.0,6-4,Utah,1/2/1942,3,4.0,"Denver Broncos / 9th / 69th pick / 1963, Green Bay Packers / 11th / 154th pick / 1963",1966,
1560,26,Steve Wright,72.0,24.0,T,14,0.0,250.0,6-6,Alabama,7/17/1942,2,4.0,"New York Jets / 8th / 59th pick / 1964, Green Bay Packers / 5th / 69th pick / 1964",1966,
1561,27,Dave Hathcock,45.0,23.0,DB,14,0.0,195.0,6-0,Memphis,7/20/1943,Rook,3.0,Green Bay Packers / 17th / 258th pick / 1966,1966,
1562,28,Don Chandler,34.0,32.0,P,14,0.0,215.0,6-2,Florida,9/5/1934,10,3.0,New York Giants / 5th / 57th pick / 1956,1966,
1563,29,Gale Gillingham,68.0,22.0,G,14,2.0,255.0,6-3,Minnesota,2/3/1944,Rook,2.0,Green Bay Packers / 1st / 13th pick / 1966,1966,
1564,30,Robert Brown,78.0,27.0,DT,14,1.0,260.0,6-5,Ark-Pine Bluff,2/23/1939,Rook,2.0,San Francisco 49ers / 13th / 169th pick / 1964,1966,
1565,31,Zeke Bratkowski,12.0,35.0,QB,8,1.0,210.0,6-2,Georgia,10/20/1931,12,2.0,Chicago Bears / 2nd / 17th pick / 1953,1966,
1566,32,Donny Anderson,44.0,23.0,RB,14,0.0,215.0,6-2,Texas Tech,5/16/1943,Rook,2.0,Green Bay Packers / 1st / 7th pick / 1965,1966,
1567,33,Jim Weatherwax,73.0,23.0,DT,14,1.0,260.0,6-7,"West Texas A&M,Los Angeles St.",1/9/1943,Rook,2.0,Green Bay Packers / 11th / 150th pick / 1965,1966,
1568,34,Bob Long,80.0,24.0,FL,5,0.0,205.0,6-3,Wichita St.,6/16/1942,2,1.0,"Green Bay Packers / 4th / 44th pick / 1964, San Diego Chargers / 10th / 74th pick / 1964",1966,
1569,35,Max McGee,85.0,34.0,E,12,0.0,205.0,6-3,Tulane,7/16/1932,12,1.0,Green Bay Packers / 5th / 51st pick / 1954,1966,
1570,36,Jim Grabowski,33.0,22.0,RB,14,0.0,220.0,6-2,Illinois,9/9/1944,Rook,1.0,"Miami Dolphins / 1st / 1st pick / 1966, Green Bay Packers / 1st / 9th pick / 1966",1966,
1571,37,Ken Bowman,57.0,24.0,C,4,2.0,230.0,6-3,Wisconsin,12/15/1942,2,1.0,"New York Jets / 10th / 75th pick / 1964, Green Bay Packers / 8th / 111th pick / 1964",1966,
1572,38,Red Mack,27.0,29.0,TE,8,0.0,180.0,5-10,Notre Dame,6/19/1937,5,0.0,"Pittsburgh Steelers / 10th / 131st pick / 1961, Buffalo Bills / 23rd / 180th pick / 1961",1966,
1573,39,Allen Brown,83.0,23.0,TE,5,0.0,235.0,6-5,Mississippi,3/2/1943,Rook,0.0,"San Diego Chargers / 3rd / 22nd pick / 1965, Green Bay Packers / 3rd / 38th pick / 1965",1966,
1574,40,Bill Anderson,88.0,30.0,E,10,1.0,211.0,6-3,Tennessee,7/16/1936,8,0.0,Washington Redskins / 3rd / 31st pick / 1958,1966,
1575,41,Team Total,,27.6,,14,,225.2,6-2.5,,,4.8,,,1966,
1576,0,Dave Robinson,89.0,26.0,LB,14,14.0,245.0,6-3,Penn St.,5/3/1941,4,16.0,"Green Bay Packers / 1st / 14th pick / 1963, San Diego Chargers / 3rd / 17th pick / 1963",1967,
1577,1,Bob Jeter,21.0,30.0,DB,14,14.0,200.0,6-1,Iowa,5/9/1937,4,15.0,Green Bay Packers / 2nd / 17th pick / 1960,1967,
1578,2,Willie Davis,87.0,33.0,DE,14,14.0,243.0,6-3,Grambling St.,7/24/1934,9,15.0,Cleveland Browns / 15th / 181st pick / 1956,1967,
1579,3,Ray Nitschke,66.0,31.0,LB,14,14.0,235.0,6-3,Illinois,12/29/1936,9,14.0,Green Bay Packers / 3rd / 36th pick / 1958,1967,
1580,4,Herb Adderley,26.0,28.0,DB,14,14.0,205.0,6-0,Michigan St.,6/8/1939,6,12.0,"New York Titans / 2nd / 10th pick / 1961, Green Bay Packers / 1st / 12th pick / 1961",1967,
1581,5,Jerry Kramer,64.0,31.0,G,14,14.0,245.0,6-3,Idaho,1/23/1936,9,12.0,Green Bay Packers / 4th / 39th pick / 1958,1967,
1582,6,Forrest Gregg,75.0,34.0,T,14,14.0,249.0,6-4,SMU,10/18/1933,11,12.0,Green Bay Packers / 2nd / 20th pick / 1956,1967,
1583,7,Willie Wood,24.0,31.0,DB,14,14.0,190.0,5-10,USC,12/23/1936,7,11.0,,1967,
1584,8,Boyd Dowler,86.0,30.0,FL,14,14.0,224.0,6-5,Colorado,10/18/1937,8,9.0,Green Bay Packers / 3rd / 25th pick / 1959,1967,
1585,9,Henry Jordan,74.0,32.0,DT,14,14.0,248.0,6-2,Virginia,1/26/1935,10,9.0,Cleveland Browns / 5th / 52nd pick / 1957,1967,
1586,10,Lee Roy Caffey,60.0,26.0,LB,13,13.0,240.0,6-4,Texas A&M,6/3/1941,4,8.0,"Houston Oilers / 4th / 25th pick / 1963, Philadelphia Eagles / 7th / 88th pick / 1963",1967,
1587,11,Bart Starr,15.0,33.0,QB,14,12.0,197.0,6-1,Alabama,1/9/1934,11,8.0,Green Bay Packers / 17th / 200th pick / 1956,1967,
1588,12,Ron Kostelnik,77.0,27.0,DT,14,14.0,260.0,6-4,Cincinnati,1/14/1940,6,8.0,"Green Bay Packers / 2nd / 26th pick / 1961, Buffalo Bills / 14th / 108th pick / 1961",1967,
1589,13,Carroll Dale,84.0,29.0,WR,14,14.0,200.0,6-2,Virginia Tech,4/24/1938,7,8.0,Los Angeles Rams / 8th / 86th pick / 1960,1967,
1590,14,Don Chandler,34.0,33.0,P,14,0.0,215.0,6-2,Florida,9/5/1934,11,7.0,New York Giants / 5th / 57th pick / 1956,1967,
1591,15,Gale Gillingham,68.0,23.0,G,14,14.0,255.0,6-3,Minnesota,2/3/1944,1,7.0,Green Bay Packers / 1st / 13th pick / 1966,1967,
1592,16,Donny Anderson,44.0,24.0,RB,14,5.0,215.0,6-2,Texas Tech,5/16/1943,1,7.0,Green Bay Packers / 1st / 7th pick / 1965,1967,
1593,17,Lionel Aldridge,82.0,26.0,DE,12,11.0,254.0,6-3,Utah St.,2/14/1941,4,7.0,"Houston Oilers / 6th / 47th pick / 1963, Green Bay Packers / 4th / 54th pick / 1963",1967,
1594,18,Travis Williams,23.0,21.0,RB,14,1.0,210.0,6-1,Arizona St.,1/14/1946,Rook,6.0,Green Bay Packers / 4th / 93rd pick / 1967,1967,
1595,19,Tom Brown,40.0,27.0,DB,14,14.0,192.0,6-1,Maryland,12/12/1940,3,6.0,"Buffalo Bills / 3rd / 20th pick / 1963, Green Bay Packers / 2nd / 28th pick / 1963",1967,
1596,20,Bob Skoronski,76.0,33.0,T,14,13.0,249.0,6-3,Indiana,3/5/1934,11,6.0,Green Bay Packers / 5th / 56th pick / 1956,1967,
1597,21,Jim Grabowski,33.0,23.0,RB,9,8.0,220.0,6-2,Illinois,9/9/1944,1,6.0,"Miami Dolphins / 1st / 1st pick / 1966, Green Bay Packers / 1st / 9th pick / 1966",1967,
1598,22,Ben Wilson,36.0,28.0,FB,14,6.0,225.0,6-0,USC,3/9/1939,4,5.0,"Los Angeles Rams / 5th / 68th pick / 1962, San Diego Chargers / 28th / 224th pick / 1962",1967,
1599,23,Ken Bowman,57.0,25.0,C,13,10.0,230.0,6-3,Wisconsin,12/15/1942,3,5.0,"New York Jets / 10th / 75th pick / 1964, Green Bay Packers / 8th / 111th pick / 1964",1967,
1600,24,Elijah Pitts,22.0,29.0,HB,8,8.0,204.0,6-1,Philander Smith,2/3/1938,6,4.0,Green Bay Packers / 13th / 180th pick / 1961,1967,
1601,25,Jim Flanigan,55.0,22.0,MLB,12,0.0,240.0,6-3,Pittsburgh,4/15/1945,Rook,4.0,Green Bay Packers / 2nd / 51st pick / 1967,1967,
1602,26,Robert Brown,78.0,28.0,DT,14,0.0,260.0,6-5,Ark-Pine Bluff,2/23/1939,1,4.0,San Francisco 49ers / 13th / 169th pick / 1964,1967,
1603,27,Fuzzy Thurston,63.0,34.0,G,9,0.0,247.0,6-1,Valparaiso,12/29/1933,9,3.0,Philadelphia Eagles / 5th / 54th pick / 1956,1967,
1604,28,Bob Hyland,50.0,22.0,C,14,4.0,255.0,6-5,Boston Col.,7/21/1945,Rook,3.0,Green Bay Packers / 1st / 9th pick / 1967,1967,
1605,29,Doug Hart,43.0,28.0,DB,14,0.0,190.0,6-0,Texas-Arlington,6/3/1939,3,3.0,,1967,
1606,30,John Rowser,45.0,23.0,DB,14,0.0,190.0,6-1,Michigan,4/24/1944,Rook,3.0,Green Bay Packers / 3rd / 78th pick / 1967,1967,
1607,31,Zeke Bratkowski,12.0,36.0,QB,6,2.0,210.0,6-2,Georgia,10/20/1931,13,3.0,Chicago Bears / 2nd / 17th pick / 1953,1967,
1608,32,Jim Weatherwax,73.0,24.0,DT,14,2.0,260.0,6-7,"West Texas A&M,Los Angeles St.",1/9/1943,1,3.0,Green Bay Packers / 11th / 150th pick / 1965,1967,
1609,33,Steve Wright,72.0,25.0,T,14,1.0,250.0,6-6,Alabama,7/17/1942,3,2.0,"New York Jets / 8th / 59th pick / 1964, Green Bay Packers / 5th / 69th pick / 1964",1967,
1610,34,Tommy Crutcher,56.0,26.0,LLB,14,1.0,229.0,6-3,TCU,8/10/1941,3,2.0,"Green Bay Packers / 3rd / 41st pick / 1964, Kansas City Chiefs / 11th / 82nd pick / 1964",1967,
1611,35,Chuck Mercein,30.0,24.0,RB,6,0.0,225.0,6-2,Yale,4/9/1943,2,1.0,"New York Giants / 3rd / 31st pick / 1965, Buffalo Bills / 10th / 79th pick / 1965",1967,
1612,36,Bob Long,80.0,25.0,FL,10,0.0,205.0,6-3,Wichita St.,6/16/1942,3,1.0,"Green Bay Packers / 4th / 44th pick / 1964, San Diego Chargers / 10th / 74th pick / 1964",1967,
1613,37,Marv Fleming,81.0,25.0,TE,14,14.0,232.0,6-4,Utah,1/2/1942,4,1.0,"Denver Broncos / 9th / 69th pick / 1963, Green Bay Packers / 11th / 154th pick / 1963",1967,
1614,38,Don Horn,13.0,22.0,QB,3,0.0,195.0,6-2,"Washington St.,San Diego St.",3/9/1945,Rook,1.0,Green Bay Packers / 1st / 25th pick / 1967,1967,
1615,39,Max McGee,85.0,35.0,E,10,0.0,205.0,6-3,Tulane,7/16/1932,13,0.0,Green Bay Packers / 5th / 51st pick / 1954,1967,
1616,40,Claudis James,27.0,24.0,WR,1,0.0,190.0,6-2,Jackson St.,11/7/1943,Rook,0.0,Green Bay Packers / 14th / 366th pick / 1967,1967,
1617,41,Dick Capp,88.0,25.0,TE,2,0.0,240.0,6-4,Boston Col.,4/9/1942,Rook,0.0,Boston Patriots / 17th / 147th pick / 1966,1967,
1618,42,Allen Brown,83.0,24.0,TE,14,1.0,235.0,6-5,Mississippi,3/2/1943,1,0.0,"San Diego Chargers / 3rd / 22nd pick / 1965, Green Bay Packers / 3rd / 38th pick / 1965",1967,
1619,43,Team Total,,27.6,,14,,225.8,6-2.6,,,4.8,,,1967,
1620,0,Donny Anderson,44.0,25.0,RB,14,14.0,215.0,6-2,Texas Tech,5/16/1943,2,13.0,Green Bay Packers / 1st / 7th pick / 1965,1968,
1621,1,Willie Wood,24.0,32.0,DB,14,14.0,190.0,5-10,USC,12/23/1936,8,12.0,,1968,
1622,2,Dave Robinson,89.0,27.0,LB,14,14.0,245.0,6-3,Penn St.,5/3/1941,5,10.0,"Green Bay Packers / 1st / 14th pick / 1963, San Diego Chargers / 3rd / 17th pick / 1963",1968,
1623,3,Jerry Kramer,64.0,32.0,G,14,13.0,245.0,6-3,Idaho,1/23/1936,10,10.0,Green Bay Packers / 4th / 39th pick / 1958,1968,
1624,4,Carroll Dale,84.0,30.0,WR,14,14.0,200.0,6-2,Virginia Tech,4/24/1938,8,10.0,Los Angeles Rams / 8th / 86th pick / 1960,1968,
1625,5,Bart Starr,15.0,34.0,QB,12,9.0,197.0,6-1,Alabama,1/9/1934,12,9.0,Green Bay Packers / 17th / 200th pick / 1956,1968,
1626,6,Tom Brown,40.0,28.0,DB,14,13.0,192.0,6-1,Maryland,12/12/1940,4,9.0,"Buffalo Bills / 3rd / 20th pick / 1963, Green Bay Packers / 2nd / 28th pick / 1963",1968,
1627,7,Forrest Gregg,75.0,35.0,T,14,14.0,249.0,6-4,SMU,10/18/1933,12,9.0,Green Bay Packers / 2nd / 20th pick / 1956,1968,
1628,8,Willie Davis,87.0,34.0,DE,14,14.0,243.0,6-3,Grambling St.,7/24/1934,10,8.0,Cleveland Browns / 15th / 181st pick / 1956,1968,
1629,9,Ray Nitschke,66.0,32.0,LB,14,14.0,235.0,6-3,Illinois,12/29/1936,10,8.0,Green Bay Packers / 3rd / 36th pick / 1958,1968,
1630,10,Lionel Aldridge,82.0,27.0,DE,14,14.0,254.0,6-3,Utah St.,2/14/1941,5,8.0,"Houston Oilers / 6th / 47th pick / 1963, Green Bay Packers / 4th / 54th pick / 1963",1968,
1631,11,Boyd Dowler,86.0,31.0,FL,14,14.0,224.0,6-5,Colorado,10/18/1937,9,8.0,Green Bay Packers / 3rd / 25th pick / 1959,1968,
1632,12,Herb Adderley,26.0,29.0,DB,14,14.0,205.0,6-0,Michigan St.,6/8/1939,7,8.0,"New York Titans / 2nd / 10th pick / 1961, Green Bay Packers / 1st / 12th pick / 1961",1968,
1633,13,Bob Jeter,21.0,31.0,DB,12,12.0,200.0,6-1,Iowa,5/9/1937,5,7.0,Green Bay Packers / 2nd / 17th pick / 1960,1968,
1634,14,Bob Skoronski,76.0,34.0,T,14,14.0,249.0,6-3,Indiana,3/5/1934,12,7.0,Green Bay Packers / 5th / 56th pick / 1956,1968,
1635,15,Jim Grabowski,33.0,24.0,RB,14,11.0,220.0,6-2,Illinois,9/9/1944,2,7.0,"Miami Dolphins / 1st / 1st pick / 1966, Green Bay Packers / 1st / 9th pick / 1966",1968,
1636,16,Ken Bowman,57.0,26.0,C,14,14.0,230.0,6-3,Wisconsin,12/15/1942,4,7.0,"New York Jets / 10th / 75th pick / 1964, Green Bay Packers / 8th / 111th pick / 1964",1968,
1637,17,Lee Roy Caffey,60.0,27.0,LB,14,14.0,240.0,6-4,Texas A&M,6/3/1941,5,7.0,"Houston Oilers / 4th / 25th pick / 1963, Philadelphia Eagles / 7th / 88th pick / 1963",1968,
1638,18,Henry Jordan,74.0,33.0,DT,14,14.0,248.0,6-2,Virginia,1/26/1935,11,7.0,Cleveland Browns / 5th / 52nd pick / 1957,1968,
1639,19,Gale Gillingham,68.0,24.0,G,14,13.0,255.0,6-3,Minnesota,2/3/1944,2,6.0,Green Bay Packers / 1st / 13th pick / 1966,1968,
1640,20,Ron Kostelnik,77.0,28.0,DT,13,13.0,260.0,6-4,Cincinnati,1/14/1940,7,6.0,"Green Bay Packers / 2nd / 26th pick / 1961, Buffalo Bills / 14th / 108th pick / 1961",1968,
1641,21,John Rowser,45.0,24.0,DB,14,0.0,190.0,6-1,Michigan,4/24/1944,1,4.0,Green Bay Packers / 3rd / 78th pick / 1967,1968,
1642,22,Elijah Pitts,22.0,30.0,HB,14,3.0,204.0,6-1,Philander Smith,2/3/1938,7,4.0,Green Bay Packers / 13th / 180th pick / 1961,1968,
1643,23,Zeke Bratkowski,12.0,37.0,QB,10,5.0,210.0,6-2,Georgia,10/20/1931,14,4.0,Chicago Bears / 2nd / 17th pick / 1953,1968,
1644,24,Fred Carr,53.0,22.0,LB,14,0.0,238.0,6-5,Texas-El Paso,8/19/1946,Rook,4.0,Green Bay Packers / 1st / 5th pick / 1968,1968,
1645,25,Francis Winkler,58.0,22.0,DE,7,0.0,230.0,6-3,Memphis,10/20/1946,Rook,3.0,Green Bay Packers / 5th / 137th pick / 1968,1968,
1646,26,Dick Himes,72.0,22.0,T,14,0.0,244.0,6-4,Ohio St.,5/25/1946,Rook,3.0,Green Bay Packers / 3rd / 81st pick / 1968,1968,
1647,27,Doug Hart,43.0,29.0,DB,14,3.0,190.0,6-0,Texas-Arlington,6/3/1939,4,3.0,,1968,
1648,28,Bill Lueck,62.0,22.0,G,11,0.0,250.0,6-3,Arizona,4/7/1946,Rook,3.0,Green Bay Packers / 1st / 26th pick / 1968,1968,
1649,29,Phil Vandersea,83.0,25.0,LB,10,0.0,245.0,6-3,Massachusetts,2/25/1943,2,3.0,Green Bay Packers / 16th / 220th pick / 1965,1968,
1650,30,Leo Carroll,67.0,24.0,DE,6,0.0,250.0,6-7,"Tulsa,San Diego St.",2/16/1944,Rook,3.0,Atlanta Falcons / 2nd / 31st pick / 1967,1968,
1651,31,Marv Fleming,81.0,26.0,TE,14,14.0,232.0,6-4,Utah,1/2/1942,5,3.0,"Denver Broncos / 9th / 69th pick / 1963, Green Bay Packers / 11th / 154th pick / 1963",1968,
1652,32,Jim Flanigan,55.0,23.0,MLB,13,0.0,240.0,6-3,Pittsburgh,4/15/1945,1,3.0,Green Bay Packers / 2nd / 51st pick / 1967,1968,
1653,33,Leon Crenshaw,70.0,25.0,DT,10,0.0,280.0,6-7,Tuskegee,7/14/1943,Rook,3.0,,1968,
1654,34,Claudis James,27.0,25.0,WR,14,0.0,190.0,6-2,Jackson St.,11/7/1943,1,2.0,Green Bay Packers / 14th / 366th pick / 1967,1968,
1655,35,Mike Mercer,38.0,33.0,K,6,0.0,220.0,6-0,"Minnesota,Hardin-Simmons,Arizona St.",11/21/1935,7,2.0,Minnesota Vikings / 15th / 197th pick / 1961,1968,
1656,36,Francis Peay,71.0,24.0,T,14,1.0,250.0,6-5,"Arizona,Cameron,Missouri",5/23/1944,2,2.0,"New York Giants / 1st / 10th pick / 1966, Kansas City Chiefs / 2nd / 15th pick / 1966",1968,
1657,37,Travis Williams,23.0,22.0,RB,14,0.0,210.0,6-1,Arizona St.,1/14/1946,1,1.0,Green Bay Packers / 4th / 93rd pick / 1967,1968,
1658,38,Bob Hyland,50.0,23.0,C,14,1.0,255.0,6-5,Boston Col.,7/21/1945,1,1.0,Green Bay Packers / 1st / 9th pick / 1967,1968,
1659,39,Robert Brown,78.0,29.0,DT,6,1.0,260.0,6-5,Ark-Pine Bluff,2/23/1939,2,1.0,San Francisco 49ers / 13th / 169th pick / 1964,1968,
1660,40,Chuck Mercein,30.0,25.0,RB,11,0.0,225.0,6-2,Yale,4/9/1943,3,1.0,"New York Giants / 3rd / 31st pick / 1965, Buffalo Bills / 10th / 79th pick / 1965",1968,
1661,41,Don Horn,13.0,23.0,QB,1,0.0,195.0,6-2,"Washington St.,San Diego St.",3/9/1945,1,1.0,Green Bay Packers / 1st / 25th pick / 1967,1968,
1662,42,Gordon Rule,47.0,22.0,DB,1,0.0,180.0,6-2,Dartmouth,3/1/1946,Rook,0.0,Green Bay Packers / 11th / 299th pick / 1968,1968,
1663,43,Bucky Pope,80.0,27.0,FL,3,0.0,195.0,6-5,"Duke,Catawba",3/23/1941,4,0.0,Los Angeles Rams / 8th / 105th pick / 1964,1968,
1664,44,Billy Stevens,10.0,23.0,QB,2,0.0,195.0,6-2,Texas-El Paso,8/27/1945,Rook,0.0,Green Bay Packers / 3rd / 67th pick / 1968,1968,
1665,45,Dave Dunaway,29.0,23.0,WR,2,0.0,205.0,6-2,Duke,1/19/1945,Rook,0.0,Green Bay Packers / 2nd / 41st pick / 1967,1968,
1666,46,Errol Mann,39.0,27.0,K,2,0.0,200.0,6-0,North Dakota,6/27/1941,Rook,-1.0,,1968,
1667,47,Team Total,,27.2,,14,,225.1,6-2.7,,,4.4,,,1968,
1668,0,Willie Wood,24.0,33.0,DB,14,14.0,190.0,5-10,USC,12/23/1936,9,14.0,,1969,
1669,1,Gale Gillingham,68.0,25.0,G,14,14.0,255.0,6-3,Minnesota,2/3/1944,3,11.0,Green Bay Packers / 1st / 13th pick / 1966,1969,
1670,2,Bob Jeter,21.0,32.0,DB,14,14.0,200.0,6-1,Iowa,5/9/1937,6,11.0,Green Bay Packers / 2nd / 17th pick / 1960,1969,
1671,3,Dave Robinson,89.0,28.0,LB,14,14.0,245.0,6-3,Penn St.,5/3/1941,6,10.0,"Green Bay Packers / 1st / 14th pick / 1963, San Diego Chargers / 3rd / 17th pick / 1963",1969,
1672,4,Herb Adderley,26.0,30.0,DB,14,14.0,205.0,6-0,Michigan St.,6/8/1939,8,9.0,"New York Titans / 2nd / 10th pick / 1961, Green Bay Packers / 1st / 12th pick / 1961",1969,
1673,5,Travis Williams,23.0,23.0,RB,13,11.0,210.0,6-1,Arizona St.,1/14/1946,2,9.0,Green Bay Packers / 4th / 93rd pick / 1967,1969,
1674,6,Lee Roy Caffey,60.0,28.0,LB,14,14.0,240.0,6-4,Texas A&M,6/3/1941,6,9.0,"Houston Oilers / 4th / 25th pick / 1963, Philadelphia Eagles / 7th / 88th pick / 1963",1969,
1675,7,Ray Nitschke,66.0,33.0,LB,14,14.0,235.0,6-3,Illinois,12/29/1936,11,9.0,Green Bay Packers / 3rd / 36th pick / 1958,1969,
1676,8,Carroll Dale,84.0,31.0,WR,14,14.0,200.0,6-2,Virginia Tech,4/24/1938,9,9.0,Los Angeles Rams / 8th / 86th pick / 1960,1969,
1677,9,Lionel Aldridge,82.0,28.0,DE,14,14.0,254.0,6-3,Utah St.,2/14/1941,6,8.0,"Houston Oilers / 6th / 47th pick / 1963, Green Bay Packers / 4th / 54th pick / 1963",1969,
1678,10,Doug Hart,43.0,30.0,DB,14,13.0,190.0,6-0,Texas-Arlington,6/3/1939,5,8.0,,1969,
