,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
406,4,Ed Reed,20.0,25.0,DB,16,15.0,205.0,5-11,Miami (FL),9/11/1978,1,11.0,Baltimore Ravens / 1st / 24th pick / 2002,2003,
407,5,Peter Boulware,58.0,29.0,LB,15,14.0,255.0,6-4,Florida St.,12/18/1974,6,10.0,Baltimore Ravens / 1st / 4th pick / 1997,2003,
408,6,Anthony Weaver,98.0,23.0,DE,15,15.0,290.0,6-3,Notre Dame,8/28/1980,1,9.0,Baltimore Ravens / 2nd / 52nd pick / 2002,2003,
409,7,Kelly Gregg,97.0,27.0,NT,16,15.0,320.0,6-0,Oklahoma,11/1/1976,4,9.0,Cincinnati Bengals / 6th / 173rd pick / 1999,2003,
410,8,Marques Douglas,94.0,26.0,DE,16,16.0,290.0,6-2,Howard,3/5/1977,3,9.0,,2003,
411,9,Adalius Thomas,96.0,26.0,LB,13,11.0,270.0,6-2,Southern Miss,8/18/1977,3,8.0,Baltimore Ravens / 6th / 186th pick / 2000,2003,
412,10,Todd Heap,86.0,23.0,TE,16,16.0,252.0,6-5,Arizona St.,3/16/1980,2,8.0,Baltimore Ravens / 1st / 31st pick / 2001,2003,
413,11,Ed Hartwell,56.0,25.0,LB,16,15.0,250.0,6-1,"Wisconsin,Western Illinois",5/27/1978,2,8.0,Baltimore Ravens / 4th / 126th pick / 2001,2003,
414,12,Travis Taylor,89.0,25.0,WR,16,16.0,200.0,6-1,Florida,3/30/1978,3,7.0,Baltimore Ravens / 1st / 10th pick / 2000,2003,
415,13,Mike Flynn,62.0,29.0,C,16,16.0,305.0,6-3,Maine,6/15/1974,5,6.0,,2003,
416,14,Edwin Mulitalo,64.0,29.0,G,15,15.0,350.0,6-3,Arizona,9/1/1974,4,6.0,Baltimore Ravens / 4th / 129th pick / 1999,2003,
417,15,Gary Baxter,28.0,25.0,DB,16,16.0,210.0,6-2,Baylor,11/24/1978,2,6.0,Baltimore Ravens / 2nd / 62nd pick / 2001,2003,
418,16,Bennie Anderson,66.0,26.0,G,15,15.0,345.0,6-5,Tennessee St.,2/17/1977,2,6.0,,2003,
419,17,Orlando Brown,78.0,33.0,T,16,13.0,360.0,6-7,"Central State (OH),South Carolina St.",12/12/1970,9,5.0,,2003,
420,18,Marcus Robinson,87.0,28.0,WR,15,5.0,215.0,6-3,South Carolina,2/27/1975,5,5.0,Chicago Bears / 4th / 108th pick / 1997,2003,
421,19,Anthony Wright,2.0,27.0,QB,7,7.0,211.0,6-1,South Carolina,2/14/1976,3,5.0,,2003,
422,20,Terrell Suggs,55.0,21.0,LB,16,1.0,265.0,6-3,Arizona St.,10/11/1982,Rook,4.0,Baltimore Ravens / 1st / 10th pick / 2003,2003,
423,21,Matt Stover,3.0,35.0,K,16,0.0,180.0,5-11,Louisiana Tech,1/27/1968,12,4.0,New York Giants / 12th / 329th pick / 1990,2003,
424,22,Corey Fuller,26.0,32.0,DB,14,10.0,220.0,5-10,Florida St.,5/1/1971,8,4.0,Minnesota Vikings / 2nd / 55th pick / 1995,2003,
425,23,Will Demps,47.0,24.0,DB,16,9.0,208.0,6-0,San Diego St.,11/7/1979,1,4.0,,2003,
426,24,Chester Taylor,29.0,24.0,RB,16,1.0,208.0,5-11,Toledo,9/22/1979,1,3.0,Baltimore Ravens / 6th / 207th pick / 2002,2003,
427,25,Cornell Brown,90.0,28.0,LOLB,16,3.0,240.0,6-0,Virginia Tech,3/15/1975,6,3.0,Baltimore Ravens / 6th / 194th pick / 1997,2003,
428,26,Kyle Boller,8.0,22.0,QB,11,9.0,220.0,6-3,California,6/17/1981,Rook,3.0,Baltimore Ravens / 1st / 19th pick / 2003,2003,
429,27,Frank Sanders,81.0,30.0,WR,13,0.0,215.0,6-2,Auburn,2/17/1973,8,2.0,Arizona Cardinals / 2nd / 47th pick / 1995,2003,
430,28,Chad Williams,49.0,24.0,DB,16,1.0,207.0,5-9,Southern Miss,1/22/1979,1,2.0,Baltimore Ravens / 6th / 209th pick / 2002,2003,
431,29,Casey Rabach,61.0,26.0,C,14,2.0,292.0,6-4,Wisconsin,9/24/1977,1,2.0,Baltimore Ravens / 3rd / 92nd pick / 2001,2003,
432,30,Bart Scott,57.0,23.0,RILB,16,0.0,242.0,6-2,Southern Illinois,8/18/1980,1,2.0,,2003,
433,31,Dave Zastudil,15.0,25.0,P,16,0.0,220.0,6-3,Ohio,10/26/1978,1,2.0,Baltimore Ravens / 4th / 112th pick / 2002,2003,
434,32,Terry Jones,82.0,24.0,TE,16,13.0,265.0,6-3,Alabama,12/3/1979,1,2.0,Baltimore Ravens / 5th / 155th pick / 2002,2003,
435,33,Jarret Johnson,76.0,22.0,DE,15,1.0,260.0,6-3,Alabama,8/14/1981,Rook,2.0,Baltimore Ravens / 4th / 109th pick / 2003,2003,
436,34,Ethan Brooks,77.0,31.0,T,15,3.0,330.0,6-6,Williams,4/27/1972,7,2.0,Atlanta Falcons / 7th / 229th pick / 1996,2003,
437,35,Joe Maese,59.0,25.0,C,16,0.0,241.0,6-0,New Mexico,12/2/1978,2,2.0,Baltimore Ravens / 6th / 194th pick / 2001,2003,
438,36,Ma'ake Kemoeatu,92.0,24.0,DT,15,1.0,345.0,6-5,Utah,1/10/1979,1,2.0,,2003,
439,37,Lamont Brightful,45.0,24.0,DB,16,0.0,160.0,5-10,East. Washington,1/29/1979,1,1.0,Baltimore Ravens / 6th / 195th pick / 2002,2003,
440,38,Alan Ricard,39.0,26.0,FB,16,13.0,237.0,5-11,La-Monroe,1/17/1977,2,1.0,,2003,
441,39,Tom Knight,22.0,29.0,DB,10,1.0,202.0,6-0,Iowa,12/29/1974,6,1.0,Arizona Cardinals / 1st / 9th pick / 1997,2003,
442,40,Gerome Sapp,27.0,22.0,DB,14,0.0,216.0,6-1,Notre Dame,2/8/1981,Rook,1.0,Baltimore Ravens / 6th / 182nd pick / 2003,2003,
443,41,Raymond Walls,38.0,24.0,DB,10,0.0,180.0,5-10,Southern Miss,8/24/1979,2,1.0,Indianapolis Colts / 5th / 152nd pick / 2001,2003,
444,42,Riddick Parker,91.0,31.0,DT,6,0.0,295.0,6-3,North Carolina,11/20/1972,6,1.0,,2003,
445,43,Damion Cook,72.0,24.0,G,1,0.0,335.0,6-5,Bethune-Cookman,4/16/1979,1,0.0,,2003,
446,44,Dedric Ward,85.0,29.0,WR,3,0.0,187.0,5-9,Northern Iowa,9/29/1974,6,0.0,New York Jets / 3rd / 88th pick / 1997,2003,
447,45,Jason Thomas,65.0,26.0,G,1,0.0,325.0,6-4,"South Carolina,Hampton",7/10/1977,1,0.0,San Diego Chargers / 7th / 222nd pick / 2000,2003,
448,46,Aubrayo Franklin,69.0,23.0,DT,1,0.0,320.0,6-1,Tennessee,8/27/1980,Rook,0.0,Baltimore Ravens / 5th / 146th pick / 2003,2003,
449,47,Alvin Porter,24.0,26.0,DB,1,0.0,175.0,5-11,Oklahoma St.,5/10/1977,2,0.0,,2003,
450,48,Ron Johnson,83.0,23.0,WR,6,0.0,225.0,6-2,Minnesota,5/23/1980,1,0.0,Baltimore Ravens / 4th / 123rd pick / 2002,2003,
451,49,John Jones,88.0,28.0,TE,11,0.0,255.0,6-4,"Pittsburgh,Indiana (PA)",4/4/1975,3,0.0,,2003,
452,50,Musa Smith,32.0,21.0,RB,11,0.0,232.0,6-0,Georgia,5/31/1982,Rook,0.0,Baltimore Ravens / 3rd / 77th pick / 2003,2003,
453,51,T.J. Slaughter,53.0,26.0,MLB,1,0.0,233.0,6-0,Southern Miss,2/20/1977,3,0.0,Jacksonville Jaguars / 3rd / 92nd pick / 2000,2003,
454,52,Wade Richey,9.0,27.0,K,15,0.0,205.0,6-3,LSU,5/19/1976,5,0.0,,2003,
455,53,Harold Morrow,33.0,30.0,FB,14,0.0,232.0,5-11,Auburn,2/24/1973,7,0.0,,2003,
456,54,Chris Redman,7.0,26.0,QB,2,0.0,223.0,6-3,Louisville,7/7/1977,3,0.0,Baltimore Ravens / 3rd / 75th pick / 2000,2003,
457,55,Ovie Mughelli,34.0,23.0,FB,6,0.0,250.0,6-1,Wake Forest,6/10/1980,Rook,0.0,Baltimore Ravens / 4th / 134th pick / 2003,2003,
458,56,Team Total,,26.1,,16,,250.2,6-1.7,,,3.1,,,2003,
459,0,Ray Lewis,52.0,29.0,LB,15,15.0,240.0,6-1,Miami (FL),5/15/1975,8,18.0,Baltimore Ravens / 1st / 26th pick / 1996,2004,
460,1,Ed Reed,20.0,26.0,DB,16,16.0,205.0,5-11,Miami (FL),9/11/1978,2,15.0,Baltimore Ravens / 1st / 24th pick / 2002,2004,
461,2,Chris McAlister,21.0,27.0,DB,15,14.0,206.0,6-1,Arizona,6/14/1977,5,13.0,Baltimore Ravens / 1st / 10th pick / 1999,2004,
462,3,Terrell Suggs,55.0,22.0,LB,16,16.0,265.0,6-3,Arizona St.,10/11/1982,1,12.0,Baltimore Ravens / 1st / 10th pick / 2003,2004,
463,4,Marques Douglas,94.0,27.0,DE,16,15.0,290.0,6-2,Howard,3/5/1977,4,9.0,,2004,
464,5,Anthony Weaver,98.0,24.0,DE,16,15.0,290.0,6-3,Notre Dame,8/28/1980,2,9.0,Baltimore Ravens / 2nd / 52nd pick / 2002,2004,
465,6,Adalius Thomas,96.0,27.0,LB,16,16.0,270.0,6-2,Southern Miss,8/18/1977,4,9.0,Baltimore Ravens / 6th / 186th pick / 2000,2004,
466,7,Kelly Gregg,97.0,28.0,NT,14,14.0,320.0,6-0,Oklahoma,11/1/1976,5,9.0,Cincinnati Bengals / 6th / 173rd pick / 1999,2004,
467,8,Ed Hartwell,56.0,26.0,LB,16,15.0,250.0,6-1,"Wisconsin,Western Illinois",5/27/1978,3,8.0,Baltimore Ravens / 4th / 126th pick / 2001,2004,
468,9,Jonathan Ogden,75.0,30.0,T,12,12.0,345.0,6-9,UCLA,7/31/1974,8,8.0,Baltimore Ravens / 1st / 4th pick / 1996,2004,
469,10,Jamal Lewis,31.0,25.0,RB,12,12.0,245.0,5-11,Tennessee,8/29/1979,4,7.0,Baltimore Ravens / 1st / 5th pick / 2000,2004,
470,11,Will Demps,47.0,25.0,DB,16,16.0,208.0,6-0,San Diego St.,11/7/1979,2,7.0,,2004,
471,12,Edwin Mulitalo,64.0,30.0,G,15,15.0,350.0,6-3,Arizona,9/1/1974,5,6.0,Baltimore Ravens / 4th / 129th pick / 1999,2004,
472,13,Gary Baxter,28.0,26.0,DB,16,16.0,210.0,6-2,Baylor,11/24/1978,3,6.0,Baltimore Ravens / 2nd / 62nd pick / 2001,2004,
473,14,Casey Rabach,61.0,27.0,C,16,16.0,292.0,6-4,Wisconsin,9/24/1977,2,6.0,Baltimore Ravens / 3rd / 92nd pick / 2001,2004,
474,15,Chester Taylor,29.0,25.0,RB,16,4.0,208.0,5-11,Toledo,9/22/1979,2,6.0,Baltimore Ravens / 6th / 207th pick / 2002,2004,
475,16,Kyle Boller,7.0,23.0,QB,16,16.0,220.0,6-3,California,6/17/1981,1,6.0,Baltimore Ravens / 1st / 19th pick / 2003,2004,
476,17,Bennie Anderson,66.0,27.0,G,16,12.0,345.0,6-5,Tennessee St.,2/17/1977,3,5.0,,2004,
477,18,Matt Stover,3.0,36.0,K,16,0.0,180.0,5-11,Louisiana Tech,1/27/1968,13,5.0,New York Giants / 12th / 329th pick / 1990,2004,
478,19,Orlando Brown,78.0,34.0,T,14,13.0,360.0,6-7,"Central State (OH),South Carolina St.",12/12/1970,10,5.0,,2004,
479,20,Ma'ake Kemoeatu,92.0,25.0,DT,14,3.0,345.0,6-5,Utah,1/10/1979,2,3.0,,2004,
480,21,Randy Hymes,80.0,25.0,WR,14,7.0,211.0,6-3,Grambling St.,8/7/1979,2,3.0,,2004,
481,22,Kevin Johnson,85.0,28.0,WR,16,5.0,195.0,5-11,Syracuse,7/15/1976,5,3.0,Cleveland Browns / 2nd / 32nd pick / 1999,2004,
482,23,Jarret Johnson,95.0,23.0,DE,16,0.0,260.0,6-3,Alabama,8/14/1981,1,3.0,Baltimore Ravens / 4th / 109th pick / 2003,2004,
483,24,Travis Taylor,89.0,26.0,WR,10,9.0,200.0,6-1,Florida,3/30/1978,4,3.0,Baltimore Ravens / 1st / 10th pick / 2000,2004,
484,25,Ethan Brooks,77.0,32.0,T,14,7.0,330.0,6-6,Williams,4/27/1972,8,3.0,Atlanta Falcons / 7th / 229th pick / 1996,2004,
485,26,B.J. Sams,36.0,24.0,RB,16,1.0,185.0,5-10,McNeese St.,10/29/1980,Rook,2.0,,2004,
486,27,Todd Heap,86.0,24.0,TE,6,5.0,252.0,6-5,Arizona St.,3/16/1980,3,2.0,Baltimore Ravens / 1st / 31st pick / 2001,2004,
487,28,Joe Maese,59.0,26.0,C,15,0.0,241.0,6-0,New Mexico,12/2/1978,3,2.0,Baltimore Ravens / 6th / 194th pick / 2001,2004,
488,29,Clarence Moore,84.0,22.0,WR,15,6.0,220.0,6-6,Northern Arizona,9/24/1982,Rook,2.0,Baltimore Ravens / 6th / 199th pick / 2004,2004,
489,30,Mike Flynn,62.0,30.0,C,9,5.0,305.0,6-3,Maine,6/15/1974,6,2.0,,2004,
490,31,Raymond Walls,38.0,25.0,DB,16,1.0,180.0,5-10,Southern Miss,8/24/1979,3,2.0,Indianapolis Colts / 5th / 152nd pick / 2001,2004,
491,32,T.J. Slaughter,53.0,27.0,MLB,14,1.0,233.0,6-0,Southern Miss,2/20/1977,4,2.0,Jacksonville Jaguars / 3rd / 92nd pick / 2000,2004,
492,33,Daniel Wilcox,44.0,27.0,TE,16,5.0,245.0,6-1,"Georgia Military,Appalachian St.",3/23/1977,3,2.0,,2004,
493,34,Bart Scott,57.0,24.0,RILB,13,0.0,242.0,6-2,Southern Illinois,8/18/1980,2,2.0,,2004,
494,35,Chad Williams,49.0,25.0,DB,16,1.0,207.0,5-9,Southern Miss,1/22/1979,2,2.0,Baltimore Ravens / 6th / 209th pick / 2002,2004,
495,36,Deion Sanders,37.0,37.0,DB,9,2.0,195.0,6-1,Florida St.,8/9/1967,15,2.0,Atlanta Falcons / 1st / 5th pick / 1989,2004,
496,37,Musa Smith,32.0,22.0,RB,9,0.0,232.0,6-0,Georgia,5/31/1982,1,1.0,Baltimore Ravens / 3rd / 77th pick / 2003,2004,
497,38,Dave Zastudil,15.0,26.0,P,13,0.0,220.0,6-3,Ohio,10/26/1978,2,1.0,Baltimore Ravens / 4th / 112th pick / 2002,2004,
498,39,Roderick Green,54.0,22.0,LOLB,9,0.0,250.0,6-2,Central Missouri St.,4/26/1982,Rook,1.0,Baltimore Ravens / 5th / 153rd pick / 2004,2004,
499,40,Alan Ricard,39.0,27.0,FB,16,9.0,237.0,5-11,La-Monroe,1/17/1977,3,1.0,,2004,
500,41,Cornell Brown,90.0,29.0,LOLB,13,0.0,240.0,6-0,Virginia Tech,3/15/1975,7,1.0,Baltimore Ravens / 6th / 194th pick / 1997,2004,
501,42,Nick Murphy,16.0,25.0,P,3,0.0,188.0,5-11,Arizona St.,10/22/1979,Rook,1.0,,2004,
502,43,Damion Cook,72.0,25.0,G,9,0.0,335.0,6-5,Bethune-Cookman,4/16/1979,2,1.0,,2004,
503,44,Terry Jones,82.0,25.0,TE,15,11.0,265.0,6-3,Alabama,12/3/1979,2,1.0,Baltimore Ravens / 5th / 155th pick / 2002,2004,
504,45,Darnell Dinkins,87.0,27.0,TE,10,4.0,260.0,6-4,Pittsburgh,1/20/1977,2,1.0,,2004,
505,46,Corey Fuller,24.0,33.0,DB,14,2.0,220.0,5-10,Florida St.,5/1/1971,9,1.0,Minnesota Vikings / 2nd / 55th pick / 1995,2004,
506,47,Aubrayo Franklin,91.0,24.0,DT,6,0.0,320.0,6-1,Tennessee,8/27/1980,1,1.0,Baltimore Ravens / 5th / 146th pick / 2003,2004,
507,48,Dwan Edwards,93.0,23.0,DT,4,0.0,305.0,6-3,Oregon St.,5/16/1981,Rook,0.0,Baltimore Ravens / 2nd / 51st pick / 2004,2004,
508,49,Jamel White,30.0,27.0,RB,6,0.0,222.0,5-9,South Dakota,2/11/1977,4,0.0,,2004,
509,50,Devard Darling,81.0,22.0,WR,3,0.0,213.0,6-1,"Florida St.,Washington St.",4/16/1982,Rook,0.0,Baltimore Ravens / 3rd / 82nd pick / 2004,2004,
510,51,Brian Rimpf,69.0,23.0,G,1,0.0,319.0,6-5,East Carolina,2/11/1981,Rook,0.0,Baltimore Ravens / 7th / 246th pick / 2004,2004,
511,52,Wade Richey,9.0,28.0,K,12,0.0,205.0,6-3,LSU,5/19/1976,6,0.0,,2004,
512,53,Kordell Stewart,10.0,32.0,QB,2,0.0,218.0,6-1,Colorado,10/16/1972,9,0.0,Pittsburgh Steelers / 2nd / 60th pick / 1995,2004,
513,54,Mike Solwold,43.0,27.0,C,1,0.0,244.0,6-6,Wisconsin,9/30/1977,3,0.0,,2004,
514,55,Ovie Mughelli,34.0,24.0,FB,3,0.0,250.0,6-1,Wake Forest,6/10/1980,1,0.0,Baltimore Ravens / 4th / 134th pick / 2003,2004,
515,56,Tony Pashos,79.0,24.0,T,6,0.0,325.0,6-6,Illinois,8/3/1980,Rook,0.0,Baltimore Ravens / 5th / 173rd pick / 2003,2004,
516,57,Harold Morrow,33.0,31.0,FB,15,0.0,232.0,5-11,Auburn,2/24/1973,8,0.0,,2004,
517,58,Team Total,,26.6,,16,,252.5,6-1.8,,,3.6,,,2004,
518,0,Adalius Thomas,96.0,28.0,LB,16,16.0,270.0,6-2,Southern Miss,8/18/1977,5,11.0,Baltimore Ravens / 6th / 186th pick / 2000,2005,
519,1,Terrell Suggs,55.0,23.0,LB,16,16.0,265.0,6-3,Arizona St.,10/11/1982,2,10.0,Baltimore Ravens / 1st / 10th pick / 2003,2005,
520,2,Samari Rolle,22.0,29.0,DB,16,16.0,175.0,6-0,Florida St.,8/10/1976,7,9.0,Tennessee Oilers / 2nd / 46th pick / 1998,2005,
521,3,Kelly Gregg,97.0,29.0,NT,16,16.0,320.0,6-0,Oklahoma,11/1/1976,6,8.0,Cincinnati Bengals / 6th / 173rd pick / 1999,2005,
522,4,Jonathan Ogden,75.0,31.0,T,16,16.0,345.0,6-9,UCLA,7/31/1974,9,8.0,Baltimore Ravens / 1st / 4th pick / 1996,2005,
523,5,Tommy Polley,50.0,27.0,LB,16,15.0,230.0,6-3,Florida St.,1/18/1978,4,8.0,St. Louis Rams / 2nd / 42nd pick / 2001,2005,
524,6,Ma'ake Kemoeatu,92.0,26.0,DT,16,16.0,345.0,6-5,Utah,1/10/1979,3,8.0,,2005,
525,7,Chris McAlister,21.0,28.0,DB,14,13.0,206.0,6-1,Arizona,6/14/1977,6,7.0,Baltimore Ravens / 1st / 10th pick / 1999,2005,
526,8,Derrick Mason,85.0,31.0,WR,16,16.0,197.0,5-10,Michigan St.,1/17/1974,8,7.0,Tennessee Oilers / 4th / 98th pick / 1997,2005,
527,9,Will Demps,47.0,26.0,DB,11,11.0,208.0,6-0,San Diego St.,11/7/1979,3,7.0,,2005,
528,10,Ed Reed,20.0,27.0,DB,10,10.0,205.0,5-11,Miami (FL),9/11/1978,3,6.0,Baltimore Ravens / 1st / 24th pick / 2002,2005,
529,11,Jarret Johnson,95.0,24.0,DE,16,12.0,260.0,6-3,Alabama,8/14/1981,2,6.0,Baltimore Ravens / 4th / 109th pick / 2003,2005,
530,12,Todd Heap,86.0,25.0,TE,16,16.0,252.0,6-5,Arizona St.,3/16/1980,4,6.0,Baltimore Ravens / 1st / 31st pick / 2001,2005,
531,13,Bart Scott,57.0,25.0,RILB,16,10.0,242.0,6-2,Southern Illinois,8/18/1980,3,6.0,,2005,
532,14,Edwin Mulitalo,64.0,31.0,G,16,15.0,350.0,6-3,Arizona,9/1/1974,6,6.0,Baltimore Ravens / 4th / 129th pick / 1999,2005,
533,15,Mike Flynn,62.0,31.0,C,16,16.0,305.0,6-3,Maine,6/15/1974,7,6.0,,2005,
534,16,Chester Taylor,29.0,26.0,RB,15,1.0,208.0,5-11,Toledo,9/22/1979,3,5.0,Baltimore Ravens / 6th / 207th pick / 2002,2005,
535,17,Anthony Weaver,98.0,25.0,DE,10,8.0,290.0,6-3,Notre Dame,8/28/1980,3,5.0,Baltimore Ravens / 2nd / 52nd pick / 2002,2005,
536,18,Jamal Lewis,31.0,26.0,RB,15,15.0,245.0,5-11,Tennessee,8/29/1979,5,5.0,Baltimore Ravens / 1st / 5th pick / 2000,2005,
537,19,Matt Stover,3.0,37.0,K,16,0.0,180.0,5-11,Louisiana Tech,1/27/1968,14,4.0,New York Giants / 12th / 329th pick / 1990,2005,
538,20,Deion Sanders,37.0,38.0,DB,16,4.0,195.0,6-1,Florida St.,8/9/1967,16,4.0,Atlanta Falcons / 1st / 5th pick / 1989,2005,
539,21,Ray Lewis,52.0,30.0,LB,6,6.0,240.0,6-1,Miami (FL),5/15/1975,9,4.0,Baltimore Ravens / 1st / 26th pick / 1996,2005,
540,22,Keydrick Vincent,68.0,27.0,G,9,9.0,325.0,6-5,Mississippi,4/13/1978,4,3.0,,2005,
541,23,Brian Rimpf,69.0,24.0,G,15,7.0,319.0,6-5,East Carolina,2/11/1981,1,3.0,Baltimore Ravens / 7th / 246th pick / 2004,2005,
542,24,Mark Clayton,89.0,23.0,WR,14,10.0,190.0,5-10,Oklahoma,7/2/1982,Rook,3.0,Baltimore Ravens / 1st / 22nd pick / 2005,2005,
543,25,Chad Williams,49.0,26.0,DB,16,3.0,207.0,5-9,Southern Miss,1/22/1979,3,3.0,Baltimore Ravens / 6th / 209th pick / 2002,2005,
544,26,Orlando Brown,77.0,35.0,T,9,9.0,360.0,6-7,"Central State (OH),South Carolina St.",12/12/1970,11,3.0,,2005,
545,27,Anthony Wright,2.0,29.0,QB,9,7.0,211.0,6-1,South Carolina,2/14/1976,5,3.0,,2005,
546,28,Tony Pashos,79.0,25.0,T,16,7.0,325.0,6-6,Illinois,8/3/1980,1,3.0,Baltimore Ravens / 5th / 173rd pick / 2003,2005,
547,29,Kyle Boller,7.0,24.0,QB,9,9.0,220.0,6-3,California,6/17/1981,2,3.0,Baltimore Ravens / 1st / 19th pick / 2003,2005,
548,30,B.J. Ward,46.0,24.0,DB,15,0.0,208.0,6-3,Florida St.,11/4/1981,Rook,2.0,,2005,
549,31,Dave Zastudil,15.0,27.0,P,16,0.0,220.0,6-3,Ohio,10/26/1978,3,2.0,Baltimore Ravens / 4th / 112th pick / 2002,2005,
550,32,Roderick Green,54.0,23.0,LOLB,16,0.0,250.0,6-2,Central Missouri St.,4/26/1982,1,2.0,Baltimore Ravens / 5th / 153rd pick / 2004,2005,
551,33,Dale Carter,24.0,36.0,DB,15,2.0,194.0,6-1,Tennessee,11/28/1969,13,2.0,Kansas City Chiefs / 1st / 20th pick / 1992,2005,
552,34,Matt Katula,70.0,23.0,C,16,0.0,265.0,6-6,Wisconsin,8/22/1982,Rook,2.0,,2005,
553,35,Dwan Edwards,93.0,24.0,DT,12,1.0,305.0,6-3,Oregon St.,5/16/1981,1,2.0,Baltimore Ravens / 2nd / 51st pick / 2004,2005,
554,36,Aubrayo Franklin,91.0,25.0,DT,15,1.0,320.0,6-1,Tennessee,8/27/1980,2,2.0,Baltimore Ravens / 5th / 146th pick / 2003,2005,
555,37,Jason Brown,60.0,22.0,C,6,1.0,328.0,6-3,North Carolina,5/5/1983,Rook,1.0,Baltimore Ravens / 4th / 124th pick / 2005,2005,
556,38,Daniel Wilcox,83.0,28.0,TE,13,3.0,245.0,6-1,"Georgia Military,Appalachian St.",3/23/1977,4,1.0,,2005,
557,39,Randy Hymes,80.0,26.0,WR,16,3.0,211.0,6-3,Grambling St.,8/7/1979,3,1.0,,2005,
558,40,Peter Boulware,58.0,31.0,LB,15,0.0,255.0,6-4,Florida St.,12/18/1974,8,1.0,Baltimore Ravens / 1st / 4th pick / 1997,2005,
559,41,Thatcher Szalay,,26.0,G,4,0.0,303.0,6-4,Montana,1/18/1979,Rook,0.0,,2005,
560,42,Zac Woodfin,59.0,22.0,LB,1,0.0,235.0,6-1,Ala-Birmingham,3/19/1983,Rook,0.0,,2005,
561,43,Jamel White,30.0,28.0,RB,5,0.0,222.0,5-9,South Dakota,2/11/1977,5,0.0,,2005,
562,44,Devard Darling,81.0,23.0,WR,10,0.0,213.0,6-1,"Florida St.,Washington St.",4/16/1982,1,0.0,Baltimore Ravens / 3rd / 82nd pick / 2004,2005,
563,45,Darnell Dinkins,87.0,28.0,TE,16,4.0,260.0,6-4,Pittsburgh,1/20/1977,3,0.0,,2005,
564,46,Aaron Elling,8.0,27.0,K,9,0.0,200.0,6-2,"George Fox,Wyoming",5/31/1978,2,0.0,,2005,
565,47,Adam Terry,78.0,23.0,T,7,0.0,335.0,6-8,Syracuse,9/1/1982,Rook,0.0,Baltimore Ravens / 2nd / 64th pick / 2005,2005,
566,48,Zach Norton,42.0,24.0,DB,3,0.0,183.0,5-11,Cincinnati,11/19/1981,Rook,0.0,,2005,
567,49,Justin Green,33.0,23.0,FB,12,4.0,251.0,5-11,Montana,4/30/1982,Rook,0.0,Baltimore Ravens / 5th / 158th pick / 2005,2005,
568,50,Kordell Stewart,10.0,33.0,QB,1,0.0,218.0,6-1,Colorado,10/16/1972,10,0.0,Pittsburgh Steelers / 2nd / 60th pick / 1995,2005,
569,51,Musa Smith,32.0,23.0,RB,1,0.0,232.0,6-0,Georgia,5/31/1982,2,0.0,Baltimore Ravens / 3rd / 77th pick / 2003,2005,
570,52,Mike Smith,51.0,24.0,MLB,6,0.0,235.0,6-1,Texas Tech,9/2/1981,Rook,0.0,Baltimore Ravens / 7th / 234th pick / 2005,2005,
571,53,Dennis Haley,56.0,23.0,LB,4,0.0,247.0,6-1,Virginia,2/18/1982,Rook,0.0,,2005,
572,54,B.J. Sams,36.0,25.0,RB,14,0.0,185.0,5-10,McNeese St.,10/29/1980,1,0.0,,2005,
573,55,Patrick Johnson,11.0,29.0,WR,6,0.0,186.0,5-10,Oregon,8/10/1976,7,0.0,Baltimore Ravens / 2nd / 42nd pick / 1998,2005,
574,56,Terry Jones,82.0,26.0,TE,1,0.0,265.0,6-3,Alabama,12/3/1979,3,0.0,Baltimore Ravens / 5th / 155th pick / 2002,2005,
575,57,Alan Ricard,39.0,28.0,FB,2,2.0,237.0,5-11,La-Monroe,1/17/1977,4,0.0,,2005,
576,58,Clarence Moore,84.0,23.0,WR,4,1.0,220.0,6-6,Northern Arizona,9/24/1982,1,0.0,Baltimore Ravens / 6th / 199th pick / 2004,2005,
577,59,Ovie Mughelli,34.0,25.0,FB,13,5.0,250.0,6-1,Wake Forest,6/10/1980,2,0.0,Baltimore Ravens / 4th / 134th pick / 2003,2005,
578,60,Evan Oglesby,25.0,24.0,DB,3,0.0,182.0,5-11,North Alabama,12/18/1981,Rook,0.0,,2005,
579,61,Jim Nelson,56.0,30.0,LB,2,0.0,234.0,6-1,Penn St.,4/16/1975,7,0.0,,2005,
580,62,Team Total,,26.8,,16,,248.1,6-1.8,,,3.8,,,2005,
581,0,Adalius Thomas,96.0,29.0,LB,16,16.0,270.0,6-2,Southern Miss,8/18/1977,6,19.0,Baltimore Ravens / 6th / 186th pick / 2000,2006,
582,1,Bart Scott,57.0,26.0,RILB,16,16.0,242.0,6-2,Southern Illinois,8/18/1980,4,16.0,,2006,
583,2,Ed Reed,20.0,28.0,DB,16,16.0,205.0,5-11,Miami (FL),9/11/1978,4,14.0,Baltimore Ravens / 1st / 24th pick / 2002,2006,
584,3,Terrell Suggs,55.0,24.0,LB,16,15.0,265.0,6-3,Arizona St.,10/11/1982,3,13.0,Baltimore Ravens / 1st / 10th pick / 2003,2006,
