,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
581,21,Cliff Patton,65.0,26.0,G,12,7.0,243.0,6-2,TCU,7/29/1923,3,,,1949,
582,22,Pete Pihos,35.0,26.0,E,11,9.0,210.0,6-1,Indiana,10/22/1923,2,,Philadelphia Eagles / 5th / 41st pick / 1945,1949,
583,23,Hal Prescott,86.0,29.0,E,3,0.0,199.0,6-1,Hardin-Simmons,10/18/1920,3,,Green Bay Packers / 19th / 178th pick / 1943,1949,
584,24,Bosh Pritchard,30.0,30.0,HB,8,7.0,164.0,5-11,"VMI,Georgia Tech",9/10/1919,7,,,1949,
585,25,Frank Reagan,40.0,30.0,B,12,0.0,182.0,5-11,Pennsylvania,7/28/1919,8,,New York Giants / 3rd / 22nd pick / 1941,1949,
586,26,George Savitsky,64.0,25.0,T,12,0.0,244.0,6-2,Pennsylvania,7/30/1924,1,,Philadelphia Eagles / 5th / 30th pick / 1947,1949,
587,27,Clyde Scott,27.0,25.0,HB,8,2.0,174.0,6-0,"Navy,Arkansas",8/29/1924,Rook,,Philadelphia Eagles / 1st / 8th pick / 1948,1949,
588,28,Vic Sears,79.0,31.0,T,11,11.0,223.0,6-3,Oregon St.,3/4/1918,8,,Pittsburgh Steelers / 5th / 33rd pick / 1941,1949,
589,29,Leo Skladany,82.0,22.0,E,3,1.0,210.0,6-1,Pittsburgh,8/9/1927,Rook,,Philadelphia Eagles / 17th / 171st pick / 1949,1949,
590,30,Tommy Thompson,11.0,33.0,QB,12,9.0,192.0,6-1,Tulsa,8/15/1916,9,,,1949,
591,31,Steve Van Buren,15.0,29.0,HB,12,10.0,200.0,6-0,LSU,12/28/1920,5,,Philadelphia Eagles / 1st / 5th pick / 1944,1949,
592,32,Al Wistert,70.0,29.0,T,12,11.0,214.0,6-1,Michigan,12/28/1920,6,,Phi/Pit Eagles/Steelers / 5th / 32nd pick / 1943,1949,
593,33,Alex Wojciechowicz,53.0,34.0,C,12,1.0,217.0,5-11,Fordham,8/12/1915,11,,Detroit Lions / 1st / 6th pick / 1938,1949,
594,34,Frank Ziegler,41.0,26.0,HB,10,4.0,175.0,5-11,Georgia Tech,10/1/1923,Rook,,Philadelphia Eagles / 3rd / 29th pick / 1949,1949,
595,35,Team Total,,28.5,,12,,206.3,6-0.6,,,3.8,,,1949,
596,0,Neill Armstrong,80.0,24.0,E,12,9.0,189.0,6-2,Oklahoma St.,3/9/1926,3,,Philadelphia Eagles / 1st / 8th pick / 1947,1950,
597,1,Walt Barnes,74.0,32.0,G,12,12.0,238.0,6-1,LSU,1/26/1918,2,,,1950,
598,2,Chuck Bednarik,60.0,25.0,LB,12,12.0,233.0,6-3,Pennsylvania,5/1/1925,1,,Philadelphia Eagles / 1st / 1st pick / 1949,1950,
599,3,Bill Boedeker,21.0,26.0,HB,1,0.0,192.0,5-11,DePaul,3/7/1924,4,,,1950,
600,4,Russ Craft,33.0,31.0,DB,12,12.0,178.0,5-9,Alabama,10/15/1919,4,,Phi/Pit Eagles/Steelers / 15th / 132nd pick / 1943,1950,
601,5,Jack Ferrante,83.0,34.0,E,12,11.0,197.0,6-1,none,3/9/1916,9,,,1950,
602,6,Mario Giannelli,64.0,30.0,MG,12,0.0,265.0,6-0,Boston Col.,12/24/1920,2,,Bos/Bkn Yanks/Tigers / 20th / 201st pick / 1945,1950,
603,7,John Green,89.0,29.0,DE,12,12.0,192.0,6-1,Tulsa,10/14/1921,3,,Philadelphia Eagles / 16th / 162nd pick / 1944,1950,
604,8,Billy Hix,85.0,21.0,E,11,0.0,215.0,6-2,Arkansas,1/18/1929,Rook,,Philadelphia Eagles / 14th / 183rd pick / 1950,1950,
605,9,Mike Jarmoluk,78.0,28.0,DT,12,12.0,232.0,6-5,Temple,10/22/1922,4,,Detroit Lions / 7th / 62nd pick / 1945,1950,
606,10,Bucko Kilroy,76.0,29.0,G,12,12.0,243.0,6-2,"Notre Dame,Temple",5/30/1921,7,,,1950,
607,11,Toy Ledbetter,21.0,23.0,HB,10,0.0,198.0,5-10,Oklahoma St.,10/30/1927,Rook,,,1950,
608,12,Vic Lindskog,52.0,36.0,C,12,6.0,203.0,6-1,Stanford,12/3/1914,6,,Philadelphia Eagles / 2nd / 13th pick / 1942,1950,
609,13,Jay MacDowell,88.0,31.0,T,12,12.0,217.0,6-2,Washington,9/14/1919,4,,Cleveland Rams / 3rd / 19th pick / 1941,1950,
610,14,Bill Mackrides,39.0,25.0,QB,8,0.0,182.0,5-11,Nevada,7/8/1925,3,,Philadelphia Eagles / 3rd / 19th pick / 1947,1950,
611,15,John Magee,67.0,27.0,G,12,0.0,220.0,5-10,"Rice,Louisiana",7/21/1923,2,,Philadelphia Eagles / 22nd / 228th pick / 1945,1950,
612,16,Duke Maronic,61.0,29.0,G,12,12.0,209.0,5-9,none,7/13/1921,6,,,1950,
613,17,Pat McHugh,49.0,31.0,DB,12,12.0,166.0,5-11,Georgia Tech,12/21/1919,3,,Philadelphia Eagles / 12th / 108th pick / 1946,1950,
614,18,Joe Muha,36.0,29.0,FB,11,11.0,205.0,6-1,VMI,4/15/1921,4,,Phi/Pit Eagles/Steelers / 1st / 2nd pick / 1943,1950,
615,19,Jack Myers,32.0,26.0,FB,12,12.0,200.0,6-2,UCLA,10/8/1924,2,,Philadelphia Eagles / 5th / 33rd pick / 1948,1950,
616,20,Jim Parmer,43.0,23.0,FB,10,4.0,193.0,6-0,"Texas A&M,Oklahoma St.",4/15/1927,2,,Philadelphia Eagles / 25th / 234th pick / 1948,1950,
617,21,Cliff Patton,65.0,27.0,G,12,2.0,243.0,6-2,TCU,7/29/1923,4,,,1950,
618,22,Pete Pihos,35.0,27.0,E,12,12.0,210.0,6-1,Indiana,10/22/1923,3,,Philadelphia Eagles / 5th / 41st pick / 1945,1950,
619,23,Frank Reagan,40.0,31.0,B,12,0.0,182.0,5-11,Pennsylvania,7/28/1919,9,,New York Giants / 3rd / 22nd pick / 1941,1950,
620,24,Dan Sandifer,31.0,23.0,DB,5,0.0,190.0,6-1,LSU,3/1/1927,2,,Washington Redskins / 5th / 28th pick / 1948,1950,
621,25,Clyde Scott,27.0,26.0,HB,1,1.0,174.0,6-0,"Navy,Arkansas",8/29/1924,1,,Philadelphia Eagles / 1st / 8th pick / 1948,1950,
622,26,Vic Sears,79.0,32.0,T,12,12.0,223.0,6-3,Oregon St.,3/4/1918,9,,Pittsburgh Steelers / 5th / 33rd pick / 1941,1950,
623,27,Walt Stickel,75.0,28.0,T,12,0.0,247.0,6-3,"Tulsa,Pennsylvania",3/31/1922,4,,Chicago Bears / 21st / 215th pick / 1945,1950,
624,28,Joe Sutton,45.0,26.0,DB,9,9.0,180.0,5-11,Temple,4/26/1924,1,,,1950,
625,29,Tommy Thompson,11.0,34.0,QB,12,12.0,192.0,6-1,Tulsa,8/15/1916,10,,,1950,
626,30,Steve Van Buren,15.0,30.0,HB,10,10.0,200.0,6-0,LSU,12/28/1920,6,,Philadelphia Eagles / 1st / 5th pick / 1944,1950,
627,31,Norm Willey,44.0,23.0,DE,12,5.0,224.0,6-2,Marshall,8/22/1927,Rook,,Philadelphia Eagles / 13th / 170th pick / 1950,1950,
628,32,Al Wistert,70.0,30.0,T,11,10.0,214.0,6-1,Michigan,12/28/1920,7,,Phi/Pit Eagles/Steelers / 5th / 32nd pick / 1943,1950,
629,33,Alex Wojciechowicz,53.0,35.0,C,7,1.0,217.0,5-11,Fordham,8/12/1915,12,,Detroit Lions / 1st / 6th pick / 1938,1950,
630,34,Frank Ziegler,41.0,27.0,HB,12,12.0,175.0,5-11,Georgia Tech,10/1/1923,1,,Philadelphia Eagles / 3rd / 29th pick / 1949,1950,
631,35,Team Total,,28.2,,12,,206.8,6-0.6,,,4.0,,,1950,
632,0,Neill Armstrong,80.0,25.0,E,6,6.0,189.0,6-2,Oklahoma St.,3/9/1926,4,,Philadelphia Eagles / 1st / 8th pick / 1947,1951,
633,1,Walt Barnes,74.0,33.0,G,12,10.0,238.0,6-1,LSU,1/26/1918,3,,,1951,
634,2,Chuck Bednarik,60.0,26.0,LB,12,12.0,233.0,6-3,Pennsylvania,5/1/1925,2,,Philadelphia Eagles / 1st / 1st pick / 1949,1951,
635,3,Adrian Burk,10.0,24.0,QB,12,12.0,190.0,6-2,Baylor,12/14/1927,1,,"Washington Redskins / 14th / 160th pick / 1951, Baltimore Colts / 1st / 2nd pick / 1950",1951,
636,4,Gerry Cowhig,36.0,30.0,LB,11,9.0,215.0,6-2,Notre Dame,7/5/1921,4,,Cleveland Rams / 6th / 48th pick / 1945,1951,
637,5,Russ Craft,33.0,32.0,DB,12,12.0,178.0,5-9,Alabama,10/15/1919,5,,Phi/Pit Eagles/Steelers / 15th / 132nd pick / 1943,1951,
638,6,Ken Farragut,53.0,23.0,C,11,2.0,240.0,6-4,Mississippi,12/23/1928,Rook,,Philadelphia Eagles / 6th / 68th pick / 1951,1951,
639,7,Mario Giannelli,64.0,31.0,MG,10,10.0,265.0,6-0,Boston Col.,12/24/1920,3,,Bos/Bkn Yanks/Tigers / 20th / 201st pick / 1945,1951,
640,8,Bud Grant,86.0,24.0,E,12,11.0,199.0,6-3,Minnesota,5/20/1927,Rook,,Philadelphia Eagles / 1st / 14th pick / 1950,1951,
641,9,John Green,89.0,30.0,DE,1,1.0,192.0,6-1,Tulsa,10/14/1921,4,,Philadelphia Eagles / 16th / 162nd pick / 1944,1951,
642,10,Roscoe Hansen,73.0,22.0,T,9,0.0,215.0,6-3,North Carolina,9/24/1929,Rook,,Philadelphia Eagles / 29th / 346th pick / 1951,1951,
643,11,Mike Jarmoluk,78.0,29.0,DT,12,12.0,232.0,6-5,Temple,10/22/1922,5,,Detroit Lions / 7th / 62nd pick / 1945,1951,
644,12,Bucko Kilroy,76.0,30.0,G,12,12.0,243.0,6-2,"Notre Dame,Temple",5/30/1921,8,,,1951,
645,13,Vic Lindskog,52.0,37.0,C,11,10.0,203.0,6-1,Stanford,12/3/1914,7,,Philadelphia Eagles / 2nd / 13th pick / 1942,1951,
646,14,Jay MacDowell,88.0,32.0,T,12,12.0,217.0,6-2,Washington,9/14/1919,5,,Cleveland Rams / 3rd / 19th pick / 1941,1951,
647,15,Bill Mackrides,39.0,26.0,QB,6,0.0,182.0,5-11,Nevada,7/8/1925,4,,Philadelphia Eagles / 3rd / 19th pick / 1947,1951,
648,16,John Magee,67.0,28.0,G,12,4.0,220.0,5-10,"Rice,Louisiana",7/21/1923,3,,Philadelphia Eagles / 22nd / 228th pick / 1945,1951,
649,17,Pat McHugh,49.0,32.0,DB,8,6.0,166.0,5-11,Georgia Tech,12/21/1919,4,,Philadelphia Eagles / 12th / 108th pick / 1946,1951,
650,18,Red O'Quinn,81.0,26.0,DB,5,0.0,195.0,6-2,Wake Forest,9/7/1925,1,,Chicago Bears / 3rd / 31st pick / 1949,1951,
651,19,Jim Parmer,43.0,24.0,FB,11,11.0,193.0,6-0,"Texas A&M,Oklahoma St.",4/15/1927,3,,Philadelphia Eagles / 25th / 234th pick / 1948,1951,
652,20,Pete Pihos,35.0,28.0,E,12,12.0,210.0,6-1,Indiana,10/22/1923,4,,Philadelphia Eagles / 5th / 41st pick / 1945,1951,
653,21,Al Pollard,21.0,23.0,HB,6,1.0,196.0,6-0,"Loyola Marymount,Army",9/7/1928,Rook,,New York Yanks / 21st / 251st pick / 1951,1951,
654,22,Bosh Pritchard,30.0,32.0,HB,6,2.0,164.0,5-11,"VMI,Georgia Tech",9/10/1919,9,,,1951,
655,23,John Rauch,11.0,24.0,QB,4,0.0,195.0,6-1,Georgia,8/20/1927,2,,Detroit Lions / 1st / 2nd pick / 1949,1951,
656,24,Frank Reagan,40.0,32.0,B,12,12.0,182.0,5-11,Pennsylvania,7/28/1919,10,,New York Giants / 3rd / 22nd pick / 1941,1951,
657,25,Ray Romero,68.0,24.0,G,7,0.0,213.0,5-11,Kansas St.,12/31/1927,Rook,,,1951,
658,26,Dan Sandifer,31.0,24.0,DB,12,1.0,190.0,6-1,LSU,3/1/1927,3,,Washington Redskins / 5th / 28th pick / 1948,1951,
659,27,Clyde Scott,27.0,27.0,HB,12,5.0,174.0,6-0,"Navy,Arkansas",8/29/1924,2,,Philadelphia Eagles / 1st / 8th pick / 1948,1951,
660,28,Vic Sears,79.0,33.0,T,12,11.0,223.0,6-3,Oregon St.,3/4/1918,10,,Pittsburgh Steelers / 5th / 33rd pick / 1941,1951,
661,29,Dick Steere,72.0,24.0,G,5,1.0,240.0,6-4,Drake,3/2/1927,Rook,,San Francisco 49ers / 5th / 53rd pick / 1951,1951,
662,30,Walt Stickel,75.0,29.0,T,11,11.0,247.0,6-3,"Tulsa,Pennsylvania",3/31/1922,5,,Chicago Bears / 21st / 215th pick / 1945,1951,
663,31,Joe Sutton,45.0,27.0,DB,11,6.0,180.0,5-11,Temple,4/26/1924,2,,,1951,
664,32,Ebert Van Buren,17.0,27.0,DB,12,6.0,210.0,6-2,LSU,12/6/1924,Rook,,Philadelphia Eagles / 1st / 7th pick / 1951,1951,
665,33,Steve Van Buren,15.0,31.0,HB,10,6.0,200.0,6-0,LSU,12/28/1920,7,,Philadelphia Eagles / 1st / 5th pick / 1944,1951,
666,34,Bobby Walston,83.0,23.0,E,12,12.0,190.0,6-0,Georgia,10/17/1928,Rook,,Philadelphia Eagles / 14th / 166th pick / 1951,1951,
667,35,Norm Willey,44.0,24.0,DE,11,0.0,224.0,6-2,Marshall,8/22/1927,1,,Philadelphia Eagles / 13th / 170th pick / 1950,1951,
668,36,Al Wistert,70.0,31.0,T,12,12.0,214.0,6-1,Michigan,12/28/1920,8,,Phi/Pit Eagles/Steelers / 5th / 32nd pick / 1943,1951,
669,37,Frank Ziegler,41.0,28.0,HB,12,6.0,175.0,5-11,Georgia Tech,10/1/1923,2,,Philadelphia Eagles / 3rd / 29th pick / 1949,1951,
670,38,Team Total,,27.8,,12,,206.1,6-1.0,,,3.4,,,1951,
671,0,Bibbles Bawel,81.0,22.0,DB,12,10.0,185.0,6-1,Evansville,11/21/1930,Rook,,,1952,
672,1,Chuck Bednarik,60.0,27.0,LB,12,12.0,233.0,6-3,Pennsylvania,5/1/1925,3,,Philadelphia Eagles / 1st / 1st pick / 1949,1952,
673,2,John Brewer,36.0,24.0,FB,12,5.0,230.0,6-4,Louisville,8/26/1928,Rook,,Philadelphia Eagles / 28th / 329th pick / 1952,1952,
674,3,Adrian Burk,10.0,25.0,QB,12,3.0,190.0,6-2,Baylor,12/14/1927,2,,"Washington Redskins / 14th / 160th pick / 1951, Baltimore Colts / 1st / 2nd pick / 1950",1952,
675,4,Russ Craft,33.0,33.0,DB,12,11.0,178.0,5-9,Alabama,10/15/1919,6,,Phi/Pit Eagles/Steelers / 15th / 132nd pick / 1943,1952,
676,5,Fred Enke,17.0,28.0,QB,9,0.0,208.0,6-1,Arizona,12/15/1924,4,,Detroit Lions / 7th / 47th pick / 1948,1952,
677,6,Ken Farragut,53.0,24.0,C,12,12.0,240.0,6-4,Mississippi,12/23/1928,1,,Philadelphia Eagles / 6th / 68th pick / 1951,1952,
678,7,Neil Ferris,27.0,25.0,DB,8,4.0,181.0,5-11,Loyola Marymount,10/31/1927,1,,,1952,
679,8,Ralph Goldston,22.0,23.0,HB,9,2.0,195.0,5-11,"Indiana,Youngstown St.",2/25/1929,Rook,,Philadelphia Eagles / 11th / 125th pick / 1952,1952,
680,9,Bud Grant,86.0,25.0,E,12,12.0,199.0,6-3,Minnesota,5/20/1927,1,,Philadelphia Eagles / 1st / 14th pick / 1950,1952,
681,10,Bill Horrell,62.0,22.0,G,4,0.0,222.0,5-11,Michigan St.,3/15/1930,Rook,,,1952,
682,11,John Huzvar,38.0,23.0,FB,12,7.0,247.0,6-4,"North Carolina St.,Pittsburgh",8/6/1929,Rook,,,1952,
683,12,Mike Jarmoluk,78.0,30.0,DT,12,12.0,232.0,6-5,Temple,10/22/1922,6,,Detroit Lions / 7th / 62nd pick / 1945,1952,
684,13,Bucko Kilroy,76.0,31.0,G,12,12.0,243.0,6-2,"Notre Dame,Temple",5/30/1921,9,,,1952,
685,14,John Magee,67.0,29.0,G,12,11.0,220.0,5-10,"Rice,Louisiana",7/21/1923,4,,Philadelphia Eagles / 22nd / 228th pick / 1945,1952,
686,15,Maury Nipp,68.0,22.0,G,10,7.0,219.0,6-0,Loyola Marymount,3/21/1930,Rook,,Philadelphia Eagles / 9th / 101st pick / 1952,1952,
687,16,Bob Oristaglio,89.0,28.0,DE,4,2.0,214.0,6-2,Pennsylvania,4/6/1924,3,,Cleveland Browns / 4th / 39th pick / 1951,1952,
688,17,Jim Parmer,43.0,25.0,FB,6,4.0,193.0,6-0,"Texas A&M,Oklahoma St.",4/15/1927,4,,Philadelphia Eagles / 25th / 234th pick / 1948,1952,
689,18,Pete Pihos,35.0,29.0,E,12,11.0,210.0,6-1,Indiana,10/22/1923,5,,Philadelphia Eagles / 5th / 41st pick / 1945,1952,
690,19,Al Pollard,21.0,24.0,HB,12,5.0,196.0,6-0,"Loyola Marymount,Army",9/7/1928,1,,New York Yanks / 21st / 251st pick / 1951,1952,
691,20,Knox Ramsey,62.0,26.0,G,3,1.0,216.0,6-1,William & Mary,2/13/1926,4,,Chicago Bears / 5th / 32nd pick / 1948,1952,
692,21,Joe Restic,82.0,26.0,E,3,0.0,180.0,6-2,"St. Francis (PA),Villanova",7/21/1926,Rook,,,1952,
693,22,Wayne Robinson,52.0,22.0,LB,12,12.0,225.0,6-2,Minnesota,1/14/1930,Rook,,Philadelphia Eagles / 8th / 89th pick / 1952,1952,
694,23,Dan Rogas,65.0,26.0,G,10,1.0,230.0,6-1,Tulane,8/9/1926,1,,Cleveland Browns / 6th / 74th pick / 1951,1952,
695,24,Clyde Scott,27.0,28.0,HB,2,2.0,174.0,6-0,"Navy,Arkansas",8/29/1924,3,,Philadelphia Eagles / 1st / 8th pick / 1948,1952,
696,25,Vic Sears,79.0,34.0,T,12,12.0,223.0,6-3,Oregon St.,3/4/1918,11,,Pittsburgh Steelers / 5th / 33rd pick / 1941,1952,
697,26,Lum Snyder,73.0,22.0,T,11,11.0,228.0,6-5,Georgia Tech,8/12/1930,Rook,,Philadelphia Eagles / 3rd / 29th pick / 1952,1952,
698,27,Don Stevens,20.0,24.0,HB,11,5.0,176.0,5-9,Illinois,5/25/1928,Rook,,Philadelphia Eagles / 30th / 353rd pick / 1952,1952,
699,28,Bob Stringer,44.0,23.0,LB,12,0.0,197.0,6-1,Tulsa,10/8/1929,Rook,,Philadelphia Eagles / 14th / 161st pick / 1952,1952,
700,29,Joe Sutton,45.0,28.0,DB,10,9.0,180.0,5-11,Temple,4/26/1924,3,,,1952,
701,30,Bobby Thomason,11.0,24.0,QB,12,9.0,196.0,6-1,VMI,3/26/1928,3,,Los Angeles Rams / 1st / 7th pick / 1949,1952,
702,31,Joe Tyrrell,69.0,23.0,G,2,0.0,215.0,5-11,Temple,4/6/1929,Rook,,Philadelphia Eagles / 24th / 281st pick / 1952,1952,
703,32,Ebert Van Buren,31.0,28.0,DB,12,12.0,210.0,6-2,LSU,12/6/1924,1,,Philadelphia Eagles / 1st / 7th pick / 1951,1952,
704,33,Bobby Walston,83.0,24.0,E,12,10.0,190.0,6-0,Georgia,10/17/1928,1,,Philadelphia Eagles / 14th / 166th pick / 1951,1952,
705,34,Norm Willey,63.0,25.0,DE,12,8.0,224.0,6-2,Marshall,8/22/1927,2,,Philadelphia Eagles / 13th / 170th pick / 1950,1952,
706,35,Frank Wydo,75.0,28.0,T,12,12.0,225.0,6-4,"Duquesne,Cornell",6/15/1924,5,,Pittsburgh Steelers / 5th / 29th pick / 1947,1952,
707,36,Frank Ziegler,41.0,29.0,HB,11,8.0,175.0,5-11,Georgia Tech,10/1/1923,3,,Philadelphia Eagles / 3rd / 29th pick / 1949,1952,
708,37,Jack Zilly,88.0,31.0,DE,12,10.0,212.0,6-2,Notre Dame,11/11/1921,5,,Cleveland Rams / 4th / 32nd pick / 1945,1952,
709,38,Team Total,,26.1,,12,,208.2,6-1.2,,,2.4,,,1952,
710,0,Chuck Bednarik,60.0,28.0,LB,12,12.0,233.0,6-3,Pennsylvania,5/1/1925,4,,Philadelphia Eagles / 1st / 1st pick / 1949,1953,
711,1,John Brewer,36.0,25.0,FB,6,0.0,230.0,6-4,Louisville,8/26/1928,1,,Philadelphia Eagles / 28th / 329th pick / 1952,1953,
712,2,Tom Brookshier,45.0,22.0,DB,11,11.0,196.0,6-0,Colorado,12/16/1931,Rook,,Philadelphia Eagles / 10th / 118th pick / 1953,1953,
713,3,Adrian Burk,10.0,26.0,QB,10,4.0,190.0,6-2,Baylor,12/14/1927,3,,"Washington Redskins / 14th / 160th pick / 1951, Baltimore Colts / 1st / 2nd pick / 1950",1953,
714,4,Russ Craft,33.0,34.0,DB,12,12.0,178.0,5-9,Alabama,10/15/1919,7,,Phi/Pit Eagles/Steelers / 15th / 132nd pick / 1943,1953,
715,5,Ken Farragut,53.0,25.0,C,12,12.0,240.0,6-4,Mississippi,12/23/1928,2,,Philadelphia Eagles / 6th / 68th pick / 1951,1953,
716,6,Bob Gambold,14.0,24.0,QB,3,0.0,215.0,6-4,Washington St.,2/5/1929,Rook,,Chicago Cardinals / 24th / 307th pick / 1950,1953,
717,7,Hal Giancanelli,27.0,24.0,HB,12,0.0,182.0,5-10,Loyola Marymount,5/21/1929,Rook,,,1953,
718,8,Bob Hudson,88.0,23.0,DB,12,12.0,225.0,6-4,Clemson,4/5/1930,2,,New York Giants / 12th / 146th pick / 1951,1953,
719,9,Willie Irvin,81.0,23.0,DE,3,1.0,203.0,6-3,Florida A&M,1/3/1930,Rook,,Philadelphia Eagles / 15th / 179th pick / 1953,1953,
720,10,Mike Jarmoluk,78.0,31.0,DT,12,12.0,232.0,6-5,Temple,10/22/1922,7,,Detroit Lions / 7th / 62nd pick / 1945,1953,
721,11,Don Johnson,40.0,22.0,HB,12,4.0,187.0,6-0,California,10/31/1931,Rook,,Philadelphia Eagles / 3rd / 34th pick / 1953,1953,
722,12,Bucko Kilroy,76.0,32.0,G,12,12.0,243.0,6-2,"Notre Dame,Temple",5/30/1921,10,,,1953,
723,13,Toy Ledbetter,25.0,26.0,HB,10,6.0,198.0,5-10,Oklahoma St.,10/30/1927,3,,,1953,
724,14,John Magee,67.0,30.0,G,12,12.0,220.0,5-10,"Rice,Louisiana",7/21/1923,5,,Philadelphia Eagles / 22nd / 228th pick / 1945,1953,
725,15,John Michels,61.0,22.0,G,11,1.0,200.0,5-11,Tennessee,2/15/1931,Rook,,Philadelphia Eagles / 25th / 298th pick / 1953,1953,
726,16,George Mrkonic,72.0,24.0,T,10,0.0,225.0,6-2,Kansas,12/17/1929,Rook,,Philadelphia Eagles / 4th / 46th pick / 1953,1953,
727,17,Maury Nipp,68.0,23.0,G,12,12.0,219.0,6-0,Loyola Marymount,3/21/1930,1,,Philadelphia Eagles / 9th / 101st pick / 1952,1953,
728,18,Jim Parmer,43.0,26.0,FB,12,3.0,193.0,6-0,"Texas A&M,Oklahoma St.",4/15/1927,5,,Philadelphia Eagles / 25th / 234th pick / 1948,1953,
729,19,Pete Pihos,35.0,30.0,E,12,12.0,210.0,6-1,Indiana,10/22/1923,6,,Philadelphia Eagles / 5th / 41st pick / 1945,1953,
730,20,Al Pollard,21.0,25.0,HB,12,9.0,196.0,6-0,"Loyola Marymount,Army",9/7/1928,2,,New York Yanks / 21st / 251st pick / 1951,1953,
731,21,Jess Richardson,65.0,23.0,DT,12,0.0,261.0,6-2,Alabama,8/18/1930,Rook,,Philadelphia Eagles / 8th / 93rd pick / 1953,1953,
732,22,Wayne Robinson,52.0,23.0,LB,11,11.0,225.0,6-2,Minnesota,1/14/1930,1,,Philadelphia Eagles / 8th / 89th pick / 1952,1953,
733,23,Bob Schnelker,85.0,25.0,E,8,3.0,214.0,6-3,Bowling Green,10/17/1928,Rook,,Cleveland Browns / 29th / 377th pick / 1950,1953,
734,24,Tom Scott,82.0,23.0,DE,12,12.0,218.0,6-2,Virginia,9/3/1930,Rook,,Los Angeles Rams / 5th / 61st pick / 1953,1953,
735,25,Vic Sears,79.0,35.0,T,12,12.0,223.0,6-3,Oregon St.,3/4/1918,12,,Pittsburgh Steelers / 5th / 33rd pick / 1941,1953,
736,26,Lum Snyder,73.0,23.0,T,12,12.0,228.0,6-5,Georgia Tech,8/12/1930,1,,Philadelphia Eagles / 3rd / 29th pick / 1952,1953,
737,27,Bob Stringer,44.0,24.0,LB,12,0.0,197.0,6-1,Tulsa,10/8/1929,1,,Philadelphia Eagles / 14th / 161st pick / 1952,1953,
738,28,Bobby Thomason,11.0,25.0,QB,12,8.0,196.0,6-1,VMI,3/26/1928,4,,Los Angeles Rams / 1st / 7th pick / 1949,1953,
739,29,Ebert Van Buren,31.0,29.0,DB,12,12.0,210.0,6-2,LSU,12/6/1924,2,,Philadelphia Eagles / 1st / 7th pick / 1951,1953,
740,30,Bobby Walston,83.0,25.0,E,12,9.0,190.0,6-0,Georgia,10/17/1928,2,,Philadelphia Eagles / 14th / 166th pick / 1951,1953,
741,31,Norm Willey,86.0,26.0,DE,12,12.0,224.0,6-2,Marshall,8/22/1927,3,,Philadelphia Eagles / 13th / 170th pick / 1950,1953,
742,32,Jerry Williams,49.0,30.0,DB,12,3.0,175.0,5-10,"Idaho,Washington St.",11/1/1923,4,,Los Angeles Rams / 7th / 63rd pick / 1949,1953,
743,33,Frank Wydo,75.0,29.0,T,12,12.0,225.0,6-4,"Duquesne,Cornell",6/15/1924,6,,Pittsburgh Steelers / 5th / 29th pick / 1947,1953,
744,34,Frank Ziegler,41.0,30.0,HB,12,11.0,175.0,5-11,Georgia Tech,10/1/1923,4,,Philadelphia Eagles / 3rd / 29th pick / 1949,1953,
745,35,Team Total,,26.1,,12,,210.7,6-1.4,,,2.8,,,1953,
746,0,Roy Barni,33.0,27.0,DB,10,10.0,185.0,5-11,San Francisco,2/15/1927,2,,,1954,
747,1,Chuck Bednarik,60.0,29.0,LB,12,12.0,233.0,6-3,Pennsylvania,5/1/1925,5,,Philadelphia Eagles / 1st / 1st pick / 1949,1954,
748,2,Adrian Burk,10.0,27.0,QB,12,8.0,190.0,6-2,Baylor,12/14/1927,4,,"Washington Redskins / 14th / 160th pick / 1951, Baltimore Colts / 1st / 2nd pick / 1950",1954,
749,3,Gus Cifelli,77.0,28.0,T,7,1.0,244.0,6-4,"Nevada,Notre Dame",2/3/1926,4,,Detroit Lions / 19th / 239th pick / 1950,1954,
750,4,Harry Dowda,44.0,32.0,DB,12,12.0,195.0,6-2,Wake Forest,12/29/1922,5,,Washington Redskins / 19th / 168th pick / 1947,1954,
751,5,Ken Farragut,53.0,26.0,C,8,8.0,240.0,6-4,Mississippi,12/23/1928,3,,Philadelphia Eagles / 6th / 68th pick / 1951,1954,
752,6,Hal Giancanelli,27.0,25.0,HB,10,5.0,182.0,5-10,Loyola Marymount,5/21/1929,1,,,1954,
753,7,Ralph Goldston,22.0,25.0,HB,8,0.0,195.0,5-11,"Indiana,Youngstown St.",2/25/1929,2,,Philadelphia Eagles / 11th / 125th pick / 1952,1954,
754,8,Tom Higgins,71.0,24.0,T,5,0.0,230.0,6-2,North Carolina,2/26/1930,1,,Chicago Cardinals / 6th / 71st pick / 1953,1954,
755,9,Bob Hudson,42.0,24.0,DB,12,12.0,225.0,6-4,Clemson,4/5/1930,3,,New York Giants / 12th / 146th pick / 1951,1954,
756,10,Ken Huxhold,63.0,25.0,G,11,7.0,226.0,6-1,Wisconsin,8/10/1929,Rook,,Chicago Cardinals / 27th / 319th pick / 1951,1954,
