,index,Player,No.,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Year,Salary
411,29,Fred Whittingham,53.0,30.0,MLB,7,0.0,240.0,6-1,Cal Poly-San Luis Obispo,2/4/1939,5,3.0,,1969,
412,30,Mike Ditka,89.0,30.0,TE,12,4.0,228.0,6-3,Pittsburgh,10/18/1939,8,3.0,"Chicago Bears / 1st / 5th pick / 1961, Houston Oilers / 1st / 8th pick / 1961",1969,
413,31,Thomas Stincic,56.0,23.0,LB,14,0.0,230.0,6-4,Michigan,11/24/1946,Rook,3.0,Dallas Cowboys / 3rd / 68th pick / 1969,1969,
414,32,Rayfield Wright,70.0,24.0,T,14,3.0,255.0,6-6,Fort Valley St.,8/23/1945,2,3.0,Dallas Cowboys / 7th / 182nd pick / 1967,1969,
415,33,Dennis Homan,24.0,23.0,WR,11,4.0,181.0,6-1,Alabama,1/9/1946,1,3.0,Dallas Cowboys / 1st / 20th pick / 1968,1969,
416,34,Jackie Burkett,60.0,33.0,LLB,11,0.0,230.0,6-4,Auburn,12/16/1936,8,3.0,Baltimore Colts / 1st / 12th pick / 1959,1969,
417,35,Pettis Norman,84.0,30.0,TE,10,10.0,222.0,6-3,Johnson C. Smith,1/4/1939,7,3.0,Dallas Texans / 16th / 123rd pick / 1962,1969,
418,36,Mike Johnson,23.0,26.0,DB,12,0.0,184.0,5-11,Kansas,10/7/1943,3,3.0,Oakland Raiders / 14th / 125th pick / 1966,1969,
419,37,Richmond Flowers,45.0,22.0,DB,6,0.0,180.0,6-0,Tennessee,6/13/1947,Rook,2.0,Dallas Cowboys / 2nd / 49th pick / 1969,1969,
420,38,Roger Staubach,12.0,27.0,QB,6,1.0,197.0,6-3,"New Mex. Mil. Inst.,Navy",2/5/1942,Rook,2.0,"Kansas City Chiefs / 16th / 122nd pick / 1964, Dallas Cowboys / 10th / 129th pick / 1964",1969,
421,39,Otto Brown,31.0,22.0,DB,14,1.0,188.0,6-1,Prairie View A&M,1/12/1947,Rook,2.0,,1969,
422,40,Bobby Joe Conrad,40.0,34.0,FL,8,0.0,194.0,6-2,Texas A&M,11/17/1935,11,1.0,New York Giants / 5th / 58th pick / 1958,1969,
423,41,Craig Baynham,46.0,25.0,HB,10,0.0,204.0,6-1,Georgia Tech,7/24/1944,2,0.0,Dallas Cowboys / 12th / 176th pick / 1966,1969,
424,42,Claxton Welch,42.0,22.0,RB,6,0.0,203.0,5-11,Oregon,7/3/1947,Rook,0.0,Dallas Cowboys / 9th / 230th pick / 1969,1969,
425,43,Team Total,,26.5,,14,,222.2,6-2.6,,,3.9,,,1969,
426,0,Chuck Howley,54.0,34.0,LB,14,14.0,228.0,6-3,West Virginia,6/28/1936,12,15.0,Chicago Bears / 1st / 7th pick / 1958,1970,
427,1,Bob Hayes,22.0,28.0,SE,13,9.0,187.0,6-0,Florida A&M,12/20/1942,5,13.0,"Dallas Cowboys / 7th / 88th pick / 1964, Denver Broncos / 14th / 105th pick / 1964",1970,
428,2,Mel Renfro,20.0,29.0,DB,14,14.0,190.0,6-0,Oregon,12/30/1941,6,11.0,"Dallas Cowboys / 2nd / 17th pick / 1964, Oakland Raiders / 10th / 79th pick / 1964",1970,
429,3,Craig Morton,14.0,27.0,QB,12,11.0,214.0,6-4,California,2/5/1943,5,11.0,"Dallas Cowboys / 1st / 5th pick / 1965, Oakland Raiders / 10th / 75th pick / 1965",1970,
430,4,Bob Lilly,74.0,31.0,DT,14,14.0,260.0,6-5,TCU,7/26/1939,9,10.0,"Dallas Cowboys / 1st / 13th pick / 1961, Dallas Texans / 2nd / 14th pick / 1961",1970,
431,5,John Niland,76.0,26.0,G,14,12.0,245.0,6-3,Iowa,2/29/1944,4,10.0,"Dallas Cowboys / 1st / 5th pick / 1966, Oakland Raiders / 13th / 116th pick / 1966",1970,
432,6,Jethro Pugh,75.0,26.0,DT,14,14.0,260.0,6-6,Elizabeth City St.,7/3/1944,5,9.0,Dallas Cowboys / 11th / 145th pick / 1965,1970,
433,7,Dave Manders,51.0,29.0,C,14,14.0,250.0,6-2,Michigan St.,2/20/1941,6,9.0,,1970,
434,8,Lee Roy Jordan,55.0,29.0,LB,14,14.0,221.0,6-1,Alabama,4/27/1941,7,9.0,"Dallas Cowboys / 1st / 6th pick / 1963, Boston Patriots / 2nd / 14th pick / 1963",1970,
435,9,Rayfield Wright,70.0,25.0,T,14,14.0,255.0,6-6,Fort Valley St.,8/23/1945,3,9.0,Dallas Cowboys / 7th / 182nd pick / 1967,1970,
436,10,George Andrie,66.0,30.0,DE,14,14.0,250.0,6-6,Marquette,4/20/1940,8,9.0,"Dallas Cowboys / 6th / 82nd pick / 1962, San Diego Chargers / 12th / 96th pick / 1962",1970,
437,11,Duane Thomas,33.0,23.0,RB,14,8.0,220.0,6-1,West Texas A&M,6/21/1947,Rook,8.0,Dallas Cowboys / 1st / 23rd pick / 1970,1970,
438,12,Lance Rentzel,19.0,27.0,WR,11,11.0,202.0,6-2,Oklahoma,10/14/1943,5,8.0,"Minnesota Vikings / 2nd / 23rd pick / 1965, Buffalo Bills / 6th / 48th pick / 1965",1970,
439,13,Blaine Nye,61.0,24.0,G,14,12.0,251.0,6-4,Stanford,3/29/1946,2,8.0,Dallas Cowboys / 5th / 130th pick / 1968,1970,
440,14,Dave Edwards,52.0,31.0,LB,13,13.0,225.0,6-1,Auburn,12/14/1939,7,8.0,Denver Broncos / 25th / 194th pick / 1962,1970,
441,15,Walt Garrison,32.0,26.0,RB,11,10.0,205.0,6-0,Oklahoma St.,7/23/1944,4,7.0,"Dallas Cowboys / 5th / 79th pick / 1966, Kansas City Chiefs / 17th / 151st pick / 1966",1970,
442,16,Ralph Neely,73.0,27.0,T,14,11.0,265.0,6-6,Oklahoma,9/12/1943,5,7.0,"Houston Oilers / 2nd / 15th pick / 1965, Baltimore Colts / 2nd / 28th pick / 1965",1970,
443,17,Cornell Green,34.0,30.0,DB,14,14.0,208.0,6-3,Utah St.,2/10/1940,8,7.0,,1970,
444,18,Herb Adderley,26.0,31.0,DB,14,14.0,205.0,6-0,Michigan St.,6/8/1939,9,7.0,"New York Titans / 2nd / 10th pick / 1961, Green Bay Packers / 1st / 12th pick / 1961",1970,
445,19,Calvin Hill,35.0,23.0,RB,12,9.0,227.0,6-4,Yale,1/2/1947,1,7.0,Dallas Cowboys / 1st / 24th pick / 1969,1970,
446,20,Larry Cole,63.0,24.0,DE,10,10.0,252.0,6-5,"Air Force,Houston,Hawaii",11/15/1946,2,6.0,Dallas Cowboys / 16th / 428th pick / 1968,1970,
447,21,Steve Kiner,60.0,23.0,LB,14,0.0,220.0,6-1,Tennessee,6/12/1947,Rook,5.0,Dallas Cowboys / 3rd / 73rd pick / 1970,1970,
448,22,Charlie Waters,41.0,22.0,DB,14,6.0,193.0,6-1,Clemson,9/10/1948,Rook,5.0,Dallas Cowboys / 3rd / 66th pick / 1970,1970,
449,23,Tony Liscio,72.0,30.0,T,11,7.0,264.0,6-5,Tulsa,7/2/1940,7,5.0,"Green Bay Packers / 3rd / 42nd pick / 1963, New York Jets / 10th / 75th pick / 1963",1970,
450,24,Mark Washington,46.0,23.0,DB,14,0.0,188.0,5-10,Morgan St.,12/28/1947,Rook,5.0,Dallas Cowboys / 13th / 335th pick / 1970,1970,
451,25,Roger Staubach,12.0,28.0,QB,8,3.0,197.0,6-3,"New Mex. Mil. Inst.,Navy",2/5/1942,1,5.0,"Kansas City Chiefs / 16th / 122nd pick / 1964, Dallas Cowboys / 10th / 129th pick / 1964",1970,
452,26,Cliff Harris,43.0,22.0,DB,11,5.0,188.0,6-0,Ouachita Baptist,11/12/1948,Rook,4.0,,1970,
453,27,Halvor Hagen,64.0,23.0,G,6,0.0,245.0,6-5,Weber St.,2/4/1947,1,4.0,Dallas Cowboys / 3rd / 74th pick / 1969,1970,
454,28,Thomas Stincic,56.0,24.0,LB,14,0.0,230.0,6-4,Michigan,11/24/1946,1,4.0,Dallas Cowboys / 3rd / 68th pick / 1969,1970,
455,29,Bob Asher,78.0,22.0,T,6,0.0,250.0,6-5,Vanderbilt,6/13/1948,Rook,4.0,Dallas Cowboys / 2nd / 27th pick / 1970,1970,
456,30,Pat Toomay,67.0,22.0,DE,14,3.0,247.0,6-5,Vanderbilt,5/17/1948,Rook,3.0,Dallas Cowboys / 6th / 153rd pick / 1970,1970,
457,31,Reggie Rucker,88.0,23.0,WR,7,2.0,195.0,6-2,Boston Univ.,9/21/1947,Rook,3.0,,1970,
458,32,Mike Clark,83.0,30.0,K,14,0.0,205.0,6-1,Texas A&M,11/7/1940,7,3.0,,1970,
459,33,Dan Reeves,30.0,26.0,RB,14,1.0,200.0,6-1,South Carolina,1/19/1944,5,3.0,,1970,
460,34,D.D. Lewis,50.0,25.0,LB,12,1.0,225.0,6-1,Mississippi St.,10/16/1945,2,2.0,Dallas Cowboys / 6th / 159th pick / 1968,1970,
461,35,Ron East,77.0,27.0,DT,14,1.0,250.0,6-4,"Montana St.,Oregon St.",8/26/1943,3,2.0,,1970,
462,36,Ron Widby,10.0,25.0,P,14,0.0,210.0,6-4,Tennessee,3/9/1945,2,2.0,New Orleans Saints / 4th / 81st pick / 1967,1970,
463,37,Richmond Flowers,45.0,23.0,DB,14,3.0,180.0,6-0,Tennessee,6/13/1947,1,2.0,Dallas Cowboys / 2nd / 49th pick / 1969,1970,
464,38,Pettis Norman,84.0,31.0,TE,14,14.0,222.0,6-3,Johnson C. Smith,1/4/1939,8,1.0,Dallas Texans / 16th / 123rd pick / 1962,1970,
465,39,Dennis Homan,24.0,24.0,WR,10,6.0,181.0,6-1,Alabama,1/9/1946,2,1.0,Dallas Cowboys / 1st / 20th pick / 1968,1970,
466,40,Mike Ditka,89.0,31.0,TE,14,0.0,228.0,6-3,Pittsburgh,10/18/1939,9,1.0,"Chicago Bears / 1st / 5th pick / 1961, Houston Oilers / 1st / 8th pick / 1961",1970,
467,41,Margene Adkins,23.0,23.0,WR,5,0.0,183.0,5-10,Henderson JC,4/30/1947,Rook,0.0,Dallas Cowboys / 2nd / 49th pick / 1970,1970,
468,42,Claxton Welch,42.0,23.0,RB,8,0.0,203.0,5-11,Oregon,7/3/1947,1,0.0,Dallas Cowboys / 9th / 230th pick / 1969,1970,
469,43,Team Total,,26.3,,14,,221.5,6-2.5,,,3.8,,,1970,
470,0,Rayfield Wright,70.0,26.0,T,14,14.0,255.0,6-6,Fort Valley St.,8/23/1945,4,16.0,Dallas Cowboys / 7th / 182nd pick / 1967,1971,
471,1,John Niland,76.0,27.0,G,14,14.0,245.0,6-3,Iowa,2/29/1944,5,16.0,"Dallas Cowboys / 1st / 5th pick / 1966, Oakland Raiders / 13th / 116th pick / 1966",1971,
472,2,Roger Staubach,12.0,29.0,QB,13,10.0,197.0,6-3,"New Mex. Mil. Inst.,Navy",2/5/1942,2,14.0,"Kansas City Chiefs / 16th / 122nd pick / 1964, Dallas Cowboys / 10th / 129th pick / 1964",1971,
473,3,Mel Renfro,20.0,30.0,DB,14,14.0,190.0,6-0,Oregon,12/30/1941,7,12.0,"Dallas Cowboys / 2nd / 17th pick / 1964, Oakland Raiders / 10th / 79th pick / 1964",1971,
474,4,Bob Lilly,74.0,32.0,DT,14,14.0,260.0,6-5,TCU,7/26/1939,10,12.0,"Dallas Cowboys / 1st / 13th pick / 1961, Dallas Texans / 2nd / 14th pick / 1961",1971,
475,5,Bob Hayes,22.0,29.0,SE,14,13.0,187.0,6-0,Florida A&M,12/20/1942,6,12.0,"Dallas Cowboys / 7th / 88th pick / 1964, Denver Broncos / 14th / 105th pick / 1964",1971,
476,6,Duane Thomas,33.0,24.0,RB,11,10.0,220.0,6-1,West Texas A&M,6/21/1947,1,10.0,Dallas Cowboys / 1st / 23rd pick / 1970,1971,
477,7,Chuck Howley,54.0,35.0,LB,14,14.0,228.0,6-3,West Virginia,6/28/1936,13,10.0,Chicago Bears / 1st / 7th pick / 1958,1971,
478,8,Cornell Green,34.0,31.0,DB,14,14.0,208.0,6-3,Utah St.,2/10/1940,9,10.0,,1971,
479,9,Walt Garrison,32.0,27.0,RB,13,11.0,205.0,6-0,Oklahoma St.,7/23/1944,5,9.0,"Dallas Cowboys / 5th / 79th pick / 1966, Kansas City Chiefs / 17th / 151st pick / 1966",1971,
480,10,Blaine Nye,61.0,25.0,G,14,14.0,251.0,6-4,Stanford,3/29/1946,3,8.0,Dallas Cowboys / 5th / 130th pick / 1968,1971,
481,11,Calvin Hill,35.0,24.0,RB,8,7.0,227.0,6-4,Yale,1/2/1947,2,8.0,Dallas Cowboys / 1st / 24th pick / 1969,1971,
482,12,Herb Adderley,26.0,32.0,DB,12,12.0,205.0,6-0,Michigan St.,6/8/1939,10,8.0,"New York Titans / 2nd / 10th pick / 1961, Green Bay Packers / 1st / 12th pick / 1961",1971,
483,13,Dave Manders,51.0,30.0,C,14,14.0,250.0,6-2,Michigan St.,2/20/1941,7,8.0,,1971,
484,14,Larry Cole,63.0,25.0,DE,14,14.0,252.0,6-5,"Air Force,Houston,Hawaii",11/15/1946,3,8.0,Dallas Cowboys / 16th / 428th pick / 1968,1971,
485,15,Dave Edwards,52.0,32.0,LB,14,14.0,225.0,6-1,Auburn,12/14/1939,8,7.0,Denver Broncos / 25th / 194th pick / 1962,1971,
486,16,Lance Alworth,19.0,31.0,FL,12,11.0,184.0,6-0,Arkansas,8/3/1940,9,7.0,"San Francisco 49ers / 1st / 8th pick / 1962, Oakland Raiders / 2nd / 9th pick / 1962",1971,
487,17,Lee Roy Jordan,55.0,30.0,LB,14,14.0,221.0,6-1,Alabama,4/27/1941,8,7.0,"Dallas Cowboys / 1st / 6th pick / 1963, Boston Patriots / 2nd / 14th pick / 1963",1971,
488,18,George Andrie,66.0,31.0,DE,14,14.0,250.0,6-6,Marquette,4/20/1940,9,7.0,"Dallas Cowboys / 6th / 82nd pick / 1962, San Diego Chargers / 12th / 96th pick / 1962",1971,
489,19,Cliff Harris,43.0,23.0,DB,14,11.0,188.0,6-0,Ouachita Baptist,11/12/1948,1,7.0,,1971,
490,20,Jethro Pugh,75.0,27.0,DT,12,12.0,260.0,6-6,Elizabeth City St.,7/3/1944,6,6.0,Dallas Cowboys / 11th / 145th pick / 1965,1971,
491,21,Mike Ditka,89.0,32.0,TE,14,4.0,228.0,6-3,Pittsburgh,10/18/1939,10,5.0,"Chicago Bears / 1st / 5th pick / 1961, Houston Oilers / 1st / 8th pick / 1961",1971,
492,22,Craig Morton,14.0,28.0,QB,10,4.0,214.0,6-4,California,2/5/1943,6,5.0,"Dallas Cowboys / 1st / 5th pick / 1965, Oakland Raiders / 10th / 75th pick / 1965",1971,
493,23,John Fitzgerald,62.0,23.0,C,14,0.0,255.0,6-5,Boston Col.,4/16/1948,Rook,4.0,Dallas Cowboys / 4th / 101st pick / 1970,1971,
494,24,Rodney Wallace,71.0,22.0,T,11,0.0,255.0,6-5,New Mexico,2/10/1949,Rook,4.0,Dallas Cowboys / 10th / 259th pick / 1971,1971,
495,25,D.D. Lewis,50.0,26.0,LB,14,0.0,225.0,6-1,Mississippi St.,10/16/1945,3,4.0,Dallas Cowboys / 6th / 159th pick / 1968,1971,
496,26,Ralph Neely,73.0,28.0,T,7,7.0,265.0,6-6,Oklahoma,9/12/1943,6,4.0,"Houston Oilers / 2nd / 15th pick / 1965, Baltimore Colts / 2nd / 28th pick / 1965",1971,
497,27,Charlie Waters,41.0,23.0,DB,14,4.0,193.0,6-1,Clemson,9/10/1948,1,4.0,Dallas Cowboys / 3rd / 66th pick / 1970,1971,
498,28,Forrest Gregg,79.0,38.0,T,6,0.0,249.0,6-4,SMU,10/18/1933,15,4.0,Green Bay Packers / 2nd / 20th pick / 1956,1971,
499,29,Tody Smith,85.0,23.0,DE,7,0.0,250.0,6-5,"Michigan St.,USC",12/24/1948,Rook,3.0,Dallas Cowboys / 1st / 25th pick / 1971,1971,
500,30,Pat Toomay,67.0,23.0,DE,14,0.0,247.0,6-5,Vanderbilt,5/17/1948,1,3.0,Dallas Cowboys / 6th / 153rd pick / 1970,1971,
501,31,Ike Thomas,37.0,24.0,DB,7,1.0,193.0,6-2,Bishop,11/4/1947,Rook,3.0,Dallas Cowboys / 2nd / 51st pick / 1971,1971,
502,32,Thomas Stincic,56.0,25.0,LB,7,0.0,230.0,6-4,Michigan,11/24/1946,2,3.0,Dallas Cowboys / 3rd / 68th pick / 1969,1971,
503,33,Billy Truax,87.0,28.0,TE,12,10.0,240.0,6-5,LSU,7/15/1943,7,3.0,"Houston Oilers / 2nd / 14th pick / 1964, Cleveland Browns / 2nd / 26th pick / 1964",1971,
504,34,Lee Roy Caffey,60.0,30.0,LB,6,0.0,240.0,6-4,Texas A&M,6/3/1941,8,3.0,"Houston Oilers / 4th / 25th pick / 1963, Philadelphia Eagles / 7th / 88th pick / 1963",1971,
505,35,Tony Liscio,64.0,31.0,T,5,5.0,264.0,6-5,Tulsa,7/2/1940,8,3.0,"Green Bay Packers / 3rd / 42nd pick / 1963, New York Jets / 10th / 75th pick / 1963",1971,
506,36,Richmond Flowers,45.0,24.0,DB,5,0.0,180.0,6-0,Tennessee,6/13/1947,2,3.0,Dallas Cowboys / 2nd / 49th pick / 1969,1971,
507,37,Gloster Richardson,31.0,29.0,WR,11,4.0,200.0,6-2,Jackson St.,7/18/1942,4,2.0,Kansas City Chiefs / 7th / 50th pick / 1965,1971,
508,38,Don Talbert,72.0,32.0,T,9,2.0,255.0,6-5,Texas,3/1/1939,9,2.0,"Houston Oilers / 34th / 271st pick / 1962, Dallas Cowboys / 8th / 100th pick / 1961",1971,
509,39,Mike Clark,83.0,31.0,K,12,0.0,205.0,6-1,Texas A&M,11/7/1940,8,2.0,,1971,
510,40,Bill Gregory,77.0,22.0,DE,14,2.0,255.0,6-5,Wisconsin,12/14/1949,Rook,2.0,Dallas Cowboys / 3rd / 77th pick / 1971,1971,
511,41,Ron Widby,10.0,26.0,P,14,0.0,210.0,6-4,Tennessee,3/9/1945,3,2.0,New Orleans Saints / 4th / 81st pick / 1967,1971,
512,42,Dan Reeves,30.0,27.0,RB,14,0.0,200.0,6-1,South Carolina,1/19/1944,6,1.0,,1971,
513,43,Margene Adkins,23.0,24.0,WR,3,0.0,183.0,5-10,Henderson JC,4/30/1947,1,1.0,Dallas Cowboys / 2nd / 49th pick / 1970,1971,
514,44,Mark Washington,46.0,24.0,DB,2,0.0,188.0,5-10,Morgan St.,12/28/1947,1,1.0,Dallas Cowboys / 13th / 335th pick / 1970,1971,
515,45,Joe Williams,36.0,24.0,RB,12,0.0,193.0,6-0,"Utah,Wyoming",3/30/1947,Rook,1.0,Dallas Cowboys / 12th / 309th pick / 1970,1971,
516,46,Toni Fritsch,15.0,26.0,K,2,0.0,190.0,5-7,none,7/10/1945,Rook,1.0,,1971,
517,47,Reggie Rucker,88.0,24.0,WR,2,0.0,195.0,6-2,Boston Univ.,9/21/1947,1,0.0,,1971,
518,48,Claxton Welch,42.0,24.0,RB,14,0.0,203.0,5-11,Oregon,7/3/1947,2,0.0,Dallas Cowboys / 9th / 230th pick / 1969,1971,
519,49,Team Total,,27.4,,14,,222.7,6-2.5,,,4.7,,,1971,
520,0,Rayfield Wright,70.0,27.0,T,14,14.0,255.0,6-6,Fort Valley St.,8/23/1945,5,14.0,Dallas Cowboys / 7th / 182nd pick / 1967,1972,
521,1,Mel Renfro,20.0,31.0,DB,14,13.0,190.0,6-0,Oregon,12/30/1941,8,14.0,"Dallas Cowboys / 2nd / 17th pick / 1964, Oakland Raiders / 10th / 79th pick / 1964",1972,
522,2,John Niland,76.0,28.0,G,14,14.0,245.0,6-3,Iowa,2/29/1944,6,14.0,"Dallas Cowboys / 1st / 5th pick / 1966, Oakland Raiders / 13th / 116th pick / 1966",1972,
523,3,Calvin Hill,35.0,25.0,RB,14,14.0,227.0,6-4,Yale,1/2/1947,3,13.0,Dallas Cowboys / 1st / 24th pick / 1969,1972,
524,4,Bob Lilly,74.0,33.0,DT,14,14.0,260.0,6-5,TCU,7/26/1939,11,11.0,"Dallas Cowboys / 1st / 13th pick / 1961, Dallas Texans / 2nd / 14th pick / 1961",1972,
525,5,Walt Garrison,32.0,28.0,RB,14,14.0,205.0,6-0,Oklahoma St.,7/23/1944,6,11.0,"Dallas Cowboys / 5th / 79th pick / 1966, Kansas City Chiefs / 17th / 151st pick / 1966",1972,
526,6,Craig Morton,14.0,29.0,QB,14,14.0,214.0,6-4,California,2/5/1943,7,10.0,"Dallas Cowboys / 1st / 5th pick / 1965, Oakland Raiders / 10th / 75th pick / 1965",1972,
527,7,Cornell Green,34.0,32.0,DB,14,14.0,208.0,6-3,Utah St.,2/10/1940,10,10.0,,1972,
528,8,Cliff Harris,43.0,24.0,DB,14,14.0,188.0,6-0,Ouachita Baptist,11/12/1948,2,9.0,,1972,
529,9,Pat Toomay,67.0,24.0,DE,14,14.0,247.0,6-5,Vanderbilt,5/17/1948,2,8.0,Dallas Cowboys / 6th / 153rd pick / 1970,1972,
530,10,Chuck Howley,54.0,36.0,LB,13,13.0,228.0,6-3,West Virginia,6/28/1936,14,8.0,Chicago Bears / 1st / 7th pick / 1958,1972,
531,11,Lee Roy Jordan,55.0,31.0,LB,14,14.0,221.0,6-1,Alabama,4/27/1941,9,8.0,"Dallas Cowboys / 1st / 6th pick / 1963, Boston Patriots / 2nd / 14th pick / 1963",1972,
532,12,Dave Edwards,52.0,33.0,LB,14,14.0,225.0,6-1,Auburn,12/14/1939,9,8.0,Denver Broncos / 25th / 194th pick / 1962,1972,
533,13,Jethro Pugh,75.0,28.0,DT,14,14.0,260.0,6-6,Elizabeth City St.,7/3/1944,7,8.0,Dallas Cowboys / 11th / 145th pick / 1965,1972,
534,14,Blaine Nye,61.0,26.0,G,14,14.0,251.0,6-4,Stanford,3/29/1946,4,7.0,Dallas Cowboys / 5th / 130th pick / 1968,1972,
535,15,Dave Manders,51.0,31.0,C,14,14.0,250.0,6-2,Michigan St.,2/20/1941,8,7.0,,1972,
536,16,Charlie Waters,41.0,24.0,DB,14,7.0,193.0,6-1,Clemson,9/10/1948,2,7.0,Dallas Cowboys / 3rd / 66th pick / 1970,1972,
537,17,Ron Sellers,88.0,25.0,WR,14,9.0,205.0,6-4,Florida St.,2/5/1947,3,7.0,Boston Patriots / 1st / 6th pick / 1969,1972,
538,18,Ralph Neely,73.0,29.0,T,13,13.0,265.0,6-6,Oklahoma,9/12/1943,7,7.0,"Houston Oilers / 2nd / 15th pick / 1965, Baltimore Colts / 2nd / 28th pick / 1965",1972,
539,19,Tody Smith,85.0,24.0,DE,10,6.0,250.0,6-5,"Michigan St.,USC",12/24/1948,1,4.0,Dallas Cowboys / 1st / 25th pick / 1971,1972,
540,20,Herb Adderley,26.0,33.0,DB,13,7.0,205.0,6-0,Michigan St.,6/8/1939,11,4.0,"New York Titans / 2nd / 10th pick / 1961, Green Bay Packers / 1st / 12th pick / 1961",1972,
541,21,John Babinecz,53.0,22.0,LB,14,0.0,222.0,6-1,Villanova,7/27/1950,Rook,4.0,Dallas Cowboys / 2nd / 39th pick / 1972,1972,
542,22,Toni Fritsch,15.0,27.0,K,14,0.0,190.0,5-7,none,7/10/1945,1,4.0,,1972,
543,23,John Fitzgerald,62.0,24.0,C,14,0.0,255.0,6-5,Boston Col.,4/16/1948,1,4.0,Dallas Cowboys / 4th / 101st pick / 1970,1972,
544,24,Larry Cole,63.0,26.0,DE,9,7.0,252.0,6-5,"Air Force,Houston,Hawaii",11/15/1946,4,4.0,Dallas Cowboys / 16th / 428th pick / 1968,1972,
545,25,Mike Keller,57.0,23.0,LB,5,0.0,221.0,6-4,Michigan,12/13/1949,Rook,3.0,Dallas Cowboys / 3rd / 64th pick / 1972,1972,
546,26,Billy Parks,21.0,24.0,WR,12,7.0,185.0,6-1,Long Beach St.,1/1/1948,1,3.0,San Diego Chargers / 6th / 146th pick / 1970,1972,
547,27,Lance Alworth,19.0,32.0,FL,14,7.0,184.0,6-0,Arkansas,8/3/1940,10,2.0,"San Francisco 49ers / 1st / 8th pick / 1962, Oakland Raiders / 2nd / 9th pick / 1962",1972,
548,28,George Andrie,66.0,32.0,DE,3,0.0,250.0,6-6,Marquette,4/20/1940,10,2.0,"Dallas Cowboys / 6th / 82nd pick / 1962, San Diego Chargers / 12th / 96th pick / 1962",1972,
549,29,Mark Washington,46.0,25.0,DB,10,1.0,188.0,5-10,Morgan St.,12/28/1947,2,2.0,Dallas Cowboys / 13th / 335th pick / 1970,1972,
550,30,Rodney Wallace,71.0,23.0,T,14,1.0,255.0,6-5,New Mexico,2/10/1949,1,2.0,Dallas Cowboys / 10th / 259th pick / 1971,1972,
551,31,Benny Barnes,31.0,21.0,DB,4,0.0,190.0,6-1,Stanford,3/3/1951,Rook,2.0,,1972,
552,32,Marv Bateman,81.0,22.0,P,14,0.0,213.0,6-4,Utah,4/5/1950,Rook,2.0,Dallas Cowboys / 3rd / 78th pick / 1972,1972,
553,33,D.D. Lewis,50.0,27.0,LB,12,1.0,225.0,6-1,Mississippi St.,10/16/1945,4,2.0,Dallas Cowboys / 6th / 159th pick / 1968,1972,
554,34,Mike Ditka,89.0,33.0,TE,14,14.0,228.0,6-3,Pittsburgh,10/18/1939,11,2.0,"Chicago Bears / 1st / 5th pick / 1961, Houston Oilers / 1st / 8th pick / 1961",1972,
555,35,Mike Montgomery,23.0,23.0,RB,12,0.0,210.0,6-2,Kansas St.,7/10/1949,1,2.0,San Diego Chargers / 3rd / 65th pick / 1971,1972,
556,36,Bill Gregory,77.0,23.0,DE,13,1.0,255.0,6-5,Wisconsin,12/14/1949,1,2.0,Dallas Cowboys / 3rd / 77th pick / 1971,1972,
557,37,Bob Hayes,22.0,30.0,SE,12,5.0,187.0,6-0,Florida A&M,12/20/1942,7,2.0,"Dallas Cowboys / 7th / 88th pick / 1964, Denver Broncos / 14th / 105th pick / 1964",1972,
558,38,Ralph Coleman,86.0,22.0,LB,1,0.0,216.0,6-4,North Carolina A&T,8/31/1950,Rook,1.0,Dallas Cowboys / 8th / 208th pick / 1972,1972,
559,39,Robert Newhouse,44.0,22.0,RB,14,0.0,209.0,5-10,Houston,1/9/1950,Rook,1.0,Dallas Cowboys / 2nd / 35th pick / 1972,1972,
560,40,Roger Staubach,12.0,30.0,QB,4,0.0,197.0,6-3,"New Mex. Mil. Inst.,Navy",2/5/1942,3,1.0,"Kansas City Chiefs / 16th / 122nd pick / 1964, Dallas Cowboys / 10th / 129th pick / 1964",1972,
561,41,Jean Fugett,84.0,21.0,TE,14,0.0,225.0,6-3,Amherst,12/16/1951,Rook,1.0,Dallas Cowboys / 13th / 338th pick / 1972,1972,
562,42,Billy Truax,87.0,29.0,TE,6,0.0,240.0,6-5,LSU,7/15/1943,8,1.0,"Houston Oilers / 2nd / 14th pick / 1964, Cleveland Browns / 2nd / 26th pick / 1964",1972,
563,43,Bill Thomas,27.0,23.0,RB,7,0.0,225.0,6-2,Boston Col.,8/7/1949,Rook,0.0,Dallas Cowboys / 1st / 26th pick / 1972,1972,
564,44,Dan Reeves,30.0,28.0,RB,14,0.0,200.0,6-1,South Carolina,1/19/1944,7,0.0,,1972,
565,45,Team Total,,27.0,,14,,222.5,6-2.6,,,4.6,,,1972,
566,0,Calvin Hill,35.0,26.0,RB,14,14.0,227.0,6-4,Yale,1/2/1947,4,16.0,Dallas Cowboys / 1st / 24th pick / 1969,1973,
567,1,Roger Staubach,12.0,31.0,QB,14,14.0,197.0,6-3,"New Mex. Mil. Inst.,Navy",2/5/1942,4,16.0,"Kansas City Chiefs / 16th / 122nd pick / 1964, Dallas Cowboys / 10th / 129th pick / 1964",1973,
